date_range,state,lake,chance_cyanoHAB,lat,lon,COMID,date_start,date_end,label
Nov-03-2024 to Nov-09-2024,MN,Trout Lake,0.14,47.46094,-93.5529,4833160,2024-11-03,2024-11-09,Trout Lake </br> 0.14%
Nov-03-2024 to Nov-09-2024,MN,Wabana Lake,0.16,47.42229,-93.5227,4833388,2024-11-03,2024-11-09,Wabana Lake </br> 0.16%
Nov-03-2024 to Nov-09-2024,MN,Swan Lake,0.54,47.30015,-93.1839,4834066,2024-11-03,2024-11-09,Swan Lake </br> 0.54%
Nov-03-2024 to Nov-09-2024,MN,Shoal Lake,19.82,47.3024,-93.5725,4834134,2024-11-03,2024-11-09,Shoal Lake </br> 19.82%
Nov-03-2024 to Nov-09-2024,MN,Trout Lake,0.16,47.25978,-93.4049,4834232,2024-11-03,2024-11-09,Trout Lake </br> 0.16%
Nov-03-2024 to Nov-09-2024,MN,Split Hand Lake,11.47,47.06038,-93.4854,4835034,2024-11-03,2024-11-09,Split Hand Lake </br> 11.47%
Nov-03-2024 to Nov-09-2024,MN,Prairie Lake,2.67,46.79132,-92.9048,4838796,2024-11-03,2024-11-09,Prairie Lake </br> 2.67%
Nov-03-2024 to Nov-09-2024,MN,Thunder Lake,0.28,46.95265,-93.9741,4839500,2024-11-03,2024-11-09,Thunder Lake </br> 0.28%
Nov-03-2024 to Nov-09-2024,MN,Lake Minnewawa,1.27,46.70873,-93.2639,4840066,2024-11-03,2024-11-09,Lake Minnewawa </br> 1.27%
Nov-03-2024 to Nov-09-2024,MN,Round Lake,0.19,46.69644,-93.1925,4840114,2024-11-03,2024-11-09,Round Lake </br> 0.19%
Nov-03-2024 to Nov-09-2024,MN,Esquagamah Lake,14.25,46.7394,-93.6932,4851955,2024-11-03,2024-11-09,Esquagamah Lake </br> 14.25%
Nov-03-2024 to Nov-09-2024,MN,Waukenabo Lake,6.92,46.73531,-93.6216,4851965,2024-11-03,2024-11-09,Waukenabo Lake </br> 6.92%
Nov-03-2024 to Nov-09-2024,MN,Round Lake,1.06,46.72638,-93.6526,4851981,2024-11-03,2024-11-09,Round Lake </br> 1.06%
Nov-03-2024 to Nov-09-2024,MN,Upper Mission Lake,1.39,46.55453,-94.0735,4854979,2024-11-03,2024-11-09,Upper Mission Lake </br> 1.39%
Nov-03-2024 to Nov-09-2024,MN,Serpent Lake,0.21,46.48039,-93.9245,4855685,2024-11-03,2024-11-09,Serpent Lake </br> 0.21%
Nov-03-2024 to Nov-09-2024,MN,Ripple Lake,5.84,46.46615,-93.6831,4855703,2024-11-03,2024-11-09,Ripple Lake </br> 5.84%
Nov-03-2024 to Nov-09-2024,MN,Farm Island Lake,1.24,46.42207,-93.7721,4855949,2024-11-03,2024-11-09,Farm Island Lake </br> 1.24%
Nov-03-2024 to Nov-09-2024,MN,Nokay Lake,2.24,46.37863,-93.9637,4856147,2024-11-03,2024-11-09,Nokay Lake </br> 2.24%
Nov-03-2024 to Nov-09-2024,MN,Bass Lake,0.09,46.4907,-94.1403,4857069,2024-11-03,2024-11-09,Bass Lake </br> 0.09%
Nov-03-2024 to Nov-09-2024,MN,Upper South Long Lake,1.27,46.31034,-94.0376,4857623,2024-11-03,2024-11-09,Upper South Long Lake </br> 1.27%
Nov-03-2024 to Nov-09-2024,MN,South Long Lake,4.37,46.28056,-94.0856,4857683,2024-11-03,2024-11-09,South Long Lake </br> 4.37%
Nov-03-2024 to Nov-09-2024,MN,Big Swan Lake,6.37,45.88436,-94.7517,4859143,2024-11-03,2024-11-09,Big Swan Lake </br> 6.37%
Nov-03-2024 to Nov-09-2024,UT,Joes Valley Reservoir,0.5,39.29327,-111.28,4876219,2024-11-03,2024-11-09,Joes Valley Reservoir </br> 0.5%
Nov-03-2024 to Nov-09-2024,UT,Johnson Valley Reservoir,1.73,38.60957,-111.645,4899751,2024-11-03,2024-11-09,Johnson Valley Reservoir </br> 1.73%
Nov-03-2024 to Nov-09-2024,UT,Fish Lake,0.16,38.54808,-111.71,4899761,2024-11-03,2024-11-09,Fish Lake </br> 0.16%
Nov-03-2024 to Nov-09-2024,MN,Mantrap Lake,0.15,47.07077,-94.9127,4936611,2024-11-03,2024-11-09,Mantrap Lake </br> 0.15%
Nov-03-2024 to Nov-09-2024,MN,Lake Belle Taine,0.36,46.94354,-94.887200000000007,4940835,2024-11-03,2024-11-09,Lake Belle Taine </br> 0.36%
Nov-03-2024 to Nov-09-2024,MN,Lower Cullen Lake,0.08,46.5448,-94.2787,4942039,2024-11-03,2024-11-09,Lower Cullen Lake </br> 0.08%
Nov-03-2024 to Nov-09-2024,MN,Shell Lake,0.39,46.94617,-95.4467,4943483,2024-11-03,2024-11-09,Shell Lake </br> 0.39%
Nov-03-2024 to Nov-09-2024,MN,Mud Lake,0.17,46.95509,-95.0632,4945805,2024-11-03,2024-11-09,Mud Lake </br> 0.17%
Nov-03-2024 to Nov-09-2024,MN,Lake Hubert,0.03,46.48652,-94.267,4946183,2024-11-03,2024-11-09,Lake Hubert </br> 0.03%
Nov-03-2024 to Nov-09-2024,MN,Round Lake,0.03,46.45769,-94.2829,4946249,2024-11-03,2024-11-09,Round Lake </br> 0.03%
Nov-03-2024 to Nov-09-2024,MN,North Long Lake,0.05,46.43832,-94.2417,4946253,2024-11-03,2024-11-09,North Long Lake </br> 0.05%
Nov-03-2024 to Nov-09-2024,MN,Rice Portage Lake,0.09,46.85453,-94.4237,4955292,2024-11-03,2024-11-09,Rice Portage Lake </br> 0.09%
Nov-03-2024 to Nov-09-2024,MN,Wolf Lake,0.77,46.82418,-95.3857,4956852,2024-11-03,2024-11-09,Wolf Lake </br> 0.77%
Nov-03-2024 to Nov-09-2024,MN,Shamineau Lake,0.15,46.25443,-94.6047,4963129,2024-11-03,2024-11-09,Shamineau Lake </br> 0.15%
Nov-03-2024 to Nov-09-2024,MN,Lake Alexander,0.26,46.20752,-94.5415,4963177,2024-11-03,2024-11-09,Lake Alexander </br> 0.26%
Nov-03-2024 to Nov-09-2024,MN,Fish Trap Lake,1.43,46.21198,-94.6177,4963181,2024-11-03,2024-11-09,Fish Trap Lake </br> 1.43%
Nov-03-2024 to Nov-09-2024,MN,Lake Irene,0.65,46.06113,-95.3074,4964681,2024-11-03,2024-11-09,Lake Irene </br> 0.65%
Nov-03-2024 to Nov-09-2024,MN,Lake Miltona,0.19,46.04088,-95.369,4964689,2024-11-03,2024-11-09,Lake Miltona </br> 0.19%
Nov-03-2024 to Nov-09-2024,MN,Lake Carlos,0.04,45.96522,-95.359,4966535,2024-11-03,2024-11-09,Lake Carlos </br> 0.04%
Nov-03-2024 to Nov-09-2024,MN,Lake Le Homme Dieu,0.06,45.92846,-95.3487,4966599,2024-11-03,2024-11-09,Lake Le Homme Dieu </br> 0.06%
Nov-03-2024 to Nov-09-2024,MN,Lake Darling,0.02,45.91935,-95.3968,4966619,2024-11-03,2024-11-09,Lake Darling </br> 0.02%
Nov-03-2024 to Nov-09-2024,MN,Lake Mary,0.07,45.82654,-95.4783,4966777,2024-11-03,2024-11-09,Lake Mary </br> 0.07%
Nov-03-2024 to Nov-09-2024,MN,Lake Andrew,0.04,45.82077,-95.4222,4966827,2024-11-03,2024-11-09,Lake Andrew </br> 0.04%
Nov-03-2024 to Nov-09-2024,MN,Sullivan Lake,0.27,46.15291,-93.9306,4970199,2024-11-03,2024-11-09,Sullivan Lake </br> 0.27%
Nov-03-2024 to Nov-09-2024,MN,Little Rock Lake,38.93,45.73166,-94.1688,4971777,2024-11-03,2024-11-09,Little Rock Lake </br> 38.93%
Nov-03-2024 to Nov-09-2024,MN,Sauk Lake,8,45.784910000000004,-94.9361,4978558,2024-11-03,2024-11-09,Sauk Lake </br> 8%
Nov-03-2024 to Nov-09-2024,MN,Big Birch Lake,0.18,45.77879,-94.7497,4978640,2024-11-03,2024-11-09,Big Birch Lake </br> 0.18%
Nov-03-2024 to Nov-09-2024,MN,Lake Osakis,6.72,45.90299,-95.1172,4980330,2024-11-03,2024-11-09,Lake Osakis </br> 6.72%
Nov-03-2024 to Nov-09-2024,MN,Grand Lake,3.52,45.43684,-94.3369,4981198,2024-11-03,2024-11-09,Grand Lake </br> 3.52%
Nov-03-2024 to Nov-09-2024,MN,Pearl Lake,10.1,45.399,-94.3063,4981268,2024-11-03,2024-11-09,Pearl Lake </br> 10.1%
Nov-03-2024 to Nov-09-2024,ME,Grand Lake,0.14,45.71273,-67.7984,5194604,2024-11-03,2024-11-09,Grand Lake </br> 0.14%
Nov-03-2024 to Nov-09-2024,ME,Brackett Lake,0.39,45.74557,-67.8607,5194620,2024-11-03,2024-11-09,Brackett Lake </br> 0.39%
Nov-03-2024 to Nov-09-2024,ME,Spednic Lake,0.21,45.60715,-67.5866,5194634,2024-11-03,2024-11-09,Spednic Lake </br> 0.21%
Nov-03-2024 to Nov-09-2024,ME,East Musquash Lake,0.18,45.40914,-67.8006,5195104,2024-11-03,2024-11-09,East Musquash Lake </br> 0.18%
Nov-03-2024 to Nov-09-2024,ME,Pleasant Lake,0.09,45.35434,-67.9192,5195160,2024-11-03,2024-11-09,Pleasant Lake </br> 0.09%
Nov-03-2024 to Nov-09-2024,ME,West Musquash Lake,0.19,45.33495,-67.8322,5195184,2024-11-03,2024-11-09,West Musquash Lake </br> 0.19%
Nov-03-2024 to Nov-09-2024,ME,Big Lake,0.31,45.25976,-67.537,5195222,2024-11-03,2024-11-09,Big Lake </br> 0.31%
Nov-03-2024 to Nov-09-2024,ME,Lewy Lake,0.15,45.17621,-67.6745,5195294,2024-11-03,2024-11-09,Lewy Lake </br> 0.15%
Nov-03-2024 to Nov-09-2024,ME,Wabassus Lake,0.31,45.15288,-67.8832,5195346,2024-11-03,2024-11-09,Wabassus Lake </br> 0.31%
Nov-03-2024 to Nov-09-2024,ME,Upper Sysladobsis Lake,0.18,45.3018,-68.1259,5197464,2024-11-03,2024-11-09,Upper Sysladobsis Lake </br> 0.18%
Nov-03-2024 to Nov-09-2024,ME,Alford Lake,0.82,44.23736,-69.2158,5202150,2024-11-03,2024-11-09,Alford Lake </br> 0.82%
Nov-03-2024 to Nov-09-2024,ME,Damariscotta lake,0.17,44.14691,-69.4864,5202226,2024-11-03,2024-11-09,Damariscotta lake </br> 0.17%
Nov-03-2024 to Nov-09-2024,ME,Pemaquid Pond,0.5,44.05099,-69.4521,5202348,2024-11-03,2024-11-09,Pemaquid Pond </br> 0.5%
Nov-03-2024 to Nov-09-2024,ME,Sheepscot Pond,0.58,44.3617,-69.4304,5203442,2024-11-03,2024-11-09,Sheepscot Pond </br> 0.58%
Nov-03-2024 to Nov-09-2024,OH,Williams Lake,0.17,40.22616,-82.9658,5212313,2024-11-03,2024-11-09,Williams Lake </br> 0.17%
Nov-03-2024 to Nov-09-2024,OH,Hoover Reservoir,10.68,40.16639,-82.8791,5212351,2024-11-03,2024-11-09,Hoover Reservoir </br> 10.68%
Nov-03-2024 to Nov-09-2024,OH,Rocky Fork Lake,0.91,39.18619,-83.4833,5231452,2024-11-03,2024-11-09,Rocky Fork Lake </br> 0.91%
Nov-03-2024 to Nov-09-2024,CO,Elevenmile Canyon Reservoir,1.21,38.93011,-105.519,5241028,2024-11-03,2024-11-09,Elevenmile Canyon Reservoir </br> 1.21%
Nov-03-2024 to Nov-09-2024,TX,Lake Cherokee,0.21,32.35682,-94.6626,5278062,2024-11-03,2024-11-09,Lake Cherokee </br> 0.21%
Nov-03-2024 to Nov-09-2024,TX,Martin Lake,2.49,32.23937,-94.576,5278224,2024-11-03,2024-11-09,Martin Lake </br> 2.49%
Nov-03-2024 to Nov-09-2024,TX,Lake Murvaul,11.36,32.03817,-94.4609,5278562,2024-11-03,2024-11-09,Lake Murvaul </br> 11.36%
Nov-03-2024 to Nov-09-2024,TX,Willow Lake,4.63,28.42547,-97.2739,5289007,2024-11-03,2024-11-09,Willow Lake </br> 4.63%
Nov-03-2024 to Nov-09-2024,TX,Monticello Reservoir,0.12,33.06119,-95.0557,5292281,2024-11-03,2024-11-09,Monticello Reservoir </br> 0.12%
Nov-03-2024 to Nov-09-2024,TX,Case Lake,1.04,32.87821,-95.598,5292739,2024-11-03,2024-11-09,Case Lake </br> 1.04%
Nov-03-2024 to Nov-09-2024,SD,Belle Fourche Reservoir,0.28,44.7342,-103.705,5451158,2024-11-03,2024-11-09,Belle Fourche Reservoir </br> 0.28%
Nov-03-2024 to Nov-09-2024,TX,Fort Phantom Hill Lake,17.36,32.58679,-99.6865,5489185,2024-11-03,2024-11-09,Fort Phantom Hill Lake </br> 17.36%
Nov-03-2024 to Nov-09-2024,TX,Lake Graham,0.76,33.15776,-98.6312,5494328,2024-11-03,2024-11-09,Lake Graham </br> 0.76%
Nov-03-2024 to Nov-09-2024,TX,Palo Pinto Creek Reservoir,4.84,32.63983,-98.3073,5495308,2024-11-03,2024-11-09,Palo Pinto Creek Reservoir </br> 4.84%
Nov-03-2024 to Nov-09-2024,TX,Safe Shutdown Impoundment,1.96,32.30943,-97.78,5511582,2024-11-03,2024-11-09,Safe Shutdown Impoundment </br> 1.96%
Nov-03-2024 to Nov-09-2024,TX,Lake Pat Cleburne,28.5,32.30207,-97.4314,5511586,2024-11-03,2024-11-09,Lake Pat Cleburne </br> 28.5%
Nov-03-2024 to Nov-09-2024,TX,Tradinghouse Creek Reservoir,13.54,31.5641,-96.9607,5513974,2024-11-03,2024-11-09,Tradinghouse Creek Reservoir </br> 13.54%
Nov-03-2024 to Nov-09-2024,TX,E Hubbard Creek Reservoir,0.15,32.80802,-98.979,5525777,2024-11-03,2024-11-09,E Hubbard Creek Reservoir </br> 0.15%
Nov-03-2024 to Nov-09-2024,TX,Waco Lake,20.92,31.56888,-97.2339,5531262,2024-11-03,2024-11-09,Waco Lake </br> 20.92%
Nov-03-2024 to Nov-09-2024,TX,Somerville Lake,15.68,30.31096,-96.587,5569731,2024-11-03,2024-11-09,Somerville Lake </br> 15.68%
Nov-03-2024 to Nov-09-2024,TX,Lake Limestone,5.81,31.40082,-96.3455,5575089,2024-11-03,2024-11-09,Lake Limestone </br> 5.81%
Nov-03-2024 to Nov-09-2024,TX,Lake J B Thomas,0.33,32.58362,-101.16,5632093,2024-11-03,2024-11-09,Lake J B Thomas </br> 0.33%
Nov-03-2024 to Nov-09-2024,TX,Granger Lake,18.32,30.69712,-97.3596,5670421,2024-11-03,2024-11-09,Granger Lake </br> 18.32%
Nov-03-2024 to Nov-09-2024,TX,Twin Buttes Reservoir,3.01,31.35291,-100.545,5702167,2024-11-03,2024-11-09,Twin Buttes Reservoir </br> 3.01%
Nov-03-2024 to Nov-09-2024,TX,E V Spence Reservoir,1.69,31.93491,-100.579,5722027,2024-11-03,2024-11-09,E V Spence Reservoir </br> 1.69%
Nov-03-2024 to Nov-09-2024,TX,Brownwood Lake,0.67,31.84974,-99.0417,5734861,2024-11-03,2024-11-09,Brownwood Lake </br> 0.67%
Nov-03-2024 to Nov-09-2024,TX,Brady Reservoir,49.42,31.13857,-99.4122,5753298,2024-11-03,2024-11-09,Brady Reservoir </br> 49.42%
Nov-03-2024 to Nov-09-2024,TX,Buchanan Lake,0.55,30.81578,-98.4226,5756886,2024-11-03,2024-11-09,Buchanan Lake </br> 0.55%
Nov-03-2024 to Nov-09-2024,TX,Lake Lyndon B Johnson,1.13,30.57987,-98.3873,5756952,2024-11-03,2024-11-09,Lake Lyndon B Johnson </br> 1.13%
Nov-03-2024 to Nov-09-2024,TX,Cedar Creek Reservoir,19.97,29.93032,-96.734,5791260,2024-11-03,2024-11-09,Cedar Creek Reservoir </br> 19.97%
Nov-03-2024 to Nov-09-2024,NH,Bow Lake,0.28,43.24804,-71.1809,5846926,2024-11-03,2024-11-09,Bow Lake </br> 0.28%
Nov-03-2024 to Nov-09-2024,MA,Snipatuit Pond,0.19,41.77404,-70.8625,5877705,2024-11-03,2024-11-09,Snipatuit Pond </br> 0.19%
Nov-03-2024 to Nov-09-2024,MA,Mashpee & Wakeby Ponds,0.29,41.66746,-70.486,5878245,2024-11-03,2024-11-09,Mashpee & Wakeby Ponds </br> 0.29%
Nov-03-2024 to Nov-09-2024,MA,North Watuppa Lake,0.51,41.70722,-71.1059,5880789,2024-11-03,2024-11-09,North Watuppa Lake </br> 0.51%
Nov-03-2024 to Nov-09-2024,MA,Copicut Reservoir,1.26,41.70877,-71.0361,5880839,2024-11-03,2024-11-09,Copicut Reservoir </br> 1.26%
Nov-03-2024 to Nov-09-2024,MA,South Watuppa Pond,48.49,41.66438,-71.1264,5880937,2024-11-03,2024-11-09,South Watuppa Pond </br> 48.49%
Nov-03-2024 to Nov-09-2024,MA,Squibnocket Pond,0.43,41.31726,-70.7861,5882095,2024-11-03,2024-11-09,Squibnocket Pond </br> 0.43%
Nov-03-2024 to Nov-09-2024,KS,Webster Reservoir,18.62,39.39323,-99.4549,5943595,2024-11-03,2024-11-09,Webster Reservoir </br> 18.62%
Nov-03-2024 to Nov-09-2024,MO,Silver Lake Pool,1.48,39.6138,-93.1748,5967404,2024-11-03,2024-11-09,Silver Lake Pool </br> 1.48%
Nov-03-2024 to Nov-09-2024,OK,Lake Konawa,1.32,34.96402,-96.7134,6027864,2024-11-03,2024-11-09,Lake Konawa </br> 1.32%
Nov-03-2024 to Nov-09-2024,OK,Wister Lake,2.5,34.93087,-94.7591,6043008,2024-11-03,2024-11-09,Wister Lake </br> 2.5%
Nov-03-2024 to Nov-09-2024,MA,Assawompset Pond,0.11,41.83663,-70.9148,6126157,2024-11-03,2024-11-09,Assawompset Pond </br> 0.11%
Nov-03-2024 to Nov-09-2024,MA,Long Pond,0.11,41.80145,-70.9446,6126185,2024-11-03,2024-11-09,Long Pond </br> 0.11%
Nov-03-2024 to Nov-09-2024,MA,Great Quittacas Pond,0.22,41.80042,-70.8974,6126199,2024-11-03,2024-11-09,Great Quittacas Pond </br> 0.22%
Nov-03-2024 to Nov-09-2024,RI,Scituate Reservoir,0.44,41.80816,-71.5957,6127173,2024-11-03,2024-11-09,Scituate Reservoir </br> 0.44%
Nov-03-2024 to Nov-09-2024,RI,Scituate Reservoir,0.29,41.77251,-71.611,6127281,2024-11-03,2024-11-09,Scituate Reservoir </br> 0.29%
Nov-03-2024 to Nov-09-2024,RI,Worden Pond,0.39,41.43915,-71.5749,6140554,2024-11-03,2024-11-09,Worden Pond </br> 0.39%
Nov-03-2024 to Nov-09-2024,RI,Watchaug Pond,0.2,41.38404,-71.6911,6140612,2024-11-03,2024-11-09,Watchaug Pond </br> 0.2%
Nov-03-2024 to Nov-09-2024,RI,Ninigret Pond,0.12,41.3612,-71.654,6140634,2024-11-03,2024-11-09,Ninigret Pond </br> 0.12%
Nov-03-2024 to Nov-09-2024,MA,Webster Lake,0.44,42.04088,-71.8446,6144103,2024-11-03,2024-11-09,Webster Lake </br> 0.44%
Nov-03-2024 to Nov-09-2024,CT,Lake Gaillard,0.53,41.34944,-72.7758,6176462,2024-11-03,2024-11-09,Lake Gaillard </br> 0.53%
Nov-03-2024 to Nov-09-2024,NY,Ashokan Reservoir,0.59,41.97614,-74.1522,6191412,2024-11-03,2024-11-09,Ashokan Reservoir </br> 0.59%
Nov-03-2024 to Nov-09-2024,NY,Ashokan Reservoir,0.38,41.95886,-74.243,6191414,2024-11-03,2024-11-09,Ashokan Reservoir </br> 0.38%
Nov-03-2024 to Nov-09-2024,NY,Rondout Reservoir,0.36,41.82605,-74.4718,6199522,2024-11-03,2024-11-09,Rondout Reservoir </br> 0.36%
Nov-03-2024 to Nov-09-2024,NY,Orange Lake,25.69,41.54905,-74.1036,6213032,2024-11-03,2024-11-09,Orange Lake </br> 25.69%
Nov-03-2024 to Nov-09-2024,NY,Kensico Reservoir,0.3,41.08937,-73.7455,6240309,2024-11-03,2024-11-09,Kensico Reservoir </br> 0.3%
Nov-03-2024 to Nov-09-2024,NY,Greenwood Lake,6.45,41.18539,-74.322,6244708,2024-11-03,2024-11-09,Greenwood Lake </br> 6.45%
Nov-03-2024 to Nov-09-2024,NJ,Wanaque Reservoir,1.23,41.07097,-74.2924,6244860,2024-11-03,2024-11-09,Wanaque Reservoir </br> 1.23%
Nov-03-2024 to Nov-09-2024,NJ,Boonton Reservoir,2.12,40.88257,-74.4082,6248826,2024-11-03,2024-11-09,Boonton Reservoir </br> 2.12%
Nov-03-2024 to Nov-09-2024,GA,Lake Tobesofkee,0.54,32.83627,-83.8092,6339936,2024-11-03,2024-11-09,Lake Tobesofkee </br> 0.54%
Nov-03-2024 to Nov-09-2024,GA,Carters Lake,0.66,34.61776,-84.6338,6479321,2024-11-03,2024-11-09,Carters Lake </br> 0.66%
Nov-03-2024 to Nov-09-2024,GA,Lake Sidney Lanier,0.24,34.20748,-84.0463,6495106,2024-11-03,2024-11-09,Lake Sidney Lanier </br> 0.24%
Nov-03-2024 to Nov-09-2024,MN,Albert Lea Lake,21.54,43.63017,-93.313,6558643,2024-11-03,2024-11-09,Albert Lea Lake </br> 21.54%
Nov-03-2024 to Nov-09-2024,IA,Clear Lake,19.06,43.12445,-93.4212,6565809,2024-11-03,2024-11-09,Clear Lake </br> 19.06%
Nov-03-2024 to Nov-09-2024,MN,Lake Sarah,2.89,44.15423,-95.7673,6579638,2024-11-03,2024-11-09,Lake Sarah </br> 2.89%
Nov-03-2024 to Nov-09-2024,MN,Wildlife Impoundment,39.19,43.8772,-95.4536,6580624,2024-11-03,2024-11-09,Wildlife Impoundment </br> 39.19%
Nov-03-2024 to Nov-09-2024,MN,West Graham Lake,11.17,43.8022,-95.5144,6580706,2024-11-03,2024-11-09,West Graham Lake </br> 11.17%
Nov-03-2024 to Nov-09-2024,MN,Heron Lake,15.8,43.77322,-95.266,6580726,2024-11-03,2024-11-09,Heron Lake </br> 15.8%
Nov-03-2024 to Nov-09-2024,MN,South Heron Lake,16.19,43.72304,-95.2352,6580736,2024-11-03,2024-11-09,South Heron Lake </br> 16.19%
Nov-03-2024 to Nov-09-2024,IA,Silver Lake,22.28,43.03273,-94.887200000000007,6586887,2024-11-03,2024-11-09,Silver Lake </br> 22.28%
Nov-03-2024 to Nov-09-2024,MN,Bright Lake,43.32,43.56051,-94.578,6590532,2024-11-03,2024-11-09,Bright Lake </br> 43.32%
Nov-03-2024 to Nov-09-2024,IA,Storm Lake,1.91,42.62603,-95.2064,6606076,2024-11-03,2024-11-09,Storm Lake </br> 1.91%
Nov-03-2024 to Nov-09-2024,IA,Arrowhead Lake,8.89,42.29821,-95.0255,6608534,2024-11-03,2024-11-09,Arrowhead Lake </br> 8.89%
Nov-03-2024 to Nov-09-2024,MN,Lake Traverse,22.85,45.80034,-96.6049,6639922,2024-11-03,2024-11-09,Lake Traverse </br> 22.85%
Nov-03-2024 to Nov-09-2024,MN,Lake Traverse,17.73,45.70447,-96.7311,6640180,2024-11-03,2024-11-09,Lake Traverse </br> 17.73%
Nov-03-2024 to Nov-09-2024,MN,Lightning Lake,21.58,46.06931,-96.0848,6644772,2024-11-03,2024-11-09,Lightning Lake </br> 21.58%
Nov-03-2024 to Nov-09-2024,MN,East Toqua Lake,21.18,45.56135,-96.444,6646370,2024-11-03,2024-11-09,East Toqua Lake </br> 21.18%
Nov-03-2024 to Nov-09-2024,MN,Many Point Lake,0.29,47.07621,-95.537,6652551,2024-11-03,2024-11-09,Many Point Lake </br> 0.29%
Nov-03-2024 to Nov-09-2024,MN,Round Lake,0.14,47.03807,-95.5421,6652777,2024-11-03,2024-11-09,Round Lake </br> 0.14%
Nov-03-2024 to Nov-09-2024,MN,Upper Cormorant Lake,5.64,46.77885,-96.1314,6653711,2024-11-03,2024-11-09,Upper Cormorant Lake </br> 5.64%
Nov-03-2024 to Nov-09-2024,MN,Big Cormorant Lake,0.33,46.76731,-96.0584,6653737,2024-11-03,2024-11-09,Big Cormorant Lake </br> 0.33%
Nov-03-2024 to Nov-09-2024,MN,Lake Ida,2.35,46.73221,-96.0988,6653905,2024-11-03,2024-11-09,Lake Ida </br> 2.35%
Nov-03-2024 to Nov-09-2024,MN,Prairie Lake,0.77,46.60131,-96.0719,6654109,2024-11-03,2024-11-09,Prairie Lake </br> 0.77%
Nov-03-2024 to Nov-09-2024,MN,Flat Lake,34.79,46.97471,-95.6549,6654439,2024-11-03,2024-11-09,Flat Lake </br> 34.79%
Nov-03-2024 to Nov-09-2024,MN,Tamarac Lake,4.35,46.92495,-95.6742,6654571,2024-11-03,2024-11-09,Tamarac Lake </br> 4.35%
Nov-03-2024 to Nov-09-2024,MN,Island Lake,0.67,46.9301,-95.5319,6654581,2024-11-03,2024-11-09,Island Lake </br> 0.67%
Nov-03-2024 to Nov-09-2024,MN,Height of Land Lake,0.89,46.89143,-95.6066,6654673,2024-11-03,2024-11-09,Height of Land Lake </br> 0.89%
Nov-03-2024 to Nov-09-2024,MN,Cotton Lake,0.16,46.88281,-95.6982,6654733,2024-11-03,2024-11-09,Cotton Lake </br> 0.16%
Nov-03-2024 to Nov-09-2024,MN,Floyd Lake,0.46,46.87126,-95.8578,6654769,2024-11-03,2024-11-09,Floyd Lake </br> 0.46%
Nov-03-2024 to Nov-09-2024,MN,Toad Lake,2.05,46.86524,-95.4908,6654805,2024-11-03,2024-11-09,Toad Lake </br> 2.05%
Nov-03-2024 to Nov-09-2024,MN,Detroit Lake,0.12,46.7891,-95.8317,6655119,2024-11-03,2024-11-09,Detroit Lake </br> 0.12%
Nov-03-2024 to Nov-09-2024,MN,Lake Sallie,0.27,46.77095,-95.8956,6655199,2024-11-03,2024-11-09,Lake Sallie </br> 0.27%
Nov-03-2024 to Nov-09-2024,MN,Lake Maud,0.11,46.74697,-95.9839,6655293,2024-11-03,2024-11-09,Lake Maud </br> 0.11%
Nov-03-2024 to Nov-09-2024,MN,Lake Melissa,0.08,46.7423,-95.8974,6655307,2024-11-03,2024-11-09,Lake Melissa </br> 0.08%
Nov-03-2024 to Nov-09-2024,MN,Pelican Lake,0.05,46.70574,-95.9825,6655435,2024-11-03,2024-11-09,Pelican Lake </br> 0.05%
Nov-03-2024 to Nov-09-2024,MN,Rose Lake,0.07,46.67387,-95.7467,6655603,2024-11-03,2024-11-09,Rose Lake </br> 0.07%
Nov-03-2024 to Nov-09-2024,MN,Lake Franklin,0.03,46.6431,-95.9727,6655725,2024-11-03,2024-11-09,Lake Franklin </br> 0.03%
Nov-03-2024 to Nov-09-2024,MN,Big Pine Lake,9.4,46.6091,-95.4954,6655827,2024-11-03,2024-11-09,Big Pine Lake </br> 9.4%
Nov-03-2024 to Nov-09-2024,MN,Little McDonald Lake,0.04,46.61089,-95.7038,6655871,2024-11-03,2024-11-09,Little McDonald Lake </br> 0.04%
Nov-03-2024 to Nov-09-2024,MN,Big McDonald Lake,0.02,46.58107,-95.767,6656013,2024-11-03,2024-11-09,Big McDonald Lake </br> 0.02%
Nov-03-2024 to Nov-09-2024,MN,West McDonald Lake,0.02,46.58204,-95.7887,6656023,2024-11-03,2024-11-09,West McDonald Lake </br> 0.02%
Nov-03-2024 to Nov-09-2024,MN,Marion Lake,0.28,46.53074,-95.6554,6656233,2024-11-03,2024-11-09,Marion Lake </br> 0.28%
Nov-03-2024 to Nov-09-2024,MN,Mud Lake,2.91,46.63356,-95.5605,6656797,2024-11-03,2024-11-09,Mud Lake </br> 2.91%
Nov-03-2024 to Nov-09-2024,MN,Lake Jewett,0.15,46.41194,-96.0501,6657425,2024-11-03,2024-11-09,Lake Jewett </br> 0.15%
Nov-03-2024 to Nov-09-2024,MN,Buchanan Lake,1.33,46.44965,-95.5553,6658499,2024-11-03,2024-11-09,Buchanan Lake </br> 1.33%
Nov-03-2024 to Nov-09-2024,MN,Long Lake,39.3,46.45119,-95.6347,6658507,2024-11-03,2024-11-09,Long Lake </br> 39.3%
