date_range,state,lake,chance_cyanoHAB,lat,lon,COMID,date_start,date_end,label
Jul-07-2024 to Jul-13-2024,MN,Lake Ripley,17.73,45.10674,-94.54,4251934,2024-07-07,2024-07-13,Lake Ripley </br> 17.73%
Jul-07-2024 to Jul-13-2024,MN,Lake Washington,7.08,45.06936,-94.3757,4252042,2024-07-07,2024-07-13,Lake Washington </br> 7.08%
Jul-07-2024 to Jul-13-2024,MN,Howard Lake,43.59,45.0722,-94.0692,4252056,2024-07-07,2024-07-13,Howard Lake </br> 43.59%
Jul-07-2024 to Jul-13-2024,MN,Lake Stella,1.78,45.06662,-94.419,4252072,2024-07-07,2024-07-13,Lake Stella </br> 1.78%
Jul-07-2024 to Jul-13-2024,MN,Collinwood Lake,64.95,45.05167,-94.2551,4252106,2024-07-07,2024-07-13,Collinwood Lake </br> 64.95%
Jul-07-2024 to Jul-13-2024,MN,Lake Minnie-Belle,1.94,45.03587,-94.5275,4252134,2024-07-07,2024-07-13,Lake Minnie-Belle </br> 1.94%
Jul-07-2024 to Jul-13-2024,ME,Baker Lake,2.09,46.26733,-69.9115,4290163,2024-07-07,2024-07-13,Baker Lake </br> 2.09%
Jul-07-2024 to Jul-13-2024,ME,Brassua Lake,1.01,45.66824,-69.8754,4290677,2024-07-07,2024-07-13,Brassua Lake </br> 1.01%
Jul-07-2024 to Jul-13-2024,MT,Whitetail Reservoir,6.71,46.07833,-112.273,4312274,2024-07-07,2024-07-13,Whitetail Reservoir </br> 6.71%
Jul-07-2024 to Jul-13-2024,MN,Lake Aaron,20.3,46.07237,-95.5846,4411912,2024-07-07,2024-07-13,Lake Aaron </br> 20.3%
Jul-07-2024 to Jul-13-2024,MN,Lake Moses,4.98,46.06109,-95.5987,4411926,2024-07-07,2024-07-13,Lake Moses </br> 4.98%
Jul-07-2024 to Jul-13-2024,MN,Chippewa Lake,0.01,45.99079,-95.5432,4412412,2024-07-07,2024-07-13,Chippewa Lake </br> 0.01%
Jul-07-2024 to Jul-13-2024,MN,Maple Lake,1.09,45.77808,-95.3709,4413176,2024-07-07,2024-07-13,Maple Lake </br> 1.09%
Jul-07-2024 to Jul-13-2024,MN,Lake Reno,10.45,45.7402,-95.4198,4413246,2024-07-07,2024-07-13,Lake Reno </br> 10.45%
Jul-07-2024 to Jul-13-2024,MN,Villard Lake,18.02,45.71165,-95.2922,4413350,2024-07-07,2024-07-13,Villard Lake </br> 18.02%
Jul-07-2024 to Jul-13-2024,MN,Amelia Lake,7.48,45.68685,-95.2904,4413390,2024-07-07,2024-07-13,Amelia Lake </br> 7.48%
Jul-07-2024 to Jul-13-2024,MN,Lake Minnewaska,0.75,45.61765,-95.4508,4413504,2024-07-07,2024-07-13,Lake Minnewaska </br> 0.75%
Jul-07-2024 to Jul-13-2024,MN,Lake Emily,23.83,45.5162,-95.6473,4413720,2024-07-07,2024-07-13,Lake Emily </br> 23.83%
Jul-07-2024 to Jul-13-2024,MN,Lake Johanna,32.05,45.46834,-95.2243,4415134,2024-07-07,2024-07-13,Lake Johanna </br> 32.05%
Jul-07-2024 to Jul-13-2024,MN,Norway Lake,67.03,45.32043,-95.1211,4415506,2024-07-07,2024-07-13,Norway Lake </br> 67.03%
Jul-07-2024 to Jul-13-2024,MN,Andrew Lake,3.12,45.30999,-95.0438,4415554,2024-07-07,2024-07-13,Andrew Lake </br> 3.12%
Jul-07-2024 to Jul-13-2024,MN,Florida Lake,4.32,45.25241,-95.057,4415632,2024-07-07,2024-07-13,Florida Lake </br> 4.32%
Jul-07-2024 to Jul-13-2024,TX,Lake Palestine,53.76,32.18816,-95.4743,4451216,2024-07-07,2024-07-13,Lake Palestine </br> 53.76%
Jul-07-2024 to Jul-13-2024,MO,Long Branch Lake,10.98,39.7965,-92.5156,4460822,2024-07-07,2024-07-13,Long Branch Lake </br> 10.98%
Jul-07-2024 to Jul-13-2024,MO,Thomas Hill Reservoir,2.1,39.60589,-92.6318,4460922,2024-07-07,2024-07-13,Thomas Hill Reservoir </br> 2.1%
Jul-07-2024 to Jul-13-2024,ID,Mud Lake,1.21,42.1332,-111.293,4472023,2024-07-07,2024-07-13,Mud Lake </br> 1.21%
Jul-07-2024 to Jul-13-2024,VT,Caspian Lake,1.17,44.5859,-72.3097,4586134,2024-07-07,2024-07-13,Caspian Lake </br> 1.17%
Jul-07-2024 to Jul-13-2024,VT,Lake Carmi,29.13,44.97217,-72.8751,4589969,2024-07-07,2024-07-13,Lake Carmi </br> 29.13%
Jul-07-2024 to Jul-13-2024,NH,Second Connecticut Lake,1.63,45.15512,-71.1721,4592019,2024-07-07,2024-07-13,Second Connecticut Lake </br> 1.63%
Jul-07-2024 to Jul-13-2024,NH,Connecticut Lakes,0.75,45.09196,-71.2481,4592043,2024-07-07,2024-07-13,Connecticut Lakes </br> 0.75%
Jul-07-2024 to Jul-13-2024,NH,Lake Francis,1.23,45.04275,-71.3301,4592065,2024-07-07,2024-07-13,Lake Francis </br> 1.23%
Jul-07-2024 to Jul-13-2024,VT,Maidstone Lake,1.82,44.6479,-71.6494,4592671,2024-07-07,2024-07-13,Maidstone Lake </br> 1.82%
Jul-07-2024 to Jul-13-2024,NH,Moore Reservoir,1.11,44.35825,-71.8248,4594507,2024-07-07,2024-07-13,Moore Reservoir </br> 1.11%
Jul-07-2024 to Jul-13-2024,VT,Great Averill Pond,1.67,44.98442,-71.7031,4599077,2024-07-07,2024-07-13,Great Averill Pond </br> 1.67%
Jul-07-2024 to Jul-13-2024,VT,Lake Salem,0.52,44.93036,-72.1058,4599579,2024-07-07,2024-07-13,Lake Salem </br> 0.52%
Jul-07-2024 to Jul-13-2024,VT,Lake Willoughby,1.03,44.7502,-72.0566,4599629,2024-07-07,2024-07-13,Lake Willoughby </br> 1.03%
Jul-07-2024 to Jul-13-2024,MN,Roosevelt Lake,0.79,46.80522,-93.9649,4616338,2024-07-07,2024-07-13,Roosevelt Lake </br> 0.79%
Jul-07-2024 to Jul-13-2024,MN,Emily Lake,54.32,46.72526,-93.9459,4616696,2024-07-07,2024-07-13,Emily Lake </br> 54.32%
Jul-07-2024 to Jul-13-2024,MN,Pine Mountain Lake,4.9,46.82371,-94.5331,4619272,2024-07-07,2024-07-13,Pine Mountain Lake </br> 4.9%
Jul-07-2024 to Jul-13-2024,MN,Lake Ada,0.47,46.82975,-94.3492,4619296,2024-07-07,2024-07-13,Lake Ada </br> 0.47%
Jul-07-2024 to Jul-13-2024,MN,Pine River Reservoir,0.48,46.68946,-94.1948,4620258,2024-07-07,2024-07-13,Pine River Reservoir </br> 0.48%
Jul-07-2024 to Jul-13-2024,MN,Upper Hay Lake,4.56,46.64267,-94.3026,4620672,2024-07-07,2024-07-13,Upper Hay Lake </br> 4.56%
Jul-07-2024 to Jul-13-2024,MN,Pelican Lake,0.36,46.57607,-94.1756,4620890,2024-07-07,2024-07-13,Pelican Lake </br> 0.36%
Jul-07-2024 to Jul-13-2024,MN,Horseshoe Lake,0.93,46.58251,-94.1142,4621002,2024-07-07,2024-07-13,Horseshoe Lake </br> 0.93%
Jul-07-2024 to Jul-13-2024,PA,Raystown Lake,1.3,40.36437,-78.1025,4690013,2024-07-07,2024-07-13,Raystown Lake </br> 1.3%
Jul-07-2024 to Jul-13-2024,PA,Lake Aldred,1.68,39.77439,-76.2747,4726045,2024-07-07,2024-07-13,Lake Aldred </br> 1.68%
Jul-07-2024 to Jul-13-2024,MN,Pine Lake,0.57,48.06246,-90.1642,4792982,2024-07-07,2024-07-13,Pine Lake </br> 0.57%
Jul-07-2024 to Jul-13-2024,MN,Brule Lake,0.68,47.94058,-90.6824,4795750,2024-07-07,2024-07-13,Brule Lake </br> 0.68%
Jul-07-2024 to Jul-13-2024,MN,Devils Track Lake,1.5,47.82353,-90.4239,4796552,2024-07-07,2024-07-13,Devils Track Lake </br> 1.5%
Jul-07-2024 to Jul-13-2024,MN,Big Sand Lake,0.72,47.0634,-93.9703,4816421,2024-07-07,2024-07-13,Big Sand Lake </br> 0.72%
Jul-07-2024 to Jul-13-2024,MN,Portage Lake,10.09,47.34286,-94.3089,4817559,2024-07-07,2024-07-13,Portage Lake </br> 10.09%
Jul-07-2024 to Jul-13-2024,MN,Sucker Lakes,27.42,47.32918,-94.4257,4817601,2024-07-07,2024-07-13,Sucker Lakes </br> 27.42%
Jul-07-2024 to Jul-13-2024,MN,Sixmile Lake,1.91,47.31145,-94.1421,4817643,2024-07-07,2024-07-13,Sixmile Lake </br> 1.91%
Jul-07-2024 to Jul-13-2024,MN,Leech Lake,1.33,47.16226,-94.4053,4817675,2024-07-07,2024-07-13,Leech Lake </br> 1.33%
Jul-07-2024 to Jul-13-2024,MN,Lake Thirteen,0.35,47.29125,-94.5494,4817711,2024-07-07,2024-07-13,Lake Thirteen </br> 0.35%
Jul-07-2024 to Jul-13-2024,MN,Steamboat Lake,0.82,47.26459,-94.6589,4817769,2024-07-07,2024-07-13,Steamboat Lake </br> 0.82%
Jul-07-2024 to Jul-13-2024,MN,Crooked Lake,0.48,47.24292,-94.5678,4817819,2024-07-07,2024-07-13,Crooked Lake </br> 0.48%
Jul-07-2024 to Jul-13-2024,MN,Garfield Lake,5.47,47.22677,-94.7479,4817823,2024-07-07,2024-07-13,Garfield Lake </br> 5.47%
Jul-07-2024 to Jul-13-2024,MN,Swamp Lake,1.41,47.21398,-94.644,4817841,2024-07-07,2024-07-13,Swamp Lake </br> 1.41%
Jul-07-2024 to Jul-13-2024,MN,Kabekona Lake,0.63,47.16353,-94.7591,4817931,2024-07-07,2024-07-13,Kabekona Lake </br> 0.63%
Jul-07-2024 to Jul-13-2024,MN,Oak Lake,0.42,47.14042,-94.6574,4819397,2024-07-07,2024-07-13,Oak Lake </br> 0.42%
Jul-07-2024 to Jul-13-2024,MN,Girl Lake,1.2,46.9535,-94.2768,4821587,2024-07-07,2024-07-13,Girl Lake </br> 1.2%
Jul-07-2024 to Jul-13-2024,MN,Inguadona Lake/Rice Lake,0.43,46.96325,-94.1403,4821725,2024-07-07,2024-07-13,Inguadona Lake/Rice Lake </br> 0.43%
Jul-07-2024 to Jul-13-2024,MN,Webb Lake,0.39,46.9564,-94.414,4821741,2024-07-07,2024-07-13,Webb Lake </br> 0.39%
Jul-07-2024 to Jul-13-2024,MN,Little Boy Lake,0.28,46.94303,-94.19,4821857,2024-07-07,2024-07-13,Little Boy Lake </br> 0.28%
Jul-07-2024 to Jul-13-2024,MN,Birch Lake,0.27,46.93869,-94.5454,4821881,2024-07-07,2024-07-13,Birch Lake </br> 0.27%
Jul-07-2024 to Jul-13-2024,MN,Boss Lake,0.24,46.91649,-94.4731,4821997,2024-07-07,2024-07-13,Boss Lake </br> 0.24%
Jul-07-2024 to Jul-13-2024,MN,Wabedo Lake,0.35,46.90828,-94.2154,4822083,2024-07-07,2024-07-13,Wabedo Lake </br> 0.35%
Jul-07-2024 to Jul-13-2024,MN,Black Water Lake,0.73,46.90866,-94.3049,4822095,2024-07-07,2024-07-13,Black Water Lake </br> 0.73%
Jul-07-2024 to Jul-13-2024,MN,Round Lake,1.05,47.60069,-93.3608,4831058,2024-07-07,2024-07-13,Round Lake </br> 1.05%
Jul-07-2024 to Jul-13-2024,MN,Buck Lake,1.43,47.53787,-93.188,4831412,2024-07-07,2024-07-13,Buck Lake </br> 1.43%
Jul-07-2024 to Jul-13-2024,MN,Trout Lake,0.57,47.46094,-93.5529,4833160,2024-07-07,2024-07-13,Trout Lake </br> 0.57%
Jul-07-2024 to Jul-13-2024,MN,Wabana Lake,0.7,47.42229,-93.5227,4833388,2024-07-07,2024-07-13,Wabana Lake </br> 0.7%
Jul-07-2024 to Jul-13-2024,MN,Swan Lake,1.38,47.30015,-93.1839,4834066,2024-07-07,2024-07-13,Swan Lake </br> 1.38%
Jul-07-2024 to Jul-13-2024,MN,Shoal Lake,54.08,47.3024,-93.5725,4834134,2024-07-07,2024-07-13,Shoal Lake </br> 54.08%
Jul-07-2024 to Jul-13-2024,MN,Trout Lake,0.75,47.25978,-93.4049,4834232,2024-07-07,2024-07-13,Trout Lake </br> 0.75%
Jul-07-2024 to Jul-13-2024,MN,Split Hand Lake,35.77,47.06038,-93.4854,4835034,2024-07-07,2024-07-13,Split Hand Lake </br> 35.77%
Jul-07-2024 to Jul-13-2024,MN,Prairie Lake,11.82,46.79132,-92.9048,4838796,2024-07-07,2024-07-13,Prairie Lake </br> 11.82%
Jul-07-2024 to Jul-13-2024,MN,Thunder Lake,0.5,46.95265,-93.9741,4839500,2024-07-07,2024-07-13,Thunder Lake </br> 0.5%
Jul-07-2024 to Jul-13-2024,MN,Lake Minnewawa,3.17,46.70873,-93.2639,4840066,2024-07-07,2024-07-13,Lake Minnewawa </br> 3.17%
Jul-07-2024 to Jul-13-2024,MN,Round Lake,0.65,46.69644,-93.1925,4840114,2024-07-07,2024-07-13,Round Lake </br> 0.65%
Jul-07-2024 to Jul-13-2024,MN,Esquagamah Lake,39.19,46.7394,-93.6932,4851955,2024-07-07,2024-07-13,Esquagamah Lake </br> 39.19%
Jul-07-2024 to Jul-13-2024,MN,Waukenabo Lake,21.97,46.73531,-93.6216,4851965,2024-07-07,2024-07-13,Waukenabo Lake </br> 21.97%
Jul-07-2024 to Jul-13-2024,MN,Round Lake,4.23,46.72638,-93.6526,4851981,2024-07-07,2024-07-13,Round Lake </br> 4.23%
Jul-07-2024 to Jul-13-2024,MN,Upper Mission Lake,5.13,46.55453,-94.0735,4854979,2024-07-07,2024-07-13,Upper Mission Lake </br> 5.13%
Jul-07-2024 to Jul-13-2024,MN,Serpent Lake,0.8,46.48039,-93.9245,4855685,2024-07-07,2024-07-13,Serpent Lake </br> 0.8%
Jul-07-2024 to Jul-13-2024,MN,Ripple Lake,18.45,46.46615,-93.6831,4855703,2024-07-07,2024-07-13,Ripple Lake </br> 18.45%
Jul-07-2024 to Jul-13-2024,MN,Farm Island Lake,6.1,46.42207,-93.7721,4855949,2024-07-07,2024-07-13,Farm Island Lake </br> 6.1%
Jul-07-2024 to Jul-13-2024,MN,Nokay Lake,6.59,46.37863,-93.9637,4856147,2024-07-07,2024-07-13,Nokay Lake </br> 6.59%
Jul-07-2024 to Jul-13-2024,MN,Bass Lake,0.32,46.4907,-94.1403,4857069,2024-07-07,2024-07-13,Bass Lake </br> 0.32%
Jul-07-2024 to Jul-13-2024,MN,Upper South Long Lake,4.23,46.31034,-94.0376,4857623,2024-07-07,2024-07-13,Upper South Long Lake </br> 4.23%
Jul-07-2024 to Jul-13-2024,MN,South Long Lake,12.3,46.28056,-94.0856,4857683,2024-07-07,2024-07-13,South Long Lake </br> 12.3%
Jul-07-2024 to Jul-13-2024,MN,Big Swan Lake,21.81,45.88436,-94.7517,4859143,2024-07-07,2024-07-13,Big Swan Lake </br> 21.81%
Jul-07-2024 to Jul-13-2024,UT,Joes Valley Reservoir,1.43,39.29327,-111.28,4876219,2024-07-07,2024-07-13,Joes Valley Reservoir </br> 1.43%
Jul-07-2024 to Jul-13-2024,UT,Johnson Valley Reservoir,7.99,38.60957,-111.645,4899751,2024-07-07,2024-07-13,Johnson Valley Reservoir </br> 7.99%
Jul-07-2024 to Jul-13-2024,UT,Fish Lake,0.66,38.54808,-111.71,4899761,2024-07-07,2024-07-13,Fish Lake </br> 0.66%
Jul-07-2024 to Jul-13-2024,MN,Mantrap Lake,0.49,47.07077,-94.9127,4936611,2024-07-07,2024-07-13,Mantrap Lake </br> 0.49%
Jul-07-2024 to Jul-13-2024,MN,Lake Belle Taine,1.01,46.94354,-94.887200000000007,4940835,2024-07-07,2024-07-13,Lake Belle Taine </br> 1.01%
Jul-07-2024 to Jul-13-2024,MN,Lower Cullen Lake,0.26,46.5448,-94.2787,4942039,2024-07-07,2024-07-13,Lower Cullen Lake </br> 0.26%
Jul-07-2024 to Jul-13-2024,MN,Shell Lake,2.84,46.94617,-95.4467,4943483,2024-07-07,2024-07-13,Shell Lake </br> 2.84%
Jul-07-2024 to Jul-13-2024,MN,Mud Lake,0.68,46.95509,-95.0632,4945805,2024-07-07,2024-07-13,Mud Lake </br> 0.68%
Jul-07-2024 to Jul-13-2024,MN,Lake Hubert,0.1,46.48652,-94.267,4946183,2024-07-07,2024-07-13,Lake Hubert </br> 0.1%
Jul-07-2024 to Jul-13-2024,MN,Round Lake,0.11,46.45769,-94.2829,4946249,2024-07-07,2024-07-13,Round Lake </br> 0.11%
Jul-07-2024 to Jul-13-2024,MN,North Long Lake,0.18,46.43832,-94.2417,4946253,2024-07-07,2024-07-13,North Long Lake </br> 0.18%
Jul-07-2024 to Jul-13-2024,MN,Rice Portage Lake,0.37,46.85453,-94.4237,4955292,2024-07-07,2024-07-13,Rice Portage Lake </br> 0.37%
Jul-07-2024 to Jul-13-2024,MN,Wolf Lake,4.09,46.82418,-95.3857,4956852,2024-07-07,2024-07-13,Wolf Lake </br> 4.09%
Jul-07-2024 to Jul-13-2024,MN,Shamineau Lake,0.64,46.25443,-94.6047,4963129,2024-07-07,2024-07-13,Shamineau Lake </br> 0.64%
Jul-07-2024 to Jul-13-2024,MN,Lake Alexander,1.18,46.20752,-94.5415,4963177,2024-07-07,2024-07-13,Lake Alexander </br> 1.18%
Jul-07-2024 to Jul-13-2024,MN,Fish Trap Lake,6.21,46.21198,-94.6177,4963181,2024-07-07,2024-07-13,Fish Trap Lake </br> 6.21%
Jul-07-2024 to Jul-13-2024,MN,Lake Irene,1.85,46.06113,-95.3074,4964681,2024-07-07,2024-07-13,Lake Irene </br> 1.85%
Jul-07-2024 to Jul-13-2024,MN,Lake Miltona,0.79,46.04088,-95.369,4964689,2024-07-07,2024-07-13,Lake Miltona </br> 0.79%
Jul-07-2024 to Jul-13-2024,MN,Lake Carlos,0.15,45.96522,-95.359,4966535,2024-07-07,2024-07-13,Lake Carlos </br> 0.15%
Jul-07-2024 to Jul-13-2024,MN,Lake Le Homme Dieu,0.21,45.92846,-95.3487,4966599,2024-07-07,2024-07-13,Lake Le Homme Dieu </br> 0.21%
Jul-07-2024 to Jul-13-2024,MN,Lake Darling,0.09,45.91935,-95.3968,4966619,2024-07-07,2024-07-13,Lake Darling </br> 0.09%
Jul-07-2024 to Jul-13-2024,MN,Lake Mary,0.29,45.82654,-95.4783,4966777,2024-07-07,2024-07-13,Lake Mary </br> 0.29%
Jul-07-2024 to Jul-13-2024,MN,Lake Andrew,0.18,45.82077,-95.4222,4966827,2024-07-07,2024-07-13,Lake Andrew </br> 0.18%
Jul-07-2024 to Jul-13-2024,MN,Sullivan Lake,1.03,46.15291,-93.9306,4970199,2024-07-07,2024-07-13,Sullivan Lake </br> 1.03%
Jul-07-2024 to Jul-13-2024,MN,Little Rock Lake,73.95,45.73166,-94.1688,4971777,2024-07-07,2024-07-13,Little Rock Lake </br> 73.95%
Jul-07-2024 to Jul-13-2024,MN,Sauk Lake,26.96,45.784910000000004,-94.9361,4978558,2024-07-07,2024-07-13,Sauk Lake </br> 26.96%
Jul-07-2024 to Jul-13-2024,MN,Big Birch Lake,0.69,45.77879,-94.7497,4978640,2024-07-07,2024-07-13,Big Birch Lake </br> 0.69%
Jul-07-2024 to Jul-13-2024,MN,Lake Osakis,19.89,45.90299,-95.1172,4980330,2024-07-07,2024-07-13,Lake Osakis </br> 19.89%
Jul-07-2024 to Jul-13-2024,MN,Grand Lake,12.53,45.43684,-94.3369,4981198,2024-07-07,2024-07-13,Grand Lake </br> 12.53%
Jul-07-2024 to Jul-13-2024,MN,Pearl Lake,35.95,45.399,-94.3063,4981268,2024-07-07,2024-07-13,Pearl Lake </br> 35.95%
Jul-07-2024 to Jul-13-2024,ME,Grand Lake,0.46,45.71273,-67.7984,5194604,2024-07-07,2024-07-13,Grand Lake </br> 0.46%
Jul-07-2024 to Jul-13-2024,ME,Brackett Lake,1,45.74557,-67.8607,5194620,2024-07-07,2024-07-13,Brackett Lake </br> 1%
Jul-07-2024 to Jul-13-2024,ME,Spednic Lake,1.07,45.60715,-67.5866,5194634,2024-07-07,2024-07-13,Spednic Lake </br> 1.07%
Jul-07-2024 to Jul-13-2024,ME,East Musquash Lake,1.18,45.40914,-67.8006,5195104,2024-07-07,2024-07-13,East Musquash Lake </br> 1.18%
Jul-07-2024 to Jul-13-2024,ME,Pleasant Lake,0.27,45.35434,-67.9192,5195160,2024-07-07,2024-07-13,Pleasant Lake </br> 0.27%
Jul-07-2024 to Jul-13-2024,ME,West Musquash Lake,0.57,45.33495,-67.8322,5195184,2024-07-07,2024-07-13,West Musquash Lake </br> 0.57%
Jul-07-2024 to Jul-13-2024,ME,Big Lake,0.71,45.25976,-67.537,5195222,2024-07-07,2024-07-13,Big Lake </br> 0.71%
Jul-07-2024 to Jul-13-2024,ME,Lewy Lake,0.51,45.17621,-67.6745,5195294,2024-07-07,2024-07-13,Lewy Lake </br> 0.51%
Jul-07-2024 to Jul-13-2024,ME,Wabassus Lake,0.53,45.15288,-67.8832,5195346,2024-07-07,2024-07-13,Wabassus Lake </br> 0.53%
Jul-07-2024 to Jul-13-2024,ME,Upper Sysladobsis Lake,0.42,45.3018,-68.1259,5197464,2024-07-07,2024-07-13,Upper Sysladobsis Lake </br> 0.42%
Jul-07-2024 to Jul-13-2024,ME,Alford Lake,1.04,44.23736,-69.2158,5202150,2024-07-07,2024-07-13,Alford Lake </br> 1.04%
Jul-07-2024 to Jul-13-2024,ME,Damariscotta lake,0.64,44.14691,-69.4864,5202226,2024-07-07,2024-07-13,Damariscotta lake </br> 0.64%
Jul-07-2024 to Jul-13-2024,ME,Pemaquid Pond,2.42,44.05099,-69.4521,5202348,2024-07-07,2024-07-13,Pemaquid Pond </br> 2.42%
Jul-07-2024 to Jul-13-2024,ME,Sheepscot Pond,1.75,44.3617,-69.4304,5203442,2024-07-07,2024-07-13,Sheepscot Pond </br> 1.75%
Jul-07-2024 to Jul-13-2024,OH,Williams Lake,0.82,40.22616,-82.9658,5212313,2024-07-07,2024-07-13,Williams Lake </br> 0.82%
Jul-07-2024 to Jul-13-2024,OH,Hoover Reservoir,36.8,40.16639,-82.8791,5212351,2024-07-07,2024-07-13,Hoover Reservoir </br> 36.8%
Jul-07-2024 to Jul-13-2024,OH,Rocky Fork Lake,7.16,39.18619,-83.4833,5231452,2024-07-07,2024-07-13,Rocky Fork Lake </br> 7.16%
Jul-07-2024 to Jul-13-2024,CO,Elevenmile Canyon Reservoir,4.26,38.93011,-105.519,5241028,2024-07-07,2024-07-13,Elevenmile Canyon Reservoir </br> 4.26%
Jul-07-2024 to Jul-13-2024,TX,Lake Cherokee,0.79,32.35682,-94.6626,5278062,2024-07-07,2024-07-13,Lake Cherokee </br> 0.79%
Jul-07-2024 to Jul-13-2024,TX,Martin Lake,7.57,32.23937,-94.576,5278224,2024-07-07,2024-07-13,Martin Lake </br> 7.57%
Jul-07-2024 to Jul-13-2024,TX,Lake Murvaul,32.57,32.03817,-94.4609,5278562,2024-07-07,2024-07-13,Lake Murvaul </br> 32.57%
Jul-07-2024 to Jul-13-2024,TX,Willow Lake,8.29,28.42547,-97.2739,5289007,2024-07-07,2024-07-13,Willow Lake </br> 8.29%
Jul-07-2024 to Jul-13-2024,TX,Monticello Reservoir,0.51,33.06119,-95.0557,5292281,2024-07-07,2024-07-13,Monticello Reservoir </br> 0.51%
Jul-07-2024 to Jul-13-2024,TX,Case Lake,4.15,32.87821,-95.598,5292739,2024-07-07,2024-07-13,Case Lake </br> 4.15%
Jul-07-2024 to Jul-13-2024,SD,Belle Fourche Reservoir,1.11,44.7342,-103.705,5451158,2024-07-07,2024-07-13,Belle Fourche Reservoir </br> 1.11%
Jul-07-2024 to Jul-13-2024,TX,Fort Phantom Hill Lake,42.38,32.58679,-99.6865,5489185,2024-07-07,2024-07-13,Fort Phantom Hill Lake </br> 42.38%
Jul-07-2024 to Jul-13-2024,TX,Lake Graham,1.81,33.15776,-98.6312,5494328,2024-07-07,2024-07-13,Lake Graham </br> 1.81%
Jul-07-2024 to Jul-13-2024,TX,Palo Pinto Creek Reservoir,13.87,32.63983,-98.3073,5495308,2024-07-07,2024-07-13,Palo Pinto Creek Reservoir </br> 13.87%
Jul-07-2024 to Jul-13-2024,TX,Safe Shutdown Impoundment,6.85,32.30943,-97.78,5511582,2024-07-07,2024-07-13,Safe Shutdown Impoundment </br> 6.85%
Jul-07-2024 to Jul-13-2024,TX,Lake Pat Cleburne,61.33,32.30207,-97.4314,5511586,2024-07-07,2024-07-13,Lake Pat Cleburne </br> 61.33%
Jul-07-2024 to Jul-13-2024,TX,Tradinghouse Creek Reservoir,34.7,31.5641,-96.9607,5513974,2024-07-07,2024-07-13,Tradinghouse Creek Reservoir </br> 34.7%
Jul-07-2024 to Jul-13-2024,TX,E Hubbard Creek Reservoir,0.59,32.80802,-98.979,5525777,2024-07-07,2024-07-13,E Hubbard Creek Reservoir </br> 0.59%
Jul-07-2024 to Jul-13-2024,TX,Waco Lake,52.62,31.56888,-97.2339,5531262,2024-07-07,2024-07-13,Waco Lake </br> 52.62%
Jul-07-2024 to Jul-13-2024,TX,Somerville Lake,39.45,30.31096,-96.587,5569731,2024-07-07,2024-07-13,Somerville Lake </br> 39.45%
Jul-07-2024 to Jul-13-2024,TX,Lake Limestone,18.86,31.40082,-96.3455,5575089,2024-07-07,2024-07-13,Lake Limestone </br> 18.86%
Jul-07-2024 to Jul-13-2024,TX,Lake J B Thomas,1.74,32.58362,-101.16,5632093,2024-07-07,2024-07-13,Lake J B Thomas </br> 1.74%
Jul-07-2024 to Jul-13-2024,TX,Granger Lake,39.98,30.69712,-97.3596,5670421,2024-07-07,2024-07-13,Granger Lake </br> 39.98%
Jul-07-2024 to Jul-13-2024,TX,Twin Buttes Reservoir,12.49,31.35291,-100.545,5702167,2024-07-07,2024-07-13,Twin Buttes Reservoir </br> 12.49%
Jul-07-2024 to Jul-13-2024,TX,E V Spence Reservoir,3.3,31.93491,-100.579,5722027,2024-07-07,2024-07-13,E V Spence Reservoir </br> 3.3%
Jul-07-2024 to Jul-13-2024,TX,Brownwood Lake,2.29,31.84974,-99.0417,5734861,2024-07-07,2024-07-13,Brownwood Lake </br> 2.29%
Jul-07-2024 to Jul-13-2024,TX,Brady Reservoir,78.28,31.13857,-99.4122,5753298,2024-07-07,2024-07-13,Brady Reservoir </br> 78.28%
Jul-07-2024 to Jul-13-2024,TX,Buchanan Lake,2.42,30.81578,-98.4226,5756886,2024-07-07,2024-07-13,Buchanan Lake </br> 2.42%
Jul-07-2024 to Jul-13-2024,TX,Lake Lyndon B Johnson,3.18,30.57987,-98.3873,5756952,2024-07-07,2024-07-13,Lake Lyndon B Johnson </br> 3.18%
Jul-07-2024 to Jul-13-2024,TX,Cedar Creek Reservoir,47.88,29.93032,-96.734,5791260,2024-07-07,2024-07-13,Cedar Creek Reservoir </br> 47.88%
Jul-07-2024 to Jul-13-2024,NH,Bow Lake,1.31,43.24804,-71.1809,5846926,2024-07-07,2024-07-13,Bow Lake </br> 1.31%
Jul-07-2024 to Jul-13-2024,MA,Snipatuit Pond,1.34,41.77404,-70.8625,5877705,2024-07-07,2024-07-13,Snipatuit Pond </br> 1.34%
Jul-07-2024 to Jul-13-2024,MA,Mashpee & Wakeby Ponds,0.94,41.66746,-70.486,5878245,2024-07-07,2024-07-13,Mashpee & Wakeby Ponds </br> 0.94%
Jul-07-2024 to Jul-13-2024,MA,North Watuppa Lake,1.33,41.70722,-71.1059,5880789,2024-07-07,2024-07-13,North Watuppa Lake </br> 1.33%
Jul-07-2024 to Jul-13-2024,MA,Copicut Reservoir,5.46,41.70877,-71.0361,5880839,2024-07-07,2024-07-13,Copicut Reservoir </br> 5.46%
Jul-07-2024 to Jul-13-2024,MA,South Watuppa Pond,77.6,41.66438,-71.1264,5880937,2024-07-07,2024-07-13,South Watuppa Pond </br> 77.6%
