date_range,state,lake,chance_cyanoHAB,lat,lon,COMID,date_start,date_end,label
Aug-11-2024 to Aug-17-2024,ME,Wesserunsett Lake,1.68,44.83983,-69.7678,3319916,2024-08-11,2024-08-17,Wesserunsett Lake </br> 1.68%
Aug-11-2024 to Aug-17-2024,ME,Unity Pond,35.31,44.64609,-69.33,3319994,2024-08-11,2024-08-17,Unity Pond </br> 35.31%
Aug-11-2024 to Aug-17-2024,ME,North Pond,12.22,44.62376,-69.8437,3320002,2024-08-11,2024-08-17,North Pond </br> 12.22%
Aug-11-2024 to Aug-17-2024,ME,East Pond,5.72,44.61081,-69.7846,3320004,2024-08-11,2024-08-17,East Pond </br> 5.72%
Aug-11-2024 to Aug-17-2024,ME,McGrath Pond,8.79,44.53953,-69.7755,3320048,2024-08-11,2024-08-17,McGrath Pond </br> 8.79%
Aug-11-2024 to Aug-17-2024,ME,Porter Lake,4.5,44.81041,-70.1516,3322860,2024-08-11,2024-08-17,Porter Lake </br> 4.5%
Aug-11-2024 to Aug-17-2024,ME,China Lake,3.79,44.43776,-69.5592,3323678,2024-08-11,2024-08-17,China Lake </br> 3.79%
Aug-11-2024 to Aug-17-2024,ME,Webber Pond,23.95,44.40986,-69.6546,3323750,2024-08-11,2024-08-17,Webber Pond </br> 23.95%
Aug-11-2024 to Aug-17-2024,ME,Maranacook Lake,1.03,44.34496,-69.9563,3323844,2024-08-11,2024-08-17,Maranacook Lake </br> 1.03%
Aug-11-2024 to Aug-17-2024,ME,Threemile Pond,62.64,44.36661,-69.6053,3323864,2024-08-11,2024-08-17,Threemile Pond </br> 62.64%
Aug-11-2024 to Aug-17-2024,ME,Annabessacook Lake,19.6,44.26812,-69.9803,3323982,2024-08-11,2024-08-17,Annabessacook Lake </br> 19.6%
Aug-11-2024 to Aug-17-2024,ME,Cobbosseecontee Lake,5.94,44.26975,-69.9243,3325032,2024-08-11,2024-08-17,Cobbosseecontee Lake </br> 5.94%
Aug-11-2024 to Aug-17-2024,MI,Gun Lake,2.99,42.60175,-85.5208,3466553,2024-08-11,2024-08-17,Gun Lake </br> 2.99%
Aug-11-2024 to Aug-17-2024,MI,Lake Allegan,3.14,42.55347,-85.9309,3466799,2024-08-11,2024-08-17,Lake Allegan </br> 3.14%
Aug-11-2024 to Aug-17-2024,MI,Duck Lake,4.02,42.38738,-84.7853,3468795,2024-08-11,2024-08-17,Duck Lake </br> 4.02%
Aug-11-2024 to Aug-17-2024,MI,Gull Lake,3.69,42.4016,-85.4123,3471541,2024-08-11,2024-08-17,Gull Lake </br> 3.69%
Aug-11-2024 to Aug-17-2024,MI,Morrow Lake,2.99,42.27749,-85.4658,3471917,2024-08-11,2024-08-17,Morrow Lake </br> 2.99%
Aug-11-2024 to Aug-17-2024,UT,Sevier Bridge Reservoir,23.83,39.38393,-112.017,3501837,2024-08-11,2024-08-17,Sevier Bridge Reservoir </br> 23.83%
Aug-11-2024 to Aug-17-2024,UT,Lake Powell,3.01,37.27534,-110.958,3528295,2024-08-11,2024-08-17,Lake Powell </br> 3.01%
Aug-11-2024 to Aug-17-2024,CO,North Sterling Reservoir,25.02,40.77957,-103.291,3554474,2024-08-11,2024-08-17,North Sterling Reservoir </br> 25.02%
Aug-11-2024 to Aug-17-2024,CO,Julesburg Reservoir,13.41,40.93141,-102.651,3556390,2024-08-11,2024-08-17,Julesburg Reservoir </br> 13.41%
Aug-11-2024 to Aug-17-2024,CO,Prewitt Reservoir,89.78,40.42296,-103.361,3559986,2024-08-11,2024-08-17,Prewitt Reservoir </br> 89.78%
Aug-11-2024 to Aug-17-2024,TX,Canyon Lake,2.14,29.88633,-98.249,3588682,2024-08-11,2024-08-17,Canyon Lake </br> 2.14%
Aug-11-2024 to Aug-17-2024,IL,Meredosia Lake,69.08,39.87346,-90.5515,3594316,2024-08-11,2024-08-17,Meredosia Lake </br> 69.08%
Aug-11-2024 to Aug-17-2024,AR,Wapanocca Lake,94.09,35.34536,-90.234,3673078,2024-08-11,2024-08-17,Wapanocca Lake </br> 94.09%
Aug-11-2024 to Aug-17-2024,AR,Horseshoe Lake,83.38,34.92555,-90.3403,3681830,2024-08-11,2024-08-17,Horseshoe Lake </br> 83.38%
Aug-11-2024 to Aug-17-2024,LA,Lake Charles,1.41,30.21604,-93.2551,3709224,2024-08-11,2024-08-17,Lake Charles </br> 1.41%
Aug-11-2024 to Aug-17-2024,LA,Moss Lake,2.04,30.11811,-93.335,3709440,2024-08-11,2024-08-17,Moss Lake </br> 2.04%
Aug-11-2024 to Aug-17-2024,LA,Willow Lake,11.77,29.97953,-93.1879,3710620,2024-08-11,2024-08-17,Willow Lake </br> 11.77%
Aug-11-2024 to Aug-17-2024,LA,N Sweet Lake,19.25,29.97234,-93.1384,3710644,2024-08-11,2024-08-17,N Sweet Lake </br> 19.25%
Aug-11-2024 to Aug-17-2024,LA,Sweet Lake,3.81,29.94593,-93.1451,3710692,2024-08-11,2024-08-17,Sweet Lake </br> 3.81%
Aug-11-2024 to Aug-17-2024,LA,Mud Lake,97.61,29.80235,-93.4538,3710964,2024-08-11,2024-08-17,Mud Lake </br> 97.61%
Aug-11-2024 to Aug-17-2024,KS,Clinton Lake,4.49,38.91798,-95.3858,3730511,2024-08-11,2024-08-17,Clinton Lake </br> 4.49%
Aug-11-2024 to Aug-17-2024,LA,Cypress Bayou Reservoir,34.44,32.6826,-93.6698,3759766,2024-08-11,2024-08-17,Cypress Bayou Reservoir </br> 34.44%
Aug-11-2024 to Aug-17-2024,TX,Eagle Lake,98.89,29.56776,-96.3434,3762790,2024-08-11,2024-08-17,Eagle Lake </br> 98.89%
Aug-11-2024 to Aug-17-2024,TX,Brazoria Reservoir,5.23,29.06983,-95.5273,3764608,2024-08-11,2024-08-17,Brazoria Reservoir </br> 5.23%
Aug-11-2024 to Aug-17-2024,PA,Youghlogheny River Lake,2.21,39.75258,-79.3851,3806779,2024-08-11,2024-08-17,Youghlogheny River Lake </br> 2.21%
Aug-11-2024 to Aug-17-2024,UT,Scofield Reservoir,34.81,39.7737,-111.152,3906255,2024-08-11,2024-08-17,Scofield Reservoir </br> 34.81%
Aug-11-2024 to Aug-17-2024,CA,Lake Shastina,27.73,41.5206,-122.393,3917046,2024-08-11,2024-08-17,Lake Shastina </br> 27.73%
Aug-11-2024 to Aug-17-2024,CA,Camanche Reservoir,2.01,38.22138,-121.01,3950979,2024-08-11,2024-08-17,Camanche Reservoir </br> 2.01%
Aug-11-2024 to Aug-17-2024,OH,Clarence J Brown Reservoir,78.07,39.96826,-83.7308,3984810,2024-08-11,2024-08-17,Clarence J Brown Reservoir </br> 78.07%
Aug-11-2024 to Aug-17-2024,KY,Green River Lake,4.3,37.24829,-85.2918,3999688,2024-08-11,2024-08-17,Green River Lake </br> 4.3%
Aug-11-2024 to Aug-17-2024,SD,Bullhead Lake,81.7,45.43104,-96.7717,4082352,2024-08-11,2024-08-17,Bullhead Lake </br> 81.7%
Aug-11-2024 to Aug-17-2024,MN,Marsh Lake,61.45,45.19476,-96.1463,4083248,2024-08-11,2024-08-17,Marsh Lake </br> 61.45%
Aug-11-2024 to Aug-17-2024,MN,North Turtle Lake,61.15,46.30507,-95.8015,4098895,2024-08-11,2024-08-17,North Turtle Lake </br> 61.15%
Aug-11-2024 to Aug-17-2024,MN,Stalker Lake,2.28,46.20814,-95.8288,4099203,2024-08-11,2024-08-17,Stalker Lake </br> 2.28%
Aug-11-2024 to Aug-17-2024,MN,Eagle Lake,1.75,46.17086,-95.692,4099427,2024-08-11,2024-08-17,Eagle Lake </br> 1.75%
Aug-11-2024 to Aug-17-2024,MN,Tenmile Lake,1.36,46.12565,-95.9668,4099665,2024-08-11,2024-08-17,Tenmile Lake </br> 1.36%
Aug-11-2024 to Aug-17-2024,MN,Lake Christina,68.06,46.09054,-95.7366,4099849,2024-08-11,2024-08-17,Lake Christina </br> 68.06%
Aug-11-2024 to Aug-17-2024,MN,Melby Lake,59.51,46.05746,-95.8024,4099945,2024-08-11,2024-08-17,Melby Lake </br> 59.51%
Aug-11-2024 to Aug-17-2024,MN,Perkins Lake,40.92,45.7004,-95.8618,4103107,2024-08-11,2024-08-17,Perkins Lake </br> 40.92%
Aug-11-2024 to Aug-17-2024,MN,Artichoke Lake,70.89,45.35486,-96.139,4104123,2024-08-11,2024-08-17,Artichoke Lake </br> 70.89%
Aug-11-2024 to Aug-17-2024,SD,Lake Alice,38.86,44.87791,-96.634,4110960,2024-08-11,2024-08-17,Lake Alice </br> 38.86%
Aug-11-2024 to Aug-17-2024,SD,Fish Lake,72.5,44.60143,-96.4773,4111236,2024-08-11,2024-08-17,Fish Lake </br> 72.5%
Aug-11-2024 to Aug-17-2024,MN,Long Lake,72.73,45.20314,-95.0347,4120278,2024-08-11,2024-08-17,Long Lake </br> 72.73%
Aug-11-2024 to Aug-17-2024,TX,Navarro Mills Lake,91.29,31.9495,-96.7454,4132531,2024-08-11,2024-08-17,Navarro Mills Lake </br> 91.29%
Aug-11-2024 to Aug-17-2024,MN,Dead Coon Lake,58.45,44.36219,-96.0962,4136948,2024-08-11,2024-08-17,Dead Coon Lake </br> 58.45%
Aug-11-2024 to Aug-17-2024,MN,Lake Benton,71.99,44.29177,-96.2407,4136984,2024-08-11,2024-08-17,Lake Benton </br> 71.99%
Aug-11-2024 to Aug-17-2024,MN,Lake Washington,82.61,44.25315,-93.8714,4141150,2024-08-11,2024-08-17,Lake Washington </br> 82.61%
Aug-11-2024 to Aug-17-2024,MN,Loon Lake,79.36,44.09894,-94.1772,4141942,2024-08-11,2024-08-17,Loon Lake </br> 79.36%
Aug-11-2024 to Aug-17-2024,NY,Neversink Reservoir,1.95,41.84256,-74.6554,4146742,2024-08-11,2024-08-17,Neversink Reservoir </br> 1.95%
Aug-11-2024 to Aug-17-2024,MT,Clark Canyon Reservoir,26.68,44.96929,-112.872,4167440,2024-08-11,2024-08-17,Clark Canyon Reservoir </br> 26.68%
Aug-11-2024 to Aug-17-2024,MT,Upper Red Rock Lake,1.99,44.61054,-111.723,4171142,2024-08-11,2024-08-17,Upper Red Rock Lake </br> 1.99%
Aug-11-2024 to Aug-17-2024,MN,Pelican Lake,67.85,45.22734,-93.7594,4250226,2024-08-11,2024-08-17,Pelican Lake </br> 67.85%
Aug-11-2024 to Aug-17-2024,MN,Lake Pulaski,6.27,45.19812,-93.8541,4250322,2024-08-11,2024-08-17,Lake Pulaski </br> 6.27%
Aug-11-2024 to Aug-17-2024,MN,Buffalo Lake,57,45.16295,-93.8936,4250428,2024-08-11,2024-08-17,Buffalo Lake </br> 57%
Aug-11-2024 to Aug-17-2024,MN,Waverly Lake,25.64,45.07419,-93.9713,4250568,2024-08-11,2024-08-17,Waverly Lake </br> 25.64%
Aug-11-2024 to Aug-17-2024,MN,Rice Lake,62.66,45.37442,-94.6213,4251354,2024-08-11,2024-08-17,Rice Lake </br> 62.66%
Aug-11-2024 to Aug-17-2024,MN,Lake Koronis,22.06,45.33563,-94.7093,4251408,2024-08-11,2024-08-17,Lake Koronis </br> 22.06%
Aug-11-2024 to Aug-17-2024,MN,Lake Monongalia,0.59,45.33425,-94.9499,4251422,2024-08-11,2024-08-17,Lake Monongalia </br> 0.59%
Aug-11-2024 to Aug-17-2024,MN,Lake Calhoun,2.79,45.27294,-94.8325,4251580,2024-08-11,2024-08-17,Lake Calhoun </br> 2.79%
Aug-11-2024 to Aug-17-2024,MN,Green Lake,1.29,45.25232,-94.9054,4251588,2024-08-11,2024-08-17,Green Lake </br> 1.29%
Aug-11-2024 to Aug-17-2024,MN,Nest Lake,2.74,45.25987,-94.9673,4251590,2024-08-11,2024-08-17,Nest Lake </br> 2.74%
Aug-11-2024 to Aug-17-2024,MN,Marie Lake,0.44,45.25061,-94.2059,4251618,2024-08-11,2024-08-17,Marie Lake </br> 0.44%
Aug-11-2024 to Aug-17-2024,MN,Lake Francis,0.88,45.22107,-94.2607,4251680,2024-08-11,2024-08-17,Lake Francis </br> 0.88%
Aug-11-2024 to Aug-17-2024,MN,Diamond Lake,58.13,45.18338,-94.8416,4251740,2024-08-11,2024-08-17,Diamond Lake </br> 58.13%
Aug-11-2024 to Aug-17-2024,MN,Lake Ripley,26.2,45.10674,-94.54,4251934,2024-08-11,2024-08-17,Lake Ripley </br> 26.2%
Aug-11-2024 to Aug-17-2024,MN,Lake Washington,8.09,45.06936,-94.3757,4252042,2024-08-11,2024-08-17,Lake Washington </br> 8.09%
Aug-11-2024 to Aug-17-2024,MN,Howard Lake,54.16,45.0722,-94.0692,4252056,2024-08-11,2024-08-17,Howard Lake </br> 54.16%
Aug-11-2024 to Aug-17-2024,MN,Lake Stella,2.24,45.06662,-94.419,4252072,2024-08-11,2024-08-17,Lake Stella </br> 2.24%
Aug-11-2024 to Aug-17-2024,MN,Collinwood Lake,71.24,45.05167,-94.2551,4252106,2024-08-11,2024-08-17,Collinwood Lake </br> 71.24%
Aug-11-2024 to Aug-17-2024,MN,Lake Minnie-Belle,2.98,45.03587,-94.5275,4252134,2024-08-11,2024-08-17,Lake Minnie-Belle </br> 2.98%
Aug-11-2024 to Aug-17-2024,ME,Baker Lake,3.5,46.26733,-69.9115,4290163,2024-08-11,2024-08-17,Baker Lake </br> 3.5%
Aug-11-2024 to Aug-17-2024,ME,Brassua Lake,1.59,45.66824,-69.8754,4290677,2024-08-11,2024-08-17,Brassua Lake </br> 1.59%
Aug-11-2024 to Aug-17-2024,MT,Whitetail Reservoir,15.56,46.07833,-112.273,4312274,2024-08-11,2024-08-17,Whitetail Reservoir </br> 15.56%
Aug-11-2024 to Aug-17-2024,MN,Lake Aaron,30.06,46.07237,-95.5846,4411912,2024-08-11,2024-08-17,Lake Aaron </br> 30.06%
Aug-11-2024 to Aug-17-2024,MN,Lake Moses,7.51,46.06109,-95.5987,4411926,2024-08-11,2024-08-17,Lake Moses </br> 7.51%
Aug-11-2024 to Aug-17-2024,MN,Chippewa Lake,0.01,45.99079,-95.5432,4412412,2024-08-11,2024-08-17,Chippewa Lake </br> 0.01%
Aug-11-2024 to Aug-17-2024,MN,Maple Lake,1.35,45.77808,-95.3709,4413176,2024-08-11,2024-08-17,Maple Lake </br> 1.35%
Aug-11-2024 to Aug-17-2024,MN,Lake Reno,15.54,45.7402,-95.4198,4413246,2024-08-11,2024-08-17,Lake Reno </br> 15.54%
Aug-11-2024 to Aug-17-2024,MN,Villard Lake,22.19,45.71165,-95.2922,4413350,2024-08-11,2024-08-17,Villard Lake </br> 22.19%
Aug-11-2024 to Aug-17-2024,MN,Amelia Lake,9.78,45.68685,-95.2904,4413390,2024-08-11,2024-08-17,Amelia Lake </br> 9.78%
Aug-11-2024 to Aug-17-2024,MN,Lake Minnewaska,2.08,45.61765,-95.4508,4413504,2024-08-11,2024-08-17,Lake Minnewaska </br> 2.08%
Aug-11-2024 to Aug-17-2024,MN,Lake Emily,33.78,45.5162,-95.6473,4413720,2024-08-11,2024-08-17,Lake Emily </br> 33.78%
Aug-11-2024 to Aug-17-2024,MN,Lake Johanna,44.81,45.46834,-95.2243,4415134,2024-08-11,2024-08-17,Lake Johanna </br> 44.81%
Aug-11-2024 to Aug-17-2024,MN,Norway Lake,79.12,45.32043,-95.1211,4415506,2024-08-11,2024-08-17,Norway Lake </br> 79.12%
Aug-11-2024 to Aug-17-2024,MN,Andrew Lake,4.51,45.30999,-95.0438,4415554,2024-08-11,2024-08-17,Andrew Lake </br> 4.51%
Aug-11-2024 to Aug-17-2024,MN,Florida Lake,7.1,45.25241,-95.057,4415632,2024-08-11,2024-08-17,Florida Lake </br> 7.1%
Aug-11-2024 to Aug-17-2024,TX,Lake Palestine,68.95,32.18816,-95.4743,4451216,2024-08-11,2024-08-17,Lake Palestine </br> 68.95%
Aug-11-2024 to Aug-17-2024,MO,Long Branch Lake,36.64,39.7965,-92.5156,4460822,2024-08-11,2024-08-17,Long Branch Lake </br> 36.64%
Aug-11-2024 to Aug-17-2024,MO,Thomas Hill Reservoir,5.79,39.60589,-92.6318,4460922,2024-08-11,2024-08-17,Thomas Hill Reservoir </br> 5.79%
Aug-11-2024 to Aug-17-2024,ID,Mud Lake,2.36,42.1332,-111.293,4472023,2024-08-11,2024-08-17,Mud Lake </br> 2.36%
Aug-11-2024 to Aug-17-2024,VT,Caspian Lake,2.2,44.5859,-72.3097,4586134,2024-08-11,2024-08-17,Caspian Lake </br> 2.2%
Aug-11-2024 to Aug-17-2024,VT,Lake Carmi,38.49,44.97217,-72.8751,4589969,2024-08-11,2024-08-17,Lake Carmi </br> 38.49%
Aug-11-2024 to Aug-17-2024,NH,Second Connecticut Lake,2.6,45.15512,-71.1721,4592019,2024-08-11,2024-08-17,Second Connecticut Lake </br> 2.6%
Aug-11-2024 to Aug-17-2024,NH,Connecticut Lakes,1.28,45.09196,-71.2481,4592043,2024-08-11,2024-08-17,Connecticut Lakes </br> 1.28%
Aug-11-2024 to Aug-17-2024,NH,Lake Francis,2.16,45.04275,-71.3301,4592065,2024-08-11,2024-08-17,Lake Francis </br> 2.16%
Aug-11-2024 to Aug-17-2024,VT,Maidstone Lake,4.07,44.6479,-71.6494,4592671,2024-08-11,2024-08-17,Maidstone Lake </br> 4.07%
Aug-11-2024 to Aug-17-2024,NH,Moore Reservoir,1.67,44.35825,-71.8248,4594507,2024-08-11,2024-08-17,Moore Reservoir </br> 1.67%
Aug-11-2024 to Aug-17-2024,VT,Great Averill Pond,2.78,44.98442,-71.7031,4599077,2024-08-11,2024-08-17,Great Averill Pond </br> 2.78%
Aug-11-2024 to Aug-17-2024,VT,Lake Salem,0.95,44.93036,-72.1058,4599579,2024-08-11,2024-08-17,Lake Salem </br> 0.95%
Aug-11-2024 to Aug-17-2024,VT,Lake Willoughby,2.83,44.7502,-72.0566,4599629,2024-08-11,2024-08-17,Lake Willoughby </br> 2.83%
Aug-11-2024 to Aug-17-2024,MN,Roosevelt Lake,1.76,46.80522,-93.9649,4616338,2024-08-11,2024-08-17,Roosevelt Lake </br> 1.76%
Aug-11-2024 to Aug-17-2024,MN,Emily Lake,66.72,46.72526,-93.9459,4616696,2024-08-11,2024-08-17,Emily Lake </br> 66.72%
Aug-11-2024 to Aug-17-2024,MN,Pine Mountain Lake,8.42,46.82371,-94.5331,4619272,2024-08-11,2024-08-17,Pine Mountain Lake </br> 8.42%
Aug-11-2024 to Aug-17-2024,MN,Lake Ada,0.76,46.82975,-94.3492,4619296,2024-08-11,2024-08-17,Lake Ada </br> 0.76%
Aug-11-2024 to Aug-17-2024,MN,Pine River Reservoir,0.77,46.68946,-94.1948,4620258,2024-08-11,2024-08-17,Pine River Reservoir </br> 0.77%
Aug-11-2024 to Aug-17-2024,MN,Upper Hay Lake,9.71,46.64267,-94.3026,4620672,2024-08-11,2024-08-17,Upper Hay Lake </br> 9.71%
Aug-11-2024 to Aug-17-2024,MN,Pelican Lake,0.76,46.57607,-94.1756,4620890,2024-08-11,2024-08-17,Pelican Lake </br> 0.76%
Aug-11-2024 to Aug-17-2024,MN,Horseshoe Lake,1.87,46.58251,-94.1142,4621002,2024-08-11,2024-08-17,Horseshoe Lake </br> 1.87%
Aug-11-2024 to Aug-17-2024,PA,Raystown Lake,1.77,40.36437,-78.1025,4690013,2024-08-11,2024-08-17,Raystown Lake </br> 1.77%
Aug-11-2024 to Aug-17-2024,PA,Lake Aldred,2.27,39.77439,-76.2747,4726045,2024-08-11,2024-08-17,Lake Aldred </br> 2.27%
Aug-11-2024 to Aug-17-2024,MN,Pine Lake,1.19,48.06246,-90.1642,4792982,2024-08-11,2024-08-17,Pine Lake </br> 1.19%
Aug-11-2024 to Aug-17-2024,MN,Brule Lake,1.85,47.94058,-90.6824,4795750,2024-08-11,2024-08-17,Brule Lake </br> 1.85%
Aug-11-2024 to Aug-17-2024,MN,Devils Track Lake,3.39,47.82353,-90.4239,4796552,2024-08-11,2024-08-17,Devils Track Lake </br> 3.39%
Aug-11-2024 to Aug-17-2024,MN,Big Sand Lake,2.46,47.0634,-93.9703,4816421,2024-08-11,2024-08-17,Big Sand Lake </br> 2.46%
Aug-11-2024 to Aug-17-2024,MN,Portage Lake,16.9,47.34286,-94.3089,4817559,2024-08-11,2024-08-17,Portage Lake </br> 16.9%
Aug-11-2024 to Aug-17-2024,MN,Sucker Lakes,40.41,47.32918,-94.4257,4817601,2024-08-11,2024-08-17,Sucker Lakes </br> 40.41%
Aug-11-2024 to Aug-17-2024,MN,Sixmile Lake,5.76,47.31145,-94.1421,4817643,2024-08-11,2024-08-17,Sixmile Lake </br> 5.76%
Aug-11-2024 to Aug-17-2024,MN,Leech Lake,2.26,47.16226,-94.4053,4817675,2024-08-11,2024-08-17,Leech Lake </br> 2.26%
Aug-11-2024 to Aug-17-2024,MN,Lake Thirteen,0.67,47.29125,-94.5494,4817711,2024-08-11,2024-08-17,Lake Thirteen </br> 0.67%
Aug-11-2024 to Aug-17-2024,MN,Steamboat Lake,1.39,47.26459,-94.6589,4817769,2024-08-11,2024-08-17,Steamboat Lake </br> 1.39%
Aug-11-2024 to Aug-17-2024,MN,Crooked Lake,0.93,47.24292,-94.5678,4817819,2024-08-11,2024-08-17,Crooked Lake </br> 0.93%
Aug-11-2024 to Aug-17-2024,MN,Garfield Lake,4.43,47.22677,-94.7479,4817823,2024-08-11,2024-08-17,Garfield Lake </br> 4.43%
Aug-11-2024 to Aug-17-2024,MN,Swamp Lake,2.49,47.21398,-94.644,4817841,2024-08-11,2024-08-17,Swamp Lake </br> 2.49%
Aug-11-2024 to Aug-17-2024,MN,Kabekona Lake,0.91,47.16353,-94.7591,4817931,2024-08-11,2024-08-17,Kabekona Lake </br> 0.91%
Aug-11-2024 to Aug-17-2024,MN,Oak Lake,0.79,47.14042,-94.6574,4819397,2024-08-11,2024-08-17,Oak Lake </br> 0.79%
Aug-11-2024 to Aug-17-2024,MN,Girl Lake,2.1,46.9535,-94.2768,4821587,2024-08-11,2024-08-17,Girl Lake </br> 2.1%
Aug-11-2024 to Aug-17-2024,MN,Inguadona Lake/Rice Lake,0.73,46.96325,-94.1403,4821725,2024-08-11,2024-08-17,Inguadona Lake/Rice Lake </br> 0.73%
Aug-11-2024 to Aug-17-2024,MN,Webb Lake,1.02,46.9564,-94.414,4821741,2024-08-11,2024-08-17,Webb Lake </br> 1.02%
Aug-11-2024 to Aug-17-2024,MN,Little Boy Lake,0.52,46.94303,-94.19,4821857,2024-08-11,2024-08-17,Little Boy Lake </br> 0.52%
Aug-11-2024 to Aug-17-2024,MN,Birch Lake,1.15,46.93869,-94.5454,4821881,2024-08-11,2024-08-17,Birch Lake </br> 1.15%
Aug-11-2024 to Aug-17-2024,MN,Boss Lake,0.69,46.91649,-94.4731,4821997,2024-08-11,2024-08-17,Boss Lake </br> 0.69%
Aug-11-2024 to Aug-17-2024,MN,Wabedo Lake,0.69,46.90828,-94.2154,4822083,2024-08-11,2024-08-17,Wabedo Lake </br> 0.69%
Aug-11-2024 to Aug-17-2024,MN,Black Water Lake,1.33,46.90866,-94.3049,4822095,2024-08-11,2024-08-17,Black Water Lake </br> 1.33%
Aug-11-2024 to Aug-17-2024,MN,Round Lake,3.65,47.60069,-93.3608,4831058,2024-08-11,2024-08-17,Round Lake </br> 3.65%
Aug-11-2024 to Aug-17-2024,MN,Buck Lake,3.68,47.53787,-93.188,4831412,2024-08-11,2024-08-17,Buck Lake </br> 3.68%
Aug-11-2024 to Aug-17-2024,MN,Trout Lake,1.23,47.46094,-93.5529,4833160,2024-08-11,2024-08-17,Trout Lake </br> 1.23%
Aug-11-2024 to Aug-17-2024,MN,Wabana Lake,1.42,47.42229,-93.5227,4833388,2024-08-11,2024-08-17,Wabana Lake </br> 1.42%
Aug-11-2024 to Aug-17-2024,MN,Swan Lake,2.39,47.30015,-93.1839,4834066,2024-08-11,2024-08-17,Swan Lake </br> 2.39%
Aug-11-2024 to Aug-17-2024,MN,Shoal Lake,67.71,47.3024,-93.5725,4834134,2024-08-11,2024-08-17,Shoal Lake </br> 67.71%
Aug-11-2024 to Aug-17-2024,MN,Trout Lake,1.27,47.25978,-93.4049,4834232,2024-08-11,2024-08-17,Trout Lake </br> 1.27%
Aug-11-2024 to Aug-17-2024,MN,Split Hand Lake,52.42,47.06038,-93.4854,4835034,2024-08-11,2024-08-17,Split Hand Lake </br> 52.42%
Aug-11-2024 to Aug-17-2024,MN,Prairie Lake,16.97,46.79132,-92.9048,4838796,2024-08-11,2024-08-17,Prairie Lake </br> 16.97%
Aug-11-2024 to Aug-17-2024,MN,Thunder Lake,2.29,46.95265,-93.9741,4839500,2024-08-11,2024-08-17,Thunder Lake </br> 2.29%
Aug-11-2024 to Aug-17-2024,MN,Lake Minnewawa,9.98,46.70873,-93.2639,4840066,2024-08-11,2024-08-17,Lake Minnewawa </br> 9.98%
Aug-11-2024 to Aug-17-2024,MN,Round Lake,1.48,46.69644,-93.1925,4840114,2024-08-11,2024-08-17,Round Lake </br> 1.48%
Aug-11-2024 to Aug-17-2024,MN,Esquagamah Lake,56.27,46.7394,-93.6932,4851955,2024-08-11,2024-08-17,Esquagamah Lake </br> 56.27%
Aug-11-2024 to Aug-17-2024,MN,Waukenabo Lake,36.91,46.73531,-93.6216,4851965,2024-08-11,2024-08-17,Waukenabo Lake </br> 36.91%
Aug-11-2024 to Aug-17-2024,MN,Round Lake,7.75,46.72638,-93.6526,4851981,2024-08-11,2024-08-17,Round Lake </br> 7.75%
Aug-11-2024 to Aug-17-2024,MN,Upper Mission Lake,10.07,46.55453,-94.0735,4854979,2024-08-11,2024-08-17,Upper Mission Lake </br> 10.07%
Aug-11-2024 to Aug-17-2024,MN,Serpent Lake,1.66,46.48039,-93.9245,4855685,2024-08-11,2024-08-17,Serpent Lake </br> 1.66%
Aug-11-2024 to Aug-17-2024,MN,Ripple Lake,35.14,46.46615,-93.6831,4855703,2024-08-11,2024-08-17,Ripple Lake </br> 35.14%
Aug-11-2024 to Aug-17-2024,MN,Farm Island Lake,9.24,46.42207,-93.7721,4855949,2024-08-11,2024-08-17,Farm Island Lake </br> 9.24%
Aug-11-2024 to Aug-17-2024,MN,Nokay Lake,15.16,46.37863,-93.9637,4856147,2024-08-11,2024-08-17,Nokay Lake </br> 15.16%
Aug-11-2024 to Aug-17-2024,MN,Bass Lake,0.61,46.4907,-94.1403,4857069,2024-08-11,2024-08-17,Bass Lake </br> 0.61%
Aug-11-2024 to Aug-17-2024,MN,Upper South Long Lake,9.26,46.31034,-94.0376,4857623,2024-08-11,2024-08-17,Upper South Long Lake </br> 9.26%
Aug-11-2024 to Aug-17-2024,MN,South Long Lake,26.94,46.28056,-94.0856,4857683,2024-08-11,2024-08-17,South Long Lake </br> 26.94%
Aug-11-2024 to Aug-17-2024,MN,Big Swan Lake,30,45.88436,-94.7517,4859143,2024-08-11,2024-08-17,Big Swan Lake </br> 30%
Aug-11-2024 to Aug-17-2024,UT,Joes Valley Reservoir,2.76,39.29327,-111.28,4876219,2024-08-11,2024-08-17,Joes Valley Reservoir </br> 2.76%
Aug-11-2024 to Aug-17-2024,UT,Johnson Valley Reservoir,12.16,38.60957,-111.645,4899751,2024-08-11,2024-08-17,Johnson Valley Reservoir </br> 12.16%
Aug-11-2024 to Aug-17-2024,UT,Fish Lake,1.24,38.54808,-111.71,4899761,2024-08-11,2024-08-17,Fish Lake </br> 1.24%
Aug-11-2024 to Aug-17-2024,MN,Mantrap Lake,0.94,47.07077,-94.9127,4936611,2024-08-11,2024-08-17,Mantrap Lake </br> 0.94%
Aug-11-2024 to Aug-17-2024,MN,Lake Belle Taine,1.83,46.94354,-94.887200000000007,4940835,2024-08-11,2024-08-17,Lake Belle Taine </br> 1.83%
