date_range,state,lake,chance_cyanoHAB,lat,lon,COMID,date_start,date_end,label
Sep-08-2024 to Sep-14-2024,ME,Sebasticook Lake,19.54,44.85917,-69.2421,3319884,2024-09-08,2024-09-14,Sebasticook Lake </br> 19.54%
Sep-08-2024 to Sep-14-2024,ME,Wesserunsett Lake,1.8,44.83983,-69.7678,3319916,2024-09-08,2024-09-14,Wesserunsett Lake </br> 1.8%
Sep-08-2024 to Sep-14-2024,ME,Unity Pond,38.51,44.64609,-69.33,3319994,2024-09-08,2024-09-14,Unity Pond </br> 38.51%
Sep-08-2024 to Sep-14-2024,ME,North Pond,14.25,44.62376,-69.8437,3320002,2024-09-08,2024-09-14,North Pond </br> 14.25%
Sep-08-2024 to Sep-14-2024,ME,East Pond,7.13,44.61081,-69.7846,3320004,2024-09-08,2024-09-14,East Pond </br> 7.13%
Sep-08-2024 to Sep-14-2024,ME,McGrath Pond,10.73,44.53953,-69.7755,3320048,2024-09-08,2024-09-14,McGrath Pond </br> 10.73%
Sep-08-2024 to Sep-14-2024,ME,Porter Lake,5.34,44.81041,-70.1516,3322860,2024-09-08,2024-09-14,Porter Lake </br> 5.34%
Sep-08-2024 to Sep-14-2024,ME,China Lake,4.28,44.43776,-69.5592,3323678,2024-09-08,2024-09-14,China Lake </br> 4.28%
Sep-08-2024 to Sep-14-2024,ME,Webber Pond,25.62,44.40986,-69.6546,3323750,2024-09-08,2024-09-14,Webber Pond </br> 25.62%
Sep-08-2024 to Sep-14-2024,ME,Maranacook Lake,1.11,44.34496,-69.9563,3323844,2024-09-08,2024-09-14,Maranacook Lake </br> 1.11%
Sep-08-2024 to Sep-14-2024,ME,Threemile Pond,64.27,44.36661,-69.6053,3323864,2024-09-08,2024-09-14,Threemile Pond </br> 64.27%
Sep-08-2024 to Sep-14-2024,ME,Annabessacook Lake,20.14,44.26812,-69.9803,3323982,2024-09-08,2024-09-14,Annabessacook Lake </br> 20.14%
Sep-08-2024 to Sep-14-2024,ME,Cobbosseecontee Lake,6.32,44.26975,-69.9243,3325032,2024-09-08,2024-09-14,Cobbosseecontee Lake </br> 6.32%
Sep-08-2024 to Sep-14-2024,MI,Gun Lake,3.31,42.60175,-85.5208,3466553,2024-09-08,2024-09-14,Gun Lake </br> 3.31%
Sep-08-2024 to Sep-14-2024,MI,Lake Allegan,3.4,42.55347,-85.9309,3466799,2024-09-08,2024-09-14,Lake Allegan </br> 3.4%
Sep-08-2024 to Sep-14-2024,MI,Duck Lake,4.21,42.38738,-84.7853,3468795,2024-09-08,2024-09-14,Duck Lake </br> 4.21%
Sep-08-2024 to Sep-14-2024,MI,Gull Lake,3.97,42.4016,-85.4123,3471541,2024-09-08,2024-09-14,Gull Lake </br> 3.97%
Sep-08-2024 to Sep-14-2024,MI,Morrow Lake,3.36,42.27749,-85.4658,3471917,2024-09-08,2024-09-14,Morrow Lake </br> 3.36%
Sep-08-2024 to Sep-14-2024,UT,Sevier Bridge Reservoir,23.37,39.38393,-112.017,3501837,2024-09-08,2024-09-14,Sevier Bridge Reservoir </br> 23.37%
Sep-08-2024 to Sep-14-2024,UT,Lake Powell,3.19,37.27534,-110.958,3528295,2024-09-08,2024-09-14,Lake Powell </br> 3.19%
Sep-08-2024 to Sep-14-2024,CO,North Sterling Reservoir,28.99,40.77957,-103.291,3554474,2024-09-08,2024-09-14,North Sterling Reservoir </br> 28.99%
Sep-08-2024 to Sep-14-2024,CO,Julesburg Reservoir,15.68,40.93141,-102.651,3556390,2024-09-08,2024-09-14,Julesburg Reservoir </br> 15.68%
Sep-08-2024 to Sep-14-2024,CO,Prewitt Reservoir,90.75,40.42296,-103.361,3559986,2024-09-08,2024-09-14,Prewitt Reservoir </br> 90.75%
Sep-08-2024 to Sep-14-2024,TX,Canyon Lake,1.95,29.88633,-98.249,3588682,2024-09-08,2024-09-14,Canyon Lake </br> 1.95%
Sep-08-2024 to Sep-14-2024,IL,Meredosia Lake,68.85,39.87346,-90.5515,3594316,2024-09-08,2024-09-14,Meredosia Lake </br> 68.85%
Sep-08-2024 to Sep-14-2024,AR,Wapanocca Lake,94.01,35.34536,-90.234,3673078,2024-09-08,2024-09-14,Wapanocca Lake </br> 94.01%
Sep-08-2024 to Sep-14-2024,AR,Horseshoe Lake,82.91,34.92555,-90.3403,3681830,2024-09-08,2024-09-14,Horseshoe Lake </br> 82.91%
Sep-08-2024 to Sep-14-2024,LA,Lake Charles,1.32,30.21604,-93.2551,3709224,2024-09-08,2024-09-14,Lake Charles </br> 1.32%
Sep-08-2024 to Sep-14-2024,LA,Moss Lake,1.96,30.11811,-93.335,3709440,2024-09-08,2024-09-14,Moss Lake </br> 1.96%
Sep-08-2024 to Sep-14-2024,LA,Willow Lake,11.97,29.97953,-93.1879,3710620,2024-09-08,2024-09-14,Willow Lake </br> 11.97%
Sep-08-2024 to Sep-14-2024,LA,N Sweet Lake,19.06,29.97234,-93.1384,3710644,2024-09-08,2024-09-14,N Sweet Lake </br> 19.06%
Sep-08-2024 to Sep-14-2024,LA,Sweet Lake,3.82,29.94593,-93.1451,3710692,2024-09-08,2024-09-14,Sweet Lake </br> 3.82%
Sep-08-2024 to Sep-14-2024,LA,Mud Lake,97.26,29.80235,-93.4538,3710964,2024-09-08,2024-09-14,Mud Lake </br> 97.26%
Sep-08-2024 to Sep-14-2024,KS,Clinton Lake,4.83,38.91798,-95.3858,3730511,2024-09-08,2024-09-14,Clinton Lake </br> 4.83%
Sep-08-2024 to Sep-14-2024,LA,Cypress Bayou Reservoir,35.6,32.6826,-93.6698,3759766,2024-09-08,2024-09-14,Cypress Bayou Reservoir </br> 35.6%
Sep-08-2024 to Sep-14-2024,TX,Eagle Lake,98.98,29.56776,-96.3434,3762790,2024-09-08,2024-09-14,Eagle Lake </br> 98.98%
Sep-08-2024 to Sep-14-2024,TX,Brazoria Reservoir,3.43,29.06983,-95.5273,3764608,2024-09-08,2024-09-14,Brazoria Reservoir </br> 3.43%
Sep-08-2024 to Sep-14-2024,PA,Youghlogheny River Lake,2.42,39.75258,-79.3851,3806779,2024-09-08,2024-09-14,Youghlogheny River Lake </br> 2.42%
Sep-08-2024 to Sep-14-2024,UT,Scofield Reservoir,32.16,39.7737,-111.152,3906255,2024-09-08,2024-09-14,Scofield Reservoir </br> 32.16%
Sep-08-2024 to Sep-14-2024,CA,Lake Shastina,28.03,41.5206,-122.393,3917046,2024-09-08,2024-09-14,Lake Shastina </br> 28.03%
Sep-08-2024 to Sep-14-2024,CA,Camanche Reservoir,2.1,38.22138,-121.01,3950979,2024-09-08,2024-09-14,Camanche Reservoir </br> 2.1%
Sep-08-2024 to Sep-14-2024,OH,Clarence J Brown Reservoir,79.62,39.96826,-83.7308,3984810,2024-09-08,2024-09-14,Clarence J Brown Reservoir </br> 79.62%
Sep-08-2024 to Sep-14-2024,KY,Green River Lake,3.93,37.24829,-85.2918,3999688,2024-09-08,2024-09-14,Green River Lake </br> 3.93%
Sep-08-2024 to Sep-14-2024,SD,Bullhead Lake,83.76,45.43104,-96.7717,4082352,2024-09-08,2024-09-14,Bullhead Lake </br> 83.76%
Sep-08-2024 to Sep-14-2024,MN,Marsh Lake,62.59,45.19476,-96.1463,4083248,2024-09-08,2024-09-14,Marsh Lake </br> 62.59%
Sep-08-2024 to Sep-14-2024,MN,North Turtle Lake,65.68,46.30507,-95.8015,4098895,2024-09-08,2024-09-14,North Turtle Lake </br> 65.68%
Sep-08-2024 to Sep-14-2024,MN,Stalker Lake,2.75,46.20814,-95.8288,4099203,2024-09-08,2024-09-14,Stalker Lake </br> 2.75%
Sep-08-2024 to Sep-14-2024,MN,Eagle Lake,2.17,46.17086,-95.692,4099427,2024-09-08,2024-09-14,Eagle Lake </br> 2.17%
Sep-08-2024 to Sep-14-2024,MN,Tenmile Lake,1.7,46.12565,-95.9668,4099665,2024-09-08,2024-09-14,Tenmile Lake </br> 1.7%
Sep-08-2024 to Sep-14-2024,MN,Lake Christina,73.45,46.09054,-95.7366,4099849,2024-09-08,2024-09-14,Lake Christina </br> 73.45%
Sep-08-2024 to Sep-14-2024,MN,Melby Lake,65.71,46.05746,-95.8024,4099945,2024-09-08,2024-09-14,Melby Lake </br> 65.71%
Sep-08-2024 to Sep-14-2024,MN,Perkins Lake,48.28,45.7004,-95.8618,4103107,2024-09-08,2024-09-14,Perkins Lake </br> 48.28%
Sep-08-2024 to Sep-14-2024,MN,Artichoke Lake,73.94,45.35486,-96.139,4104123,2024-09-08,2024-09-14,Artichoke Lake </br> 73.94%
Sep-08-2024 to Sep-14-2024,SD,Lake Alice,40.04,44.87791,-96.634,4110960,2024-09-08,2024-09-14,Lake Alice </br> 40.04%
Sep-08-2024 to Sep-14-2024,SD,Fish Lake,73.29,44.60143,-96.4773,4111236,2024-09-08,2024-09-14,Fish Lake </br> 73.29%
Sep-08-2024 to Sep-14-2024,MN,Long Lake,76.31,45.20314,-95.0347,4120278,2024-09-08,2024-09-14,Long Lake </br> 76.31%
Sep-08-2024 to Sep-14-2024,TX,Navarro Mills Lake,91.92,31.9495,-96.7454,4132531,2024-09-08,2024-09-14,Navarro Mills Lake </br> 91.92%
Sep-08-2024 to Sep-14-2024,MN,Dead Coon Lake,59.06,44.36219,-96.0962,4136948,2024-09-08,2024-09-14,Dead Coon Lake </br> 59.06%
Sep-08-2024 to Sep-14-2024,MN,Lake Benton,72.2,44.29177,-96.2407,4136984,2024-09-08,2024-09-14,Lake Benton </br> 72.2%
Sep-08-2024 to Sep-14-2024,MN,Lake Washington,84.46,44.25315,-93.8714,4141150,2024-09-08,2024-09-14,Lake Washington </br> 84.46%
Sep-08-2024 to Sep-14-2024,MN,Loon Lake,80.52,44.09894,-94.1772,4141942,2024-09-08,2024-09-14,Loon Lake </br> 80.52%
Sep-08-2024 to Sep-14-2024,NY,Neversink Reservoir,2.52,41.84256,-74.6554,4146742,2024-09-08,2024-09-14,Neversink Reservoir </br> 2.52%
Sep-08-2024 to Sep-14-2024,MT,Clark Canyon Reservoir,26.32,44.96929,-112.872,4167440,2024-09-08,2024-09-14,Clark Canyon Reservoir </br> 26.32%
Sep-08-2024 to Sep-14-2024,MT,Upper Red Rock Lake,1.95,44.61054,-111.723,4171142,2024-09-08,2024-09-14,Upper Red Rock Lake </br> 1.95%
Sep-08-2024 to Sep-14-2024,MN,Pelican Lake,75.93,45.22734,-93.7594,4250226,2024-09-08,2024-09-14,Pelican Lake </br> 75.93%
Sep-08-2024 to Sep-14-2024,MN,Lake Pulaski,9.24,45.19812,-93.8541,4250322,2024-09-08,2024-09-14,Lake Pulaski </br> 9.24%
Sep-08-2024 to Sep-14-2024,MN,Buffalo Lake,66.62,45.16295,-93.8936,4250428,2024-09-08,2024-09-14,Buffalo Lake </br> 66.62%
Sep-08-2024 to Sep-14-2024,MN,Waverly Lake,32.09,45.07419,-93.9713,4250568,2024-09-08,2024-09-14,Waverly Lake </br> 32.09%
Sep-08-2024 to Sep-14-2024,MN,Rice Lake,72.91,45.37442,-94.6213,4251354,2024-09-08,2024-09-14,Rice Lake </br> 72.91%
Sep-08-2024 to Sep-14-2024,MN,Lake Koronis,29.81,45.33563,-94.7093,4251408,2024-09-08,2024-09-14,Lake Koronis </br> 29.81%
Sep-08-2024 to Sep-14-2024,MN,Lake Monongalia,0.78,45.33425,-94.9499,4251422,2024-09-08,2024-09-14,Lake Monongalia </br> 0.78%
Sep-08-2024 to Sep-14-2024,MN,Lake Calhoun,3.56,45.27294,-94.8325,4251580,2024-09-08,2024-09-14,Lake Calhoun </br> 3.56%
Sep-08-2024 to Sep-14-2024,MN,Green Lake,1.62,45.25232,-94.9054,4251588,2024-09-08,2024-09-14,Green Lake </br> 1.62%
Sep-08-2024 to Sep-14-2024,MN,Nest Lake,3.39,45.25987,-94.9673,4251590,2024-09-08,2024-09-14,Nest Lake </br> 3.39%
Sep-08-2024 to Sep-14-2024,MN,Marie Lake,0.63,45.25061,-94.2059,4251618,2024-09-08,2024-09-14,Marie Lake </br> 0.63%
Sep-08-2024 to Sep-14-2024,MN,Lake Francis,1.18,45.22107,-94.2607,4251680,2024-09-08,2024-09-14,Lake Francis </br> 1.18%
Sep-08-2024 to Sep-14-2024,MN,Diamond Lake,64.37,45.18338,-94.8416,4251740,2024-09-08,2024-09-14,Diamond Lake </br> 64.37%
Sep-08-2024 to Sep-14-2024,MN,Lake Ripley,32.87,45.10674,-94.54,4251934,2024-09-08,2024-09-14,Lake Ripley </br> 32.87%
Sep-08-2024 to Sep-14-2024,MN,Lake Washington,10.55,45.06936,-94.3757,4252042,2024-09-08,2024-09-14,Lake Washington </br> 10.55%
Sep-08-2024 to Sep-14-2024,MN,Howard Lake,60.39,45.0722,-94.0692,4252056,2024-09-08,2024-09-14,Howard Lake </br> 60.39%
Sep-08-2024 to Sep-14-2024,MN,Lake Stella,2.98,45.06662,-94.419,4252072,2024-09-08,2024-09-14,Lake Stella </br> 2.98%
Sep-08-2024 to Sep-14-2024,MN,Collinwood Lake,76.87,45.05167,-94.2551,4252106,2024-09-08,2024-09-14,Collinwood Lake </br> 76.87%
Sep-08-2024 to Sep-14-2024,MN,Lake Minnie-Belle,3.86,45.03587,-94.5275,4252134,2024-09-08,2024-09-14,Lake Minnie-Belle </br> 3.86%
Sep-08-2024 to Sep-14-2024,ME,Baker Lake,3.55,46.26733,-69.9115,4290163,2024-09-08,2024-09-14,Baker Lake </br> 3.55%
Sep-08-2024 to Sep-14-2024,ME,Brassua Lake,1.68,45.66824,-69.8754,4290677,2024-09-08,2024-09-14,Brassua Lake </br> 1.68%
Sep-08-2024 to Sep-14-2024,MT,Whitetail Reservoir,16.27,46.07833,-112.273,4312274,2024-09-08,2024-09-14,Whitetail Reservoir </br> 16.27%
Sep-08-2024 to Sep-14-2024,MN,Lake Aaron,36.2,46.07237,-95.5846,4411912,2024-09-08,2024-09-14,Lake Aaron </br> 36.2%
Sep-08-2024 to Sep-14-2024,MN,Lake Moses,9.78,46.06109,-95.5987,4411926,2024-09-08,2024-09-14,Lake Moses </br> 9.78%
Sep-08-2024 to Sep-14-2024,MN,Chippewa Lake,0.01,45.99079,-95.5432,4412412,2024-09-08,2024-09-14,Chippewa Lake </br> 0.01%
Sep-08-2024 to Sep-14-2024,MN,Maple Lake,2.22,45.77808,-95.3709,4413176,2024-09-08,2024-09-14,Maple Lake </br> 2.22%
Sep-08-2024 to Sep-14-2024,MN,Lake Reno,22.44,45.7402,-95.4198,4413246,2024-09-08,2024-09-14,Lake Reno </br> 22.44%
Sep-08-2024 to Sep-14-2024,MN,Villard Lake,31.05,45.71165,-95.2922,4413350,2024-09-08,2024-09-14,Villard Lake </br> 31.05%
Sep-08-2024 to Sep-14-2024,MN,Amelia Lake,14.22,45.68685,-95.2904,4413390,2024-09-08,2024-09-14,Amelia Lake </br> 14.22%
Sep-08-2024 to Sep-14-2024,MN,Lake Minnewaska,2.85,45.61765,-95.4508,4413504,2024-09-08,2024-09-14,Lake Minnewaska </br> 2.85%
Sep-08-2024 to Sep-14-2024,MN,Lake Emily,39.96,45.5162,-95.6473,4413720,2024-09-08,2024-09-14,Lake Emily </br> 39.96%
Sep-08-2024 to Sep-14-2024,MN,Lake Johanna,52.95,45.46834,-95.2243,4415134,2024-09-08,2024-09-14,Lake Johanna </br> 52.95%
Sep-08-2024 to Sep-14-2024,MN,Norway Lake,83.26,45.32043,-95.1211,4415506,2024-09-08,2024-09-14,Norway Lake </br> 83.26%
Sep-08-2024 to Sep-14-2024,MN,Andrew Lake,5.81,45.30999,-95.0438,4415554,2024-09-08,2024-09-14,Andrew Lake </br> 5.81%
Sep-08-2024 to Sep-14-2024,MN,Florida Lake,8.82,45.25241,-95.057,4415632,2024-09-08,2024-09-14,Florida Lake </br> 8.82%
Sep-08-2024 to Sep-14-2024,TX,Lake Palestine,70.42,32.18816,-95.4743,4451216,2024-09-08,2024-09-14,Lake Palestine </br> 70.42%
Sep-08-2024 to Sep-14-2024,MO,Long Branch Lake,37.63,39.7965,-92.5156,4460822,2024-09-08,2024-09-14,Long Branch Lake </br> 37.63%
Sep-08-2024 to Sep-14-2024,MO,Thomas Hill Reservoir,5.93,39.60589,-92.6318,4460922,2024-09-08,2024-09-14,Thomas Hill Reservoir </br> 5.93%
Sep-08-2024 to Sep-14-2024,ID,Mud Lake,2.27,42.1332,-111.293,4472023,2024-09-08,2024-09-14,Mud Lake </br> 2.27%
Sep-08-2024 to Sep-14-2024,VT,Caspian Lake,2.48,44.5859,-72.3097,4586134,2024-09-08,2024-09-14,Caspian Lake </br> 2.48%
Sep-08-2024 to Sep-14-2024,VT,Lake Carmi,40.91,44.97217,-72.8751,4589969,2024-09-08,2024-09-14,Lake Carmi </br> 40.91%
Sep-08-2024 to Sep-14-2024,NH,Second Connecticut Lake,2.8,45.15512,-71.1721,4592019,2024-09-08,2024-09-14,Second Connecticut Lake </br> 2.8%
Sep-08-2024 to Sep-14-2024,NH,Connecticut Lakes,1.38,45.09196,-71.2481,4592043,2024-09-08,2024-09-14,Connecticut Lakes </br> 1.38%
Sep-08-2024 to Sep-14-2024,NH,Lake Francis,2.29,45.04275,-71.3301,4592065,2024-09-08,2024-09-14,Lake Francis </br> 2.29%
Sep-08-2024 to Sep-14-2024,VT,Maidstone Lake,5,44.6479,-71.6494,4592671,2024-09-08,2024-09-14,Maidstone Lake </br> 5%
Sep-08-2024 to Sep-14-2024,NH,Moore Reservoir,2.14,44.35825,-71.8248,4594507,2024-09-08,2024-09-14,Moore Reservoir </br> 2.14%
Sep-08-2024 to Sep-14-2024,VT,Great Averill Pond,3.24,44.98442,-71.7031,4599077,2024-09-08,2024-09-14,Great Averill Pond </br> 3.24%
Sep-08-2024 to Sep-14-2024,VT,Lake Salem,1.1,44.93036,-72.1058,4599579,2024-09-08,2024-09-14,Lake Salem </br> 1.1%
Sep-08-2024 to Sep-14-2024,VT,Lake Willoughby,3.52,44.7502,-72.0566,4599629,2024-09-08,2024-09-14,Lake Willoughby </br> 3.52%
Sep-08-2024 to Sep-14-2024,MN,Roosevelt Lake,2.22,46.80522,-93.9649,4616338,2024-09-08,2024-09-14,Roosevelt Lake </br> 2.22%
Sep-08-2024 to Sep-14-2024,MN,Emily Lake,70.85,46.72526,-93.9459,4616696,2024-09-08,2024-09-14,Emily Lake </br> 70.85%
Sep-08-2024 to Sep-14-2024,MN,Pine Mountain Lake,9.96,46.82371,-94.5331,4619272,2024-09-08,2024-09-14,Pine Mountain Lake </br> 9.96%
Sep-08-2024 to Sep-14-2024,MN,Lake Ada,0.91,46.82975,-94.3492,4619296,2024-09-08,2024-09-14,Lake Ada </br> 0.91%
Sep-08-2024 to Sep-14-2024,MN,Pine River Reservoir,0.98,46.68946,-94.1948,4620258,2024-09-08,2024-09-14,Pine River Reservoir </br> 0.98%
Sep-08-2024 to Sep-14-2024,MN,Upper Hay Lake,11.55,46.64267,-94.3026,4620672,2024-09-08,2024-09-14,Upper Hay Lake </br> 11.55%
Sep-08-2024 to Sep-14-2024,MN,Pelican Lake,0.99,46.57607,-94.1756,4620890,2024-09-08,2024-09-14,Pelican Lake </br> 0.99%
Sep-08-2024 to Sep-14-2024,MN,Horseshoe Lake,2.3,46.58251,-94.1142,4621002,2024-09-08,2024-09-14,Horseshoe Lake </br> 2.3%
Sep-08-2024 to Sep-14-2024,PA,Raystown Lake,2.26,40.36437,-78.1025,4690013,2024-09-08,2024-09-14,Raystown Lake </br> 2.26%
Sep-08-2024 to Sep-14-2024,PA,Lake Aldred,2.96,39.77439,-76.2747,4726045,2024-09-08,2024-09-14,Lake Aldred </br> 2.96%
Sep-08-2024 to Sep-14-2024,MN,Pine Lake,1.19,48.06246,-90.1642,4792982,2024-09-08,2024-09-14,Pine Lake </br> 1.19%
Sep-08-2024 to Sep-14-2024,MN,Brule Lake,1.92,47.94058,-90.6824,4795750,2024-09-08,2024-09-14,Brule Lake </br> 1.92%
Sep-08-2024 to Sep-14-2024,MN,Devils Track Lake,3.57,47.82353,-90.4239,4796552,2024-09-08,2024-09-14,Devils Track Lake </br> 3.57%
Sep-08-2024 to Sep-14-2024,MN,Big Sand Lake,2.88,47.0634,-93.9703,4816421,2024-09-08,2024-09-14,Big Sand Lake </br> 2.88%
Sep-08-2024 to Sep-14-2024,MN,Portage Lake,19.95,47.34286,-94.3089,4817559,2024-09-08,2024-09-14,Portage Lake </br> 19.95%
Sep-08-2024 to Sep-14-2024,MN,Sucker Lakes,44.78,47.32918,-94.4257,4817601,2024-09-08,2024-09-14,Sucker Lakes </br> 44.78%
Sep-08-2024 to Sep-14-2024,MN,Sixmile Lake,6.96,47.31145,-94.1421,4817643,2024-09-08,2024-09-14,Sixmile Lake </br> 6.96%
Sep-08-2024 to Sep-14-2024,MN,Leech Lake,2.59,47.16226,-94.4053,4817675,2024-09-08,2024-09-14,Leech Lake </br> 2.59%
Sep-08-2024 to Sep-14-2024,MN,Lake Thirteen,0.77,47.29125,-94.5494,4817711,2024-09-08,2024-09-14,Lake Thirteen </br> 0.77%
Sep-08-2024 to Sep-14-2024,MN,Steamboat Lake,1.58,47.26459,-94.6589,4817769,2024-09-08,2024-09-14,Steamboat Lake </br> 1.58%
Sep-08-2024 to Sep-14-2024,MN,Crooked Lake,1.11,47.24292,-94.5678,4817819,2024-09-08,2024-09-14,Crooked Lake </br> 1.11%
Sep-08-2024 to Sep-14-2024,MN,Garfield Lake,5.08,47.22677,-94.7479,4817823,2024-09-08,2024-09-14,Garfield Lake </br> 5.08%
Sep-08-2024 to Sep-14-2024,MN,Swamp Lake,3.01,47.21398,-94.644,4817841,2024-09-08,2024-09-14,Swamp Lake </br> 3.01%
Sep-08-2024 to Sep-14-2024,MN,Kabekona Lake,1.09,47.16353,-94.7591,4817931,2024-09-08,2024-09-14,Kabekona Lake </br> 1.09%
Sep-08-2024 to Sep-14-2024,MN,Oak Lake,0.97,47.14042,-94.6574,4819397,2024-09-08,2024-09-14,Oak Lake </br> 0.97%
Sep-08-2024 to Sep-14-2024,MN,Girl Lake,2.51,46.9535,-94.2768,4821587,2024-09-08,2024-09-14,Girl Lake </br> 2.51%
Sep-08-2024 to Sep-14-2024,MN,Inguadona Lake/Rice Lake,0.91,46.96325,-94.1403,4821725,2024-09-08,2024-09-14,Inguadona Lake/Rice Lake </br> 0.91%
Sep-08-2024 to Sep-14-2024,MN,Webb Lake,1.14,46.9564,-94.414,4821741,2024-09-08,2024-09-14,Webb Lake </br> 1.14%
Sep-08-2024 to Sep-14-2024,MN,Little Boy Lake,0.63,46.94303,-94.19,4821857,2024-09-08,2024-09-14,Little Boy Lake </br> 0.63%
Sep-08-2024 to Sep-14-2024,MN,Birch Lake,1.35,46.93869,-94.5454,4821881,2024-09-08,2024-09-14,Birch Lake </br> 1.35%
Sep-08-2024 to Sep-14-2024,MN,Boss Lake,0.81,46.91649,-94.4731,4821997,2024-09-08,2024-09-14,Boss Lake </br> 0.81%
Sep-08-2024 to Sep-14-2024,MN,Wabedo Lake,0.82,46.90828,-94.2154,4822083,2024-09-08,2024-09-14,Wabedo Lake </br> 0.82%
Sep-08-2024 to Sep-14-2024,MN,Black Water Lake,1.53,46.90866,-94.3049,4822095,2024-09-08,2024-09-14,Black Water Lake </br> 1.53%
Sep-08-2024 to Sep-14-2024,MN,Round Lake,3.82,47.60069,-93.3608,4831058,2024-09-08,2024-09-14,Round Lake </br> 3.82%
Sep-08-2024 to Sep-14-2024,MN,Buck Lake,3.84,47.53787,-93.188,4831412,2024-09-08,2024-09-14,Buck Lake </br> 3.84%
Sep-08-2024 to Sep-14-2024,MN,Trout Lake,1.48,47.46094,-93.5529,4833160,2024-09-08,2024-09-14,Trout Lake </br> 1.48%
Sep-08-2024 to Sep-14-2024,MN,Wabana Lake,1.72,47.42229,-93.5227,4833388,2024-09-08,2024-09-14,Wabana Lake </br> 1.72%
Sep-08-2024 to Sep-14-2024,MN,Swan Lake,2.66,47.30015,-93.1839,4834066,2024-09-08,2024-09-14,Swan Lake </br> 2.66%
Sep-08-2024 to Sep-14-2024,MN,Shoal Lake,71.67,47.3024,-93.5725,4834134,2024-09-08,2024-09-14,Shoal Lake </br> 71.67%
Sep-08-2024 to Sep-14-2024,MN,Trout Lake,1.55,47.25978,-93.4049,4834232,2024-09-08,2024-09-14,Trout Lake </br> 1.55%
Sep-08-2024 to Sep-14-2024,MN,Split Hand Lake,56.1,47.06038,-93.4854,4835034,2024-09-08,2024-09-14,Split Hand Lake </br> 56.1%
Sep-08-2024 to Sep-14-2024,MN,Prairie Lake,20.5,46.79132,-92.9048,4838796,2024-09-08,2024-09-14,Prairie Lake </br> 20.5%
Sep-08-2024 to Sep-14-2024,MN,Thunder Lake,2.86,46.95265,-93.9741,4839500,2024-09-08,2024-09-14,Thunder Lake </br> 2.86%
Sep-08-2024 to Sep-14-2024,MN,Lake Minnewawa,11.79,46.70873,-93.2639,4840066,2024-09-08,2024-09-14,Lake Minnewawa </br> 11.79%
Sep-08-2024 to Sep-14-2024,MN,Round Lake,1.75,46.69644,-93.1925,4840114,2024-09-08,2024-09-14,Round Lake </br> 1.75%
Sep-08-2024 to Sep-14-2024,MN,Esquagamah Lake,62.6,46.7394,-93.6932,4851955,2024-09-08,2024-09-14,Esquagamah Lake </br> 62.6%
Sep-08-2024 to Sep-14-2024,MN,Waukenabo Lake,42.55,46.73531,-93.6216,4851965,2024-09-08,2024-09-14,Waukenabo Lake </br> 42.55%
Sep-08-2024 to Sep-14-2024,MN,Round Lake,9.62,46.72638,-93.6526,4851981,2024-09-08,2024-09-14,Round Lake </br> 9.62%
Sep-08-2024 to Sep-14-2024,MN,Upper Mission Lake,12.13,46.55453,-94.0735,4854979,2024-09-08,2024-09-14,Upper Mission Lake </br> 12.13%
Sep-08-2024 to Sep-14-2024,MN,Serpent Lake,1.98,46.48039,-93.9245,4855685,2024-09-08,2024-09-14,Serpent Lake </br> 1.98%
Sep-08-2024 to Sep-14-2024,MN,Ripple Lake,38.82,46.46615,-93.6831,4855703,2024-09-08,2024-09-14,Ripple Lake </br> 38.82%
Sep-08-2024 to Sep-14-2024,MN,Farm Island Lake,11.03,46.42207,-93.7721,4855949,2024-09-08,2024-09-14,Farm Island Lake </br> 11.03%
Sep-08-2024 to Sep-14-2024,MN,Nokay Lake,18.11,46.37863,-93.9637,4856147,2024-09-08,2024-09-14,Nokay Lake </br> 18.11%
Sep-08-2024 to Sep-14-2024,MN,Bass Lake,0.81,46.4907,-94.1403,4857069,2024-09-08,2024-09-14,Bass Lake </br> 0.81%
Sep-08-2024 to Sep-14-2024,MN,Upper South Long Lake,11.02,46.31034,-94.0376,4857623,2024-09-08,2024-09-14,Upper South Long Lake </br> 11.02%
Sep-08-2024 to Sep-14-2024,MN,South Long Lake,31.02,46.28056,-94.0856,4857683,2024-09-08,2024-09-14,South Long Lake </br> 31.02%
Sep-08-2024 to Sep-14-2024,MN,Big Swan Lake,39.47,45.88436,-94.7517,4859143,2024-09-08,2024-09-14,Big Swan Lake </br> 39.47%
Sep-08-2024 to Sep-14-2024,UT,Joes Valley Reservoir,2.78,39.29327,-111.28,4876219,2024-09-08,2024-09-14,Joes Valley Reservoir </br> 2.78%
Sep-08-2024 to Sep-14-2024,UT,Johnson Valley Reservoir,12.8,38.60957,-111.645,4899751,2024-09-08,2024-09-14,Johnson Valley Reservoir </br> 12.8%
Sep-08-2024 to Sep-14-2024,UT,Fish Lake,1.31,38.54808,-111.71,4899761,2024-09-08,2024-09-14,Fish Lake </br> 1.31%
Sep-08-2024 to Sep-14-2024,MN,Mantrap Lake,1.04,47.07077,-94.9127,4936611,2024-09-08,2024-09-14,Mantrap Lake </br> 1.04%
