date_range,state,lake,chance_cyanoHAB,lat,lon,COMID,date_start,date_end,label
Jul-28-2024 to Aug-03-2024,ME,McGrath Pond,9.04,44.53953,-69.7755,3320048,2024-07-28,2024-08-03,McGrath Pond </br> 9.04%
Jul-28-2024 to Aug-03-2024,ME,Porter Lake,4.5,44.81041,-70.1516,3322860,2024-07-28,2024-08-03,Porter Lake </br> 4.5%
Jul-28-2024 to Aug-03-2024,ME,China Lake,3.66,44.43776,-69.5592,3323678,2024-07-28,2024-08-03,China Lake </br> 3.66%
Jul-28-2024 to Aug-03-2024,ME,Webber Pond,23.53,44.40986,-69.6546,3323750,2024-07-28,2024-08-03,Webber Pond </br> 23.53%
Jul-28-2024 to Aug-03-2024,ME,Maranacook Lake,1.03,44.34496,-69.9563,3323844,2024-07-28,2024-08-03,Maranacook Lake </br> 1.03%
Jul-28-2024 to Aug-03-2024,ME,Threemile Pond,62.14,44.36661,-69.6053,3323864,2024-07-28,2024-08-03,Threemile Pond </br> 62.14%
Jul-28-2024 to Aug-03-2024,ME,Annabessacook Lake,19.09,44.26812,-69.9803,3323982,2024-07-28,2024-08-03,Annabessacook Lake </br> 19.09%
Jul-28-2024 to Aug-03-2024,ME,Cobbosseecontee Lake,5.73,44.26975,-69.9243,3325032,2024-07-28,2024-08-03,Cobbosseecontee Lake </br> 5.73%
Jul-28-2024 to Aug-03-2024,MI,Gun Lake,2.96,42.60175,-85.5208,3466553,2024-07-28,2024-08-03,Gun Lake </br> 2.96%
Jul-28-2024 to Aug-03-2024,MI,Lake Allegan,3.04,42.55347,-85.9309,3466799,2024-07-28,2024-08-03,Lake Allegan </br> 3.04%
Jul-28-2024 to Aug-03-2024,MI,Duck Lake,3.87,42.38738,-84.7853,3468795,2024-07-28,2024-08-03,Duck Lake </br> 3.87%
Jul-28-2024 to Aug-03-2024,MI,Gull Lake,3.54,42.4016,-85.4123,3471541,2024-07-28,2024-08-03,Gull Lake </br> 3.54%
Jul-28-2024 to Aug-03-2024,MI,Morrow Lake,2.93,42.27749,-85.4658,3471917,2024-07-28,2024-08-03,Morrow Lake </br> 2.93%
Jul-28-2024 to Aug-03-2024,UT,Sevier Bridge Reservoir,19.93,39.38393,-112.017,3501837,2024-07-28,2024-08-03,Sevier Bridge Reservoir </br> 19.93%
Jul-28-2024 to Aug-03-2024,UT,Lake Powell,2.76,37.27534,-110.958,3528295,2024-07-28,2024-08-03,Lake Powell </br> 2.76%
Jul-28-2024 to Aug-03-2024,CO,North Sterling Reservoir,24.61,40.77957,-103.291,3554474,2024-07-28,2024-08-03,North Sterling Reservoir </br> 24.61%
Jul-28-2024 to Aug-03-2024,CO,Julesburg Reservoir,13.28,40.93141,-102.651,3556390,2024-07-28,2024-08-03,Julesburg Reservoir </br> 13.28%
Jul-28-2024 to Aug-03-2024,CO,Prewitt Reservoir,88.65,40.42296,-103.361,3559986,2024-07-28,2024-08-03,Prewitt Reservoir </br> 88.65%
Jul-28-2024 to Aug-03-2024,TX,Canyon Lake,1.56,29.88633,-98.249,3588682,2024-07-28,2024-08-03,Canyon Lake </br> 1.56%
Jul-28-2024 to Aug-03-2024,IL,Meredosia Lake,62.66,39.87346,-90.5515,3594316,2024-07-28,2024-08-03,Meredosia Lake </br> 62.66%
Jul-28-2024 to Aug-03-2024,AR,Wapanocca Lake,91.78,35.34536,-90.234,3673078,2024-07-28,2024-08-03,Wapanocca Lake </br> 91.78%
Jul-28-2024 to Aug-03-2024,AR,Horseshoe Lake,77.19,34.92555,-90.3403,3681830,2024-07-28,2024-08-03,Horseshoe Lake </br> 77.19%
Jul-28-2024 to Aug-03-2024,LA,Lake Charles,0.7,30.21604,-93.2551,3709224,2024-07-28,2024-08-03,Lake Charles </br> 0.7%
Jul-28-2024 to Aug-03-2024,LA,Moss Lake,0.92,30.11811,-93.335,3709440,2024-07-28,2024-08-03,Moss Lake </br> 0.92%
Jul-28-2024 to Aug-03-2024,LA,Willow Lake,4.79,29.97953,-93.1879,3710620,2024-07-28,2024-08-03,Willow Lake </br> 4.79%
Jul-28-2024 to Aug-03-2024,LA,N Sweet Lake,8.53,29.97234,-93.1384,3710644,2024-07-28,2024-08-03,N Sweet Lake </br> 8.53%
Jul-28-2024 to Aug-03-2024,LA,Sweet Lake,1.57,29.94593,-93.1451,3710692,2024-07-28,2024-08-03,Sweet Lake </br> 1.57%
Jul-28-2024 to Aug-03-2024,LA,Mud Lake,92.93,29.80235,-93.4538,3710964,2024-07-28,2024-08-03,Mud Lake </br> 92.93%
Jul-28-2024 to Aug-03-2024,KS,Clinton Lake,4.02,38.91798,-95.3858,3730511,2024-07-28,2024-08-03,Clinton Lake </br> 4.02%
Jul-28-2024 to Aug-03-2024,LA,Cypress Bayou Reservoir,26.37,32.6826,-93.6698,3759766,2024-07-28,2024-08-03,Cypress Bayou Reservoir </br> 26.37%
Jul-28-2024 to Aug-03-2024,TX,Eagle Lake,98.31,29.56776,-96.3434,3762790,2024-07-28,2024-08-03,Eagle Lake </br> 98.31%
Jul-28-2024 to Aug-03-2024,TX,Brazoria Reservoir,2.41,29.06983,-95.5273,3764608,2024-07-28,2024-08-03,Brazoria Reservoir </br> 2.41%
Jul-28-2024 to Aug-03-2024,PA,Youghlogheny River Lake,2.34,39.75258,-79.3851,3806779,2024-07-28,2024-08-03,Youghlogheny River Lake </br> 2.34%
Jul-28-2024 to Aug-03-2024,UT,Scofield Reservoir,28.91,39.7737,-111.152,3906255,2024-07-28,2024-08-03,Scofield Reservoir </br> 28.91%
Jul-28-2024 to Aug-03-2024,CA,Lake Shastina,24.71,41.5206,-122.393,3917046,2024-07-28,2024-08-03,Lake Shastina </br> 24.71%
Jul-28-2024 to Aug-03-2024,CA,Camanche Reservoir,1.86,38.22138,-121.01,3950979,2024-07-28,2024-08-03,Camanche Reservoir </br> 1.86%
Jul-28-2024 to Aug-03-2024,OH,Clarence J Brown Reservoir,75.35,39.96826,-83.7308,3984810,2024-07-28,2024-08-03,Clarence J Brown Reservoir </br> 75.35%
Jul-28-2024 to Aug-03-2024,KY,Green River Lake,3.24,37.24829,-85.2918,3999688,2024-07-28,2024-08-03,Green River Lake </br> 3.24%
Jul-28-2024 to Aug-03-2024,SD,Bullhead Lake,82.49,45.43104,-96.7717,4082352,2024-07-28,2024-08-03,Bullhead Lake </br> 82.49%
Jul-28-2024 to Aug-03-2024,MN,Marsh Lake,58.82,45.19476,-96.1463,4083248,2024-07-28,2024-08-03,Marsh Lake </br> 58.82%
Jul-28-2024 to Aug-03-2024,MN,North Turtle Lake,61.28,46.30507,-95.8015,4098895,2024-07-28,2024-08-03,North Turtle Lake </br> 61.28%
Jul-28-2024 to Aug-03-2024,MN,Stalker Lake,2.11,46.20814,-95.8288,4099203,2024-07-28,2024-08-03,Stalker Lake </br> 2.11%
Jul-28-2024 to Aug-03-2024,MN,Eagle Lake,1.65,46.17086,-95.692,4099427,2024-07-28,2024-08-03,Eagle Lake </br> 1.65%
Jul-28-2024 to Aug-03-2024,MN,Tenmile Lake,1.31,46.12565,-95.9668,4099665,2024-07-28,2024-08-03,Tenmile Lake </br> 1.31%
Jul-28-2024 to Aug-03-2024,MN,Lake Christina,66.63,46.09054,-95.7366,4099849,2024-07-28,2024-08-03,Lake Christina </br> 66.63%
Jul-28-2024 to Aug-03-2024,MN,Melby Lake,58.91,46.05746,-95.8024,4099945,2024-07-28,2024-08-03,Melby Lake </br> 58.91%
Jul-28-2024 to Aug-03-2024,MN,Perkins Lake,43.17,45.7004,-95.8618,4103107,2024-07-28,2024-08-03,Perkins Lake </br> 43.17%
Jul-28-2024 to Aug-03-2024,MN,Artichoke Lake,71.36,45.35486,-96.139,4104123,2024-07-28,2024-08-03,Artichoke Lake </br> 71.36%
Jul-28-2024 to Aug-03-2024,SD,Lake Alice,37.95,44.87791,-96.634,4110960,2024-07-28,2024-08-03,Lake Alice </br> 37.95%
Jul-28-2024 to Aug-03-2024,SD,Fish Lake,70.39,44.60143,-96.4773,4111236,2024-07-28,2024-08-03,Fish Lake </br> 70.39%
Jul-28-2024 to Aug-03-2024,MN,Long Lake,70.94,45.20314,-95.0347,4120278,2024-07-28,2024-08-03,Long Lake </br> 70.94%
Jul-28-2024 to Aug-03-2024,TX,Navarro Mills Lake,87.1,31.9495,-96.7454,4132531,2024-07-28,2024-08-03,Navarro Mills Lake </br> 87.1%
Jul-28-2024 to Aug-03-2024,MN,Dead Coon Lake,55.85,44.36219,-96.0962,4136948,2024-07-28,2024-08-03,Dead Coon Lake </br> 55.85%
Jul-28-2024 to Aug-03-2024,MN,Lake Benton,69.25,44.29177,-96.2407,4136984,2024-07-28,2024-08-03,Lake Benton </br> 69.25%
Jul-28-2024 to Aug-03-2024,MN,Lake Washington,82.68,44.25315,-93.8714,4141150,2024-07-28,2024-08-03,Lake Washington </br> 82.68%
Jul-28-2024 to Aug-03-2024,MN,Loon Lake,78.34,44.09894,-94.1772,4141942,2024-07-28,2024-08-03,Loon Lake </br> 78.34%
Jul-28-2024 to Aug-03-2024,NY,Neversink Reservoir,2.21,41.84256,-74.6554,4146742,2024-07-28,2024-08-03,Neversink Reservoir </br> 2.21%
Jul-28-2024 to Aug-03-2024,MT,Clark Canyon Reservoir,25.07,44.96929,-112.872,4167440,2024-07-28,2024-08-03,Clark Canyon Reservoir </br> 25.07%
Jul-28-2024 to Aug-03-2024,MT,Upper Red Rock Lake,1.82,44.61054,-111.723,4171142,2024-07-28,2024-08-03,Upper Red Rock Lake </br> 1.82%
Jul-28-2024 to Aug-03-2024,MN,Pelican Lake,73.09,45.22734,-93.7594,4250226,2024-07-28,2024-08-03,Pelican Lake </br> 73.09%
Jul-28-2024 to Aug-03-2024,MN,Lake Pulaski,8.07,45.19812,-93.8541,4250322,2024-07-28,2024-08-03,Lake Pulaski </br> 8.07%
Jul-28-2024 to Aug-03-2024,MN,Buffalo Lake,63.34,45.16295,-93.8936,4250428,2024-07-28,2024-08-03,Buffalo Lake </br> 63.34%
Jul-28-2024 to Aug-03-2024,MN,Waverly Lake,29.37,45.07419,-93.9713,4250568,2024-07-28,2024-08-03,Waverly Lake </br> 29.37%
Jul-28-2024 to Aug-03-2024,MN,Rice Lake,69.78,45.37442,-94.6213,4251354,2024-07-28,2024-08-03,Rice Lake </br> 69.78%
Jul-28-2024 to Aug-03-2024,MN,Lake Koronis,26.41,45.33563,-94.7093,4251408,2024-07-28,2024-08-03,Lake Koronis </br> 26.41%
Jul-28-2024 to Aug-03-2024,MN,Lake Monongalia,0.63,45.33425,-94.9499,4251422,2024-07-28,2024-08-03,Lake Monongalia </br> 0.63%
Jul-28-2024 to Aug-03-2024,MN,Lake Calhoun,2.89,45.27294,-94.8325,4251580,2024-07-28,2024-08-03,Lake Calhoun </br> 2.89%
Jul-28-2024 to Aug-03-2024,MN,Green Lake,1.24,45.25232,-94.9054,4251588,2024-07-28,2024-08-03,Green Lake </br> 1.24%
Jul-28-2024 to Aug-03-2024,MN,Nest Lake,2.62,45.25987,-94.9673,4251590,2024-07-28,2024-08-03,Nest Lake </br> 2.62%
Jul-28-2024 to Aug-03-2024,MN,Marie Lake,0.54,45.25061,-94.2059,4251618,2024-07-28,2024-08-03,Marie Lake </br> 0.54%
Jul-28-2024 to Aug-03-2024,MN,Lake Francis,1.04,45.22107,-94.2607,4251680,2024-07-28,2024-08-03,Lake Francis </br> 1.04%
Jul-28-2024 to Aug-03-2024,MN,Diamond Lake,58.02,45.18338,-94.8416,4251740,2024-07-28,2024-08-03,Diamond Lake </br> 58.02%
Jul-28-2024 to Aug-03-2024,MN,Lake Ripley,29.16,45.10674,-94.54,4251934,2024-07-28,2024-08-03,Lake Ripley </br> 29.16%
Jul-28-2024 to Aug-03-2024,MN,Lake Washington,9.2,45.06936,-94.3757,4252042,2024-07-28,2024-08-03,Lake Washington </br> 9.2%
Jul-28-2024 to Aug-03-2024,MN,Howard Lake,57.85,45.0722,-94.0692,4252056,2024-07-28,2024-08-03,Howard Lake </br> 57.85%
Jul-28-2024 to Aug-03-2024,MN,Lake Stella,2.56,45.06662,-94.419,4252072,2024-07-28,2024-08-03,Lake Stella </br> 2.56%
Jul-28-2024 to Aug-03-2024,MN,Collinwood Lake,74.16,45.05167,-94.2551,4252106,2024-07-28,2024-08-03,Collinwood Lake </br> 74.16%
Jul-28-2024 to Aug-03-2024,MN,Lake Minnie-Belle,3.29,45.03587,-94.5275,4252134,2024-07-28,2024-08-03,Lake Minnie-Belle </br> 3.29%
Jul-28-2024 to Aug-03-2024,ME,Baker Lake,3.36,46.26733,-69.9115,4290163,2024-07-28,2024-08-03,Baker Lake </br> 3.36%
Jul-28-2024 to Aug-03-2024,ME,Brassua Lake,1.52,45.66824,-69.8754,4290677,2024-07-28,2024-08-03,Brassua Lake </br> 1.52%
Jul-28-2024 to Aug-03-2024,MT,Whitetail Reservoir,13.83,46.07833,-112.273,4312274,2024-07-28,2024-08-03,Whitetail Reservoir </br> 13.83%
Jul-28-2024 to Aug-03-2024,MN,Lake Aaron,29.76,46.07237,-95.5846,4411912,2024-07-28,2024-08-03,Lake Aaron </br> 29.76%
Jul-28-2024 to Aug-03-2024,MN,Lake Moses,7.61,46.06109,-95.5987,4411926,2024-07-28,2024-08-03,Lake Moses </br> 7.61%
Jul-28-2024 to Aug-03-2024,MN,Chippewa Lake,0.01,45.99079,-95.5432,4412412,2024-07-28,2024-08-03,Chippewa Lake </br> 0.01%
Jul-28-2024 to Aug-03-2024,MN,Maple Lake,1.55,45.77808,-95.3709,4413176,2024-07-28,2024-08-03,Maple Lake </br> 1.55%
Jul-28-2024 to Aug-03-2024,MN,Lake Reno,17,45.7402,-95.4198,4413246,2024-07-28,2024-08-03,Lake Reno </br> 17%
Jul-28-2024 to Aug-03-2024,MN,Villard Lake,26.51,45.71165,-95.2922,4413350,2024-07-28,2024-08-03,Villard Lake </br> 26.51%
Jul-28-2024 to Aug-03-2024,MN,Amelia Lake,11.78,45.68685,-95.2904,4413390,2024-07-28,2024-08-03,Amelia Lake </br> 11.78%
Jul-28-2024 to Aug-03-2024,MN,Lake Minnewaska,2.16,45.61765,-95.4508,4413504,2024-07-28,2024-08-03,Lake Minnewaska </br> 2.16%
Jul-28-2024 to Aug-03-2024,MN,Lake Emily,32.73,45.5162,-95.6473,4413720,2024-07-28,2024-08-03,Lake Emily </br> 32.73%
Jul-28-2024 to Aug-03-2024,MN,Lake Johanna,47.79,45.46834,-95.2243,4415134,2024-07-28,2024-08-03,Lake Johanna </br> 47.79%
Jul-28-2024 to Aug-03-2024,MN,Norway Lake,79.52,45.32043,-95.1211,4415506,2024-07-28,2024-08-03,Norway Lake </br> 79.52%
Jul-28-2024 to Aug-03-2024,MN,Andrew Lake,4.61,45.30999,-95.0438,4415554,2024-07-28,2024-08-03,Andrew Lake </br> 4.61%
Jul-28-2024 to Aug-03-2024,MN,Florida Lake,6.97,45.25241,-95.057,4415632,2024-07-28,2024-08-03,Florida Lake </br> 6.97%
Jul-28-2024 to Aug-03-2024,TX,Lake Palestine,60.11,32.18816,-95.4743,4451216,2024-07-28,2024-08-03,Lake Palestine </br> 60.11%
Jul-28-2024 to Aug-03-2024,MO,Long Branch Lake,34.14,39.7965,-92.5156,4460822,2024-07-28,2024-08-03,Long Branch Lake </br> 34.14%
Jul-28-2024 to Aug-03-2024,MO,Thomas Hill Reservoir,5.2,39.60589,-92.6318,4460922,2024-07-28,2024-08-03,Thomas Hill Reservoir </br> 5.2%
Jul-28-2024 to Aug-03-2024,ID,Mud Lake,2.08,42.1332,-111.293,4472023,2024-07-28,2024-08-03,Mud Lake </br> 2.08%
Jul-28-2024 to Aug-03-2024,VT,Caspian Lake,2.17,44.5859,-72.3097,4586134,2024-07-28,2024-08-03,Caspian Lake </br> 2.17%
Jul-28-2024 to Aug-03-2024,VT,Lake Carmi,42.38,44.97217,-72.8751,4589969,2024-07-28,2024-08-03,Lake Carmi </br> 42.38%
Jul-28-2024 to Aug-03-2024,NH,Second Connecticut Lake,2.51,45.15512,-71.1721,4592019,2024-07-28,2024-08-03,Second Connecticut Lake </br> 2.51%
Jul-28-2024 to Aug-03-2024,NH,Connecticut Lakes,1.24,45.09196,-71.2481,4592043,2024-07-28,2024-08-03,Connecticut Lakes </br> 1.24%
Jul-28-2024 to Aug-03-2024,NH,Lake Francis,2.11,45.04275,-71.3301,4592065,2024-07-28,2024-08-03,Lake Francis </br> 2.11%
Jul-28-2024 to Aug-03-2024,VT,Maidstone Lake,3.82,44.6479,-71.6494,4592671,2024-07-28,2024-08-03,Maidstone Lake </br> 3.82%
Jul-28-2024 to Aug-03-2024,NH,Moore Reservoir,1.99,44.35825,-71.8248,4594507,2024-07-28,2024-08-03,Moore Reservoir </br> 1.99%
Jul-28-2024 to Aug-03-2024,VT,Great Averill Pond,2.75,44.98442,-71.7031,4599077,2024-07-28,2024-08-03,Great Averill Pond </br> 2.75%
Jul-28-2024 to Aug-03-2024,VT,Lake Salem,0.96,44.93036,-72.1058,4599579,2024-07-28,2024-08-03,Lake Salem </br> 0.96%
Jul-28-2024 to Aug-03-2024,VT,Lake Willoughby,3.02,44.7502,-72.0566,4599629,2024-07-28,2024-08-03,Lake Willoughby </br> 3.02%
Jul-28-2024 to Aug-03-2024,MN,Roosevelt Lake,1.88,46.80522,-93.9649,4616338,2024-07-28,2024-08-03,Roosevelt Lake </br> 1.88%
Jul-28-2024 to Aug-03-2024,MN,Emily Lake,67.25,46.72526,-93.9459,4616696,2024-07-28,2024-08-03,Emily Lake </br> 67.25%
Jul-28-2024 to Aug-03-2024,MN,Pine Mountain Lake,9.04,46.82371,-94.5331,4619272,2024-07-28,2024-08-03,Pine Mountain Lake </br> 9.04%
Jul-28-2024 to Aug-03-2024,MN,Lake Ada,0.81,46.82975,-94.3492,4619296,2024-07-28,2024-08-03,Lake Ada </br> 0.81%
Jul-28-2024 to Aug-03-2024,MN,Pine River Reservoir,0.85,46.68946,-94.1948,4620258,2024-07-28,2024-08-03,Pine River Reservoir </br> 0.85%
Jul-28-2024 to Aug-03-2024,MN,Upper Hay Lake,10.49,46.64267,-94.3026,4620672,2024-07-28,2024-08-03,Upper Hay Lake </br> 10.49%
Jul-28-2024 to Aug-03-2024,MN,Pelican Lake,0.84,46.57607,-94.1756,4620890,2024-07-28,2024-08-03,Pelican Lake </br> 0.84%
Jul-28-2024 to Aug-03-2024,MN,Horseshoe Lake,2.02,46.58251,-94.1142,4621002,2024-07-28,2024-08-03,Horseshoe Lake </br> 2.02%
Jul-28-2024 to Aug-03-2024,PA,Raystown Lake,2,40.36437,-78.1025,4690013,2024-07-28,2024-08-03,Raystown Lake </br> 2%
Jul-28-2024 to Aug-03-2024,PA,Lake Aldred,2.55,39.77439,-76.2747,4726045,2024-07-28,2024-08-03,Lake Aldred </br> 2.55%
Jul-28-2024 to Aug-03-2024,MN,Pine Lake,1.04,48.06246,-90.1642,4792982,2024-07-28,2024-08-03,Pine Lake </br> 1.04%
Jul-28-2024 to Aug-03-2024,MN,Brule Lake,1.61,47.94058,-90.6824,4795750,2024-07-28,2024-08-03,Brule Lake </br> 1.61%
Jul-28-2024 to Aug-03-2024,MN,Devils Track Lake,3,47.82353,-90.4239,4796552,2024-07-28,2024-08-03,Devils Track Lake </br> 3%
Jul-28-2024 to Aug-03-2024,MN,Big Sand Lake,2.47,47.0634,-93.9703,4816421,2024-07-28,2024-08-03,Big Sand Lake </br> 2.47%
Jul-28-2024 to Aug-03-2024,MN,Portage Lake,17.42,47.34286,-94.3089,4817559,2024-07-28,2024-08-03,Portage Lake </br> 17.42%
Jul-28-2024 to Aug-03-2024,MN,Sucker Lakes,41.2,47.32918,-94.4257,4817601,2024-07-28,2024-08-03,Sucker Lakes </br> 41.2%
Jul-28-2024 to Aug-03-2024,MN,Sixmile Lake,5.81,47.31145,-94.1421,4817643,2024-07-28,2024-08-03,Sixmile Lake </br> 5.81%
Jul-28-2024 to Aug-03-2024,MN,Leech Lake,2.33,47.16226,-94.4053,4817675,2024-07-28,2024-08-03,Leech Lake </br> 2.33%
Jul-28-2024 to Aug-03-2024,MN,Lake Thirteen,0.68,47.29125,-94.5494,4817711,2024-07-28,2024-08-03,Lake Thirteen </br> 0.68%
Jul-28-2024 to Aug-03-2024,MN,Steamboat Lake,1.39,47.26459,-94.6589,4817769,2024-07-28,2024-08-03,Steamboat Lake </br> 1.39%
Jul-28-2024 to Aug-03-2024,MN,Crooked Lake,0.97,47.24292,-94.5678,4817819,2024-07-28,2024-08-03,Crooked Lake </br> 0.97%
Jul-28-2024 to Aug-03-2024,MN,Garfield Lake,4.44,47.22677,-94.7479,4817823,2024-07-28,2024-08-03,Garfield Lake </br> 4.44%
Jul-28-2024 to Aug-03-2024,MN,Swamp Lake,2.61,47.21398,-94.644,4817841,2024-07-28,2024-08-03,Swamp Lake </br> 2.61%
Jul-28-2024 to Aug-03-2024,MN,Kabekona Lake,0.95,47.16353,-94.7591,4817931,2024-07-28,2024-08-03,Kabekona Lake </br> 0.95%
Jul-28-2024 to Aug-03-2024,MN,Oak Lake,0.84,47.14042,-94.6574,4819397,2024-07-28,2024-08-03,Oak Lake </br> 0.84%
Jul-28-2024 to Aug-03-2024,MN,Girl Lake,2.2,46.9535,-94.2768,4821587,2024-07-28,2024-08-03,Girl Lake </br> 2.2%
Jul-28-2024 to Aug-03-2024,MN,Inguadona Lake/Rice Lake,0.8,46.96325,-94.1403,4821725,2024-07-28,2024-08-03,Inguadona Lake/Rice Lake </br> 0.8%
Jul-28-2024 to Aug-03-2024,MN,Webb Lake,1.01,46.9564,-94.414,4821741,2024-07-28,2024-08-03,Webb Lake </br> 1.01%
Jul-28-2024 to Aug-03-2024,MN,Little Boy Lake,0.56,46.94303,-94.19,4821857,2024-07-28,2024-08-03,Little Boy Lake </br> 0.56%
Jul-28-2024 to Aug-03-2024,MN,Birch Lake,1.2,46.93869,-94.5454,4821881,2024-07-28,2024-08-03,Birch Lake </br> 1.2%
Jul-28-2024 to Aug-03-2024,MN,Boss Lake,0.71,46.91649,-94.4731,4821997,2024-07-28,2024-08-03,Boss Lake </br> 0.71%
Jul-28-2024 to Aug-03-2024,MN,Wabedo Lake,0.73,46.90828,-94.2154,4822083,2024-07-28,2024-08-03,Wabedo Lake </br> 0.73%
Jul-28-2024 to Aug-03-2024,MN,Black Water Lake,1.36,46.90866,-94.3049,4822095,2024-07-28,2024-08-03,Black Water Lake </br> 1.36%
Jul-28-2024 to Aug-03-2024,MN,Round Lake,3.54,47.60069,-93.3608,4831058,2024-07-28,2024-08-03,Round Lake </br> 3.54%
Jul-28-2024 to Aug-03-2024,MN,Buck Lake,3.58,47.53787,-93.188,4831412,2024-07-28,2024-08-03,Buck Lake </br> 3.58%
Jul-28-2024 to Aug-03-2024,MN,Trout Lake,1.28,47.46094,-93.5529,4833160,2024-07-28,2024-08-03,Trout Lake </br> 1.28%
Jul-28-2024 to Aug-03-2024,MN,Wabana Lake,1.5,47.42229,-93.5227,4833388,2024-07-28,2024-08-03,Wabana Lake </br> 1.5%
Jul-28-2024 to Aug-03-2024,MN,Swan Lake,2.44,47.30015,-93.1839,4834066,2024-07-28,2024-08-03,Swan Lake </br> 2.44%
Jul-28-2024 to Aug-03-2024,MN,Shoal Lake,68.88,47.3024,-93.5725,4834134,2024-07-28,2024-08-03,Shoal Lake </br> 68.88%
Jul-28-2024 to Aug-03-2024,MN,Trout Lake,1.37,47.25978,-93.4049,4834232,2024-07-28,2024-08-03,Trout Lake </br> 1.37%
Jul-28-2024 to Aug-03-2024,MN,Split Hand Lake,51.69,47.06038,-93.4854,4835034,2024-07-28,2024-08-03,Split Hand Lake </br> 51.69%
Jul-28-2024 to Aug-03-2024,MN,Prairie Lake,17.9,46.79132,-92.9048,4838796,2024-07-28,2024-08-03,Prairie Lake </br> 17.9%
Jul-28-2024 to Aug-03-2024,MN,Thunder Lake,2.44,46.95265,-93.9741,4839500,2024-07-28,2024-08-03,Thunder Lake </br> 2.44%
Jul-28-2024 to Aug-03-2024,MN,Lake Minnewawa,9.19,46.70873,-93.2639,4840066,2024-07-28,2024-08-03,Lake Minnewawa </br> 9.19%
Jul-28-2024 to Aug-03-2024,MN,Round Lake,1.34,46.69644,-93.1925,4840114,2024-07-28,2024-08-03,Round Lake </br> 1.34%
Jul-28-2024 to Aug-03-2024,MN,Esquagamah Lake,58.65,46.7394,-93.6932,4851955,2024-07-28,2024-08-03,Esquagamah Lake </br> 58.65%
Jul-28-2024 to Aug-03-2024,MN,Waukenabo Lake,37.18,46.73531,-93.6216,4851965,2024-07-28,2024-08-03,Waukenabo Lake </br> 37.18%
Jul-28-2024 to Aug-03-2024,MN,Round Lake,8.17,46.72638,-93.6526,4851981,2024-07-28,2024-08-03,Round Lake </br> 8.17%
Jul-28-2024 to Aug-03-2024,MN,Upper Mission Lake,10.42,46.55453,-94.0735,4854979,2024-07-28,2024-08-03,Upper Mission Lake </br> 10.42%
Jul-28-2024 to Aug-03-2024,MN,Serpent Lake,1.65,46.48039,-93.9245,4855685,2024-07-28,2024-08-03,Serpent Lake </br> 1.65%
Jul-28-2024 to Aug-03-2024,MN,Ripple Lake,34.07,46.46615,-93.6831,4855703,2024-07-28,2024-08-03,Ripple Lake </br> 34.07%
Jul-28-2024 to Aug-03-2024,MN,Farm Island Lake,9.55,46.42207,-93.7721,4855949,2024-07-28,2024-08-03,Farm Island Lake </br> 9.55%
Jul-28-2024 to Aug-03-2024,MN,Nokay Lake,16.05,46.37863,-93.9637,4856147,2024-07-28,2024-08-03,Nokay Lake </br> 16.05%
Jul-28-2024 to Aug-03-2024,MN,Bass Lake,0.7,46.4907,-94.1403,4857069,2024-07-28,2024-08-03,Bass Lake </br> 0.7%
Jul-28-2024 to Aug-03-2024,MN,Upper South Long Lake,9.72,46.31034,-94.0376,4857623,2024-07-28,2024-08-03,Upper South Long Lake </br> 9.72%
Jul-28-2024 to Aug-03-2024,MN,South Long Lake,28.11,46.28056,-94.0856,4857683,2024-07-28,2024-08-03,South Long Lake </br> 28.11%
Jul-28-2024 to Aug-03-2024,MN,Big Swan Lake,34.97,45.88436,-94.7517,4859143,2024-07-28,2024-08-03,Big Swan Lake </br> 34.97%
Jul-28-2024 to Aug-03-2024,UT,Joes Valley Reservoir,2.5,39.29327,-111.28,4876219,2024-07-28,2024-08-03,Joes Valley Reservoir </br> 2.5%
Jul-28-2024 to Aug-03-2024,UT,Johnson Valley Reservoir,10.57,38.60957,-111.645,4899751,2024-07-28,2024-08-03,Johnson Valley Reservoir </br> 10.57%
Jul-28-2024 to Aug-03-2024,UT,Fish Lake,1.08,38.54808,-111.71,4899761,2024-07-28,2024-08-03,Fish Lake </br> 1.08%
Jul-28-2024 to Aug-03-2024,MN,Mantrap Lake,0.95,47.07077,-94.9127,4936611,2024-07-28,2024-08-03,Mantrap Lake </br> 0.95%
Jul-28-2024 to Aug-03-2024,MN,Lake Belle Taine,1.89,46.94354,-94.887200000000007,4940835,2024-07-28,2024-08-03,Lake Belle Taine </br> 1.89%
Jul-28-2024 to Aug-03-2024,MN,Lower Cullen Lake,0.66,46.5448,-94.2787,4942039,2024-07-28,2024-08-03,Lower Cullen Lake </br> 0.66%
Jul-28-2024 to Aug-03-2024,MN,Shell Lake,3.58,46.94617,-95.4467,4943483,2024-07-28,2024-08-03,Shell Lake </br> 3.58%
Jul-28-2024 to Aug-03-2024,MN,Mud Lake,1.22,46.95509,-95.0632,4945805,2024-07-28,2024-08-03,Mud Lake </br> 1.22%
Jul-28-2024 to Aug-03-2024,MN,Lake Hubert,0.21,46.48652,-94.267,4946183,2024-07-28,2024-08-03,Lake Hubert </br> 0.21%
