date_range,state,lake,chance_cyanoHAB,lat,lon,COMID,date_start,date_end,label
Oct-20-2024 to Oct-26-2024,MN,Little Boy Lake,0.16,46.94303,-94.19,4821857,2024-10-20,2024-10-26,Little Boy Lake </br> 0.16%
Oct-20-2024 to Oct-26-2024,MN,Birch Lake,0.36,46.93869,-94.5454,4821881,2024-10-20,2024-10-26,Birch Lake </br> 0.36%
Oct-20-2024 to Oct-26-2024,MN,Boss Lake,0.21,46.91649,-94.4731,4821997,2024-10-20,2024-10-26,Boss Lake </br> 0.21%
Oct-20-2024 to Oct-26-2024,MN,Wabedo Lake,0.21,46.90828,-94.2154,4822083,2024-10-20,2024-10-26,Wabedo Lake </br> 0.21%
Oct-20-2024 to Oct-26-2024,MN,Black Water Lake,0.4,46.90866,-94.3049,4822095,2024-10-20,2024-10-26,Black Water Lake </br> 0.4%
Oct-20-2024 to Oct-26-2024,MN,Round Lake,1.77,47.60069,-93.3608,4831058,2024-10-20,2024-10-26,Round Lake </br> 1.77%
Oct-20-2024 to Oct-26-2024,MN,Buck Lake,1.81,47.53787,-93.188,4831412,2024-10-20,2024-10-26,Buck Lake </br> 1.81%
Oct-20-2024 to Oct-26-2024,MN,Trout Lake,0.34,47.46094,-93.5529,4833160,2024-10-20,2024-10-26,Trout Lake </br> 0.34%
Oct-20-2024 to Oct-26-2024,MN,Wabana Lake,0.39,47.42229,-93.5227,4833388,2024-10-20,2024-10-26,Wabana Lake </br> 0.39%
Oct-20-2024 to Oct-26-2024,MN,Swan Lake,1,47.30015,-93.1839,4834066,2024-10-20,2024-10-26,Swan Lake </br> 1%
Oct-20-2024 to Oct-26-2024,MN,Shoal Lake,36.73,47.3024,-93.5725,4834134,2024-10-20,2024-10-26,Shoal Lake </br> 36.73%
Oct-20-2024 to Oct-26-2024,MN,Trout Lake,0.39,47.25978,-93.4049,4834232,2024-10-20,2024-10-26,Trout Lake </br> 0.39%
Oct-20-2024 to Oct-26-2024,MN,Split Hand Lake,23.85,47.06038,-93.4854,4835034,2024-10-20,2024-10-26,Split Hand Lake </br> 23.85%
Oct-20-2024 to Oct-26-2024,MN,Prairie Lake,6.19,46.79132,-92.9048,4838796,2024-10-20,2024-10-26,Prairie Lake </br> 6.19%
Oct-20-2024 to Oct-26-2024,MN,Thunder Lake,0.72,46.95265,-93.9741,4839500,2024-10-20,2024-10-26,Thunder Lake </br> 0.72%
Oct-20-2024 to Oct-26-2024,MN,Lake Minnewawa,3.26,46.70873,-93.2639,4840066,2024-10-20,2024-10-26,Lake Minnewawa </br> 3.26%
Oct-20-2024 to Oct-26-2024,MN,Round Lake,0.46,46.69644,-93.1925,4840114,2024-10-20,2024-10-26,Round Lake </br> 0.46%
Oct-20-2024 to Oct-26-2024,MN,Esquagamah Lake,29.22,46.7394,-93.6932,4851955,2024-10-20,2024-10-26,Esquagamah Lake </br> 29.22%
Oct-20-2024 to Oct-26-2024,MN,Waukenabo Lake,15.6,46.73531,-93.6216,4851965,2024-10-20,2024-10-26,Waukenabo Lake </br> 15.6%
Oct-20-2024 to Oct-26-2024,MN,Round Lake,2.59,46.72638,-93.6526,4851981,2024-10-20,2024-10-26,Round Lake </br> 2.59%
Oct-20-2024 to Oct-26-2024,MN,Upper Mission Lake,3.57,46.55453,-94.0735,4854979,2024-10-20,2024-10-26,Upper Mission Lake </br> 3.57%
Oct-20-2024 to Oct-26-2024,MN,Serpent Lake,0.53,46.48039,-93.9245,4855685,2024-10-20,2024-10-26,Serpent Lake </br> 0.53%
Oct-20-2024 to Oct-26-2024,MN,Ripple Lake,13.8,46.46615,-93.6831,4855703,2024-10-20,2024-10-26,Ripple Lake </br> 13.8%
Oct-20-2024 to Oct-26-2024,MN,Farm Island Lake,3.18,46.42207,-93.7721,4855949,2024-10-20,2024-10-26,Farm Island Lake </br> 3.18%
Oct-20-2024 to Oct-26-2024,MN,Nokay Lake,5.5,46.37863,-93.9637,4856147,2024-10-20,2024-10-26,Nokay Lake </br> 5.5%
Oct-20-2024 to Oct-26-2024,MN,Bass Lake,0.22,46.4907,-94.1403,4857069,2024-10-20,2024-10-26,Bass Lake </br> 0.22%
Oct-20-2024 to Oct-26-2024,MN,Upper South Long Lake,3.22,46.31034,-94.0376,4857623,2024-10-20,2024-10-26,Upper South Long Lake </br> 3.22%
Oct-20-2024 to Oct-26-2024,MN,South Long Lake,10.71,46.28056,-94.0856,4857683,2024-10-20,2024-10-26,South Long Lake </br> 10.71%
Oct-20-2024 to Oct-26-2024,MN,Big Swan Lake,14.88,45.88436,-94.7517,4859143,2024-10-20,2024-10-26,Big Swan Lake </br> 14.88%
Oct-20-2024 to Oct-26-2024,UT,Joes Valley Reservoir,1.02,39.29327,-111.28,4876219,2024-10-20,2024-10-26,Joes Valley Reservoir </br> 1.02%
Oct-20-2024 to Oct-26-2024,UT,Johnson Valley Reservoir,3.84,38.60957,-111.645,4899751,2024-10-20,2024-10-26,Johnson Valley Reservoir </br> 3.84%
Oct-20-2024 to Oct-26-2024,UT,Fish Lake,0.38,38.54808,-111.71,4899761,2024-10-20,2024-10-26,Fish Lake </br> 0.38%
Oct-20-2024 to Oct-26-2024,MN,Mantrap Lake,0.36,47.07077,-94.9127,4936611,2024-10-20,2024-10-26,Mantrap Lake </br> 0.36%
Oct-20-2024 to Oct-26-2024,MN,Lake Belle Taine,0.79,46.94354,-94.887200000000007,4940835,2024-10-20,2024-10-26,Lake Belle Taine </br> 0.79%
Oct-20-2024 to Oct-26-2024,MN,Lower Cullen Lake,0.21,46.5448,-94.2787,4942039,2024-10-20,2024-10-26,Lower Cullen Lake </br> 0.21%
Oct-20-2024 to Oct-26-2024,MN,Shell Lake,1.06,46.94617,-95.4467,4943483,2024-10-20,2024-10-26,Shell Lake </br> 1.06%
Oct-20-2024 to Oct-26-2024,MN,Mud Lake,0.43,46.95509,-95.0632,4945805,2024-10-20,2024-10-26,Mud Lake </br> 0.43%
Oct-20-2024 to Oct-26-2024,MN,Lake Hubert,0.07,46.48652,-94.267,4946183,2024-10-20,2024-10-26,Lake Hubert </br> 0.07%
Oct-20-2024 to Oct-26-2024,MN,Round Lake,0.07,46.45769,-94.2829,4946249,2024-10-20,2024-10-26,Round Lake </br> 0.07%
Oct-20-2024 to Oct-26-2024,MN,North Long Lake,0.13,46.43832,-94.2417,4946253,2024-10-20,2024-10-26,North Long Lake </br> 0.13%
Oct-20-2024 to Oct-26-2024,MN,Rice Portage Lake,0.23,46.85453,-94.4237,4955292,2024-10-20,2024-10-26,Rice Portage Lake </br> 0.23%
Oct-20-2024 to Oct-26-2024,MN,Wolf Lake,2.14,46.82418,-95.3857,4956852,2024-10-20,2024-10-26,Wolf Lake </br> 2.14%
Oct-20-2024 to Oct-26-2024,MN,Shamineau Lake,0.38,46.25443,-94.6047,4963129,2024-10-20,2024-10-26,Shamineau Lake </br> 0.38%
Oct-20-2024 to Oct-26-2024,MN,Lake Alexander,0.68,46.20752,-94.5415,4963177,2024-10-20,2024-10-26,Lake Alexander </br> 0.68%
Oct-20-2024 to Oct-26-2024,MN,Fish Trap Lake,3.67,46.21198,-94.6177,4963181,2024-10-20,2024-10-26,Fish Trap Lake </br> 3.67%
Oct-20-2024 to Oct-26-2024,MN,Lake Irene,1.71,46.06113,-95.3074,4964681,2024-10-20,2024-10-26,Lake Irene </br> 1.71%
Oct-20-2024 to Oct-26-2024,MN,Lake Miltona,0.53,46.04088,-95.369,4964689,2024-10-20,2024-10-26,Lake Miltona </br> 0.53%
Oct-20-2024 to Oct-26-2024,MN,Lake Carlos,0.1,45.96522,-95.359,4966535,2024-10-20,2024-10-26,Lake Carlos </br> 0.1%
Oct-20-2024 to Oct-26-2024,MN,Lake Le Homme Dieu,0.15,45.92846,-95.3487,4966599,2024-10-20,2024-10-26,Lake Le Homme Dieu </br> 0.15%
Oct-20-2024 to Oct-26-2024,MN,Lake Darling,0.06,45.91935,-95.3968,4966619,2024-10-20,2024-10-26,Lake Darling </br> 0.06%
Oct-20-2024 to Oct-26-2024,MN,Lake Mary,0.19,45.82654,-95.4783,4966777,2024-10-20,2024-10-26,Lake Mary </br> 0.19%
Oct-20-2024 to Oct-26-2024,MN,Lake Andrew,0.11,45.82077,-95.4222,4966827,2024-10-20,2024-10-26,Lake Andrew </br> 0.11%
Oct-20-2024 to Oct-26-2024,MN,Sullivan Lake,0.72,46.15291,-93.9306,4970199,2024-10-20,2024-10-26,Sullivan Lake </br> 0.72%
Oct-20-2024 to Oct-26-2024,MN,Little Rock Lake,62.52,45.73166,-94.1688,4971777,2024-10-20,2024-10-26,Little Rock Lake </br> 62.52%
Oct-20-2024 to Oct-26-2024,MN,Sauk Lake,18.63,45.784910000000004,-94.9361,4978558,2024-10-20,2024-10-26,Sauk Lake </br> 18.63%
Oct-20-2024 to Oct-26-2024,MN,Big Birch Lake,0.48,45.77879,-94.7497,4978640,2024-10-20,2024-10-26,Big Birch Lake </br> 0.48%
Oct-20-2024 to Oct-26-2024,MN,Lake Osakis,16.44,45.90299,-95.1172,4980330,2024-10-20,2024-10-26,Lake Osakis </br> 16.44%
Oct-20-2024 to Oct-26-2024,MN,Grand Lake,9.29,45.43684,-94.3369,4981198,2024-10-20,2024-10-26,Grand Lake </br> 9.29%
Oct-20-2024 to Oct-26-2024,MN,Pearl Lake,24.14,45.399,-94.3063,4981268,2024-10-20,2024-10-26,Pearl Lake </br> 24.14%
Oct-20-2024 to Oct-26-2024,ME,Grand Lake,0.3,45.71273,-67.7984,5194604,2024-10-20,2024-10-26,Grand Lake </br> 0.3%
Oct-20-2024 to Oct-26-2024,ME,Brackett Lake,0.84,45.74557,-67.8607,5194620,2024-10-20,2024-10-26,Brackett Lake </br> 0.84%
Oct-20-2024 to Oct-26-2024,ME,Spednic Lake,0.46,45.60715,-67.5866,5194634,2024-10-20,2024-10-26,Spednic Lake </br> 0.46%
Oct-20-2024 to Oct-26-2024,ME,East Musquash Lake,0.39,45.40914,-67.8006,5195104,2024-10-20,2024-10-26,East Musquash Lake </br> 0.39%
Oct-20-2024 to Oct-26-2024,ME,Pleasant Lake,0.2,45.35434,-67.9192,5195160,2024-10-20,2024-10-26,Pleasant Lake </br> 0.2%
Oct-20-2024 to Oct-26-2024,ME,West Musquash Lake,0.43,45.33495,-67.8322,5195184,2024-10-20,2024-10-26,West Musquash Lake </br> 0.43%
Oct-20-2024 to Oct-26-2024,ME,Big Lake,0.59,45.25976,-67.537,5195222,2024-10-20,2024-10-26,Big Lake </br> 0.59%
Oct-20-2024 to Oct-26-2024,ME,Lewy Lake,0.32,45.17621,-67.6745,5195294,2024-10-20,2024-10-26,Lewy Lake </br> 0.32%
Oct-20-2024 to Oct-26-2024,ME,Wabassus Lake,0.66,45.15288,-67.8832,5195346,2024-10-20,2024-10-26,Wabassus Lake </br> 0.66%
Oct-20-2024 to Oct-26-2024,ME,Upper Sysladobsis Lake,0.37,45.3018,-68.1259,5197464,2024-10-20,2024-10-26,Upper Sysladobsis Lake </br> 0.37%
Oct-20-2024 to Oct-26-2024,ME,Alford Lake,1.37,44.23736,-69.2158,5202150,2024-10-20,2024-10-26,Alford Lake </br> 1.37%
Oct-20-2024 to Oct-26-2024,ME,Damariscotta lake,0.36,44.14691,-69.4864,5202226,2024-10-20,2024-10-26,Damariscotta lake </br> 0.36%
Oct-20-2024 to Oct-26-2024,ME,Pemaquid Pond,1.08,44.05099,-69.4521,5202348,2024-10-20,2024-10-26,Pemaquid Pond </br> 1.08%
Oct-20-2024 to Oct-26-2024,ME,Sheepscot Pond,1.27,44.3617,-69.4304,5203442,2024-10-20,2024-10-26,Sheepscot Pond </br> 1.27%
Oct-20-2024 to Oct-26-2024,OH,Williams Lake,0.43,40.22616,-82.9658,5212313,2024-10-20,2024-10-26,Williams Lake </br> 0.43%
Oct-20-2024 to Oct-26-2024,OH,Hoover Reservoir,23.63,40.16639,-82.8791,5212351,2024-10-20,2024-10-26,Hoover Reservoir </br> 23.63%
Oct-20-2024 to Oct-26-2024,OH,Rocky Fork Lake,2.39,39.18619,-83.4833,5231452,2024-10-20,2024-10-26,Rocky Fork Lake </br> 2.39%
Oct-20-2024 to Oct-26-2024,CO,Elevenmile Canyon Reservoir,2.92,38.93011,-105.519,5241028,2024-10-20,2024-10-26,Elevenmile Canyon Reservoir </br> 2.92%
Oct-20-2024 to Oct-26-2024,TX,Lake Cherokee,0.5,32.35682,-94.6626,5278062,2024-10-20,2024-10-26,Lake Cherokee </br> 0.5%
Oct-20-2024 to Oct-26-2024,TX,Martin Lake,6.01,32.23937,-94.576,5278224,2024-10-20,2024-10-26,Martin Lake </br> 6.01%
Oct-20-2024 to Oct-26-2024,TX,Lake Murvaul,24.21,32.03817,-94.4609,5278562,2024-10-20,2024-10-26,Lake Murvaul </br> 24.21%
Oct-20-2024 to Oct-26-2024,TX,Willow Lake,9.98,28.42547,-97.2739,5289007,2024-10-20,2024-10-26,Willow Lake </br> 9.98%
Oct-20-2024 to Oct-26-2024,TX,Monticello Reservoir,0.29,33.06119,-95.0557,5292281,2024-10-20,2024-10-26,Monticello Reservoir </br> 0.29%
Oct-20-2024 to Oct-26-2024,TX,Case Lake,2.69,32.87821,-95.598,5292739,2024-10-20,2024-10-26,Case Lake </br> 2.69%
Oct-20-2024 to Oct-26-2024,SD,Belle Fourche Reservoir,0.74,44.7342,-103.705,5451158,2024-10-20,2024-10-26,Belle Fourche Reservoir </br> 0.74%
Oct-20-2024 to Oct-26-2024,TX,Fort Phantom Hill Lake,34.36,32.58679,-99.6865,5489185,2024-10-20,2024-10-26,Fort Phantom Hill Lake </br> 34.36%
Oct-20-2024 to Oct-26-2024,TX,Lake Graham,1.44,33.15776,-98.6312,5494328,2024-10-20,2024-10-26,Lake Graham </br> 1.44%
Oct-20-2024 to Oct-26-2024,TX,Palo Pinto Creek Reservoir,10.49,32.63983,-98.3073,5495308,2024-10-20,2024-10-26,Palo Pinto Creek Reservoir </br> 10.49%
Oct-20-2024 to Oct-26-2024,TX,Safe Shutdown Impoundment,4.41,32.30943,-97.78,5511582,2024-10-20,2024-10-26,Safe Shutdown Impoundment </br> 4.41%
Oct-20-2024 to Oct-26-2024,TX,Lake Pat Cleburne,47.69,32.30207,-97.4314,5511586,2024-10-20,2024-10-26,Lake Pat Cleburne </br> 47.69%
Oct-20-2024 to Oct-26-2024,TX,Tradinghouse Creek Reservoir,27.16,31.5641,-96.9607,5513974,2024-10-20,2024-10-26,Tradinghouse Creek Reservoir </br> 27.16%
Oct-20-2024 to Oct-26-2024,TX,E Hubbard Creek Reservoir,0.39,32.80802,-98.979,5525777,2024-10-20,2024-10-26,E Hubbard Creek Reservoir </br> 0.39%
Oct-20-2024 to Oct-26-2024,TX,Waco Lake,39.18,31.56888,-97.2339,5531262,2024-10-20,2024-10-26,Waco Lake </br> 39.18%
Oct-20-2024 to Oct-26-2024,TX,Somerville Lake,28.36,30.31096,-96.587,5569731,2024-10-20,2024-10-26,Somerville Lake </br> 28.36%
Oct-20-2024 to Oct-26-2024,TX,Lake Limestone,12.18,31.40082,-96.3455,5575089,2024-10-20,2024-10-26,Lake Limestone </br> 12.18%
Oct-20-2024 to Oct-26-2024,TX,Lake J B Thomas,0.75,32.58362,-101.16,5632093,2024-10-20,2024-10-26,Lake J B Thomas </br> 0.75%
Oct-20-2024 to Oct-26-2024,TX,Granger Lake,33.58,30.69712,-97.3596,5670421,2024-10-20,2024-10-26,Granger Lake </br> 33.58%
Oct-20-2024 to Oct-26-2024,TX,Twin Buttes Reservoir,6.43,31.35291,-100.545,5702167,2024-10-20,2024-10-26,Twin Buttes Reservoir </br> 6.43%
Oct-20-2024 to Oct-26-2024,TX,E V Spence Reservoir,3.62,31.93491,-100.579,5722027,2024-10-20,2024-10-26,E V Spence Reservoir </br> 3.62%
Oct-20-2024 to Oct-26-2024,TX,Brownwood Lake,1.47,31.84974,-99.0417,5734861,2024-10-20,2024-10-26,Brownwood Lake </br> 1.47%
Oct-20-2024 to Oct-26-2024,TX,Brady Reservoir,68.92,31.13857,-99.4122,5753298,2024-10-20,2024-10-26,Brady Reservoir </br> 68.92%
Oct-20-2024 to Oct-26-2024,TX,Buchanan Lake,1.23,30.81578,-98.4226,5756886,2024-10-20,2024-10-26,Buchanan Lake </br> 1.23%
Oct-20-2024 to Oct-26-2024,TX,Lake Lyndon B Johnson,2.49,30.57987,-98.3873,5756952,2024-10-20,2024-10-26,Lake Lyndon B Johnson </br> 2.49%
Oct-20-2024 to Oct-26-2024,TX,Cedar Creek Reservoir,36.15,29.93032,-96.734,5791260,2024-10-20,2024-10-26,Cedar Creek Reservoir </br> 36.15%
Oct-20-2024 to Oct-26-2024,NH,Bow Lake,0.61,43.24804,-71.1809,5846926,2024-10-20,2024-10-26,Bow Lake </br> 0.61%
Oct-20-2024 to Oct-26-2024,MA,Snipatuit Pond,0.43,41.77404,-70.8625,5877705,2024-10-20,2024-10-26,Snipatuit Pond </br> 0.43%
Oct-20-2024 to Oct-26-2024,MA,Mashpee & Wakeby Ponds,0.69,41.66746,-70.486,5878245,2024-10-20,2024-10-26,Mashpee & Wakeby Ponds </br> 0.69%
Oct-20-2024 to Oct-26-2024,MA,North Watuppa Lake,1.19,41.70722,-71.1059,5880789,2024-10-20,2024-10-26,North Watuppa Lake </br> 1.19%
Oct-20-2024 to Oct-26-2024,MA,Copicut Reservoir,2.94,41.70877,-71.0361,5880839,2024-10-20,2024-10-26,Copicut Reservoir </br> 2.94%
Oct-20-2024 to Oct-26-2024,MA,South Watuppa Pond,68.89,41.66438,-71.1264,5880937,2024-10-20,2024-10-26,South Watuppa Pond </br> 68.89%
Oct-20-2024 to Oct-26-2024,MA,Squibnocket Pond,0.88,41.31726,-70.7861,5882095,2024-10-20,2024-10-26,Squibnocket Pond </br> 0.88%
Oct-20-2024 to Oct-26-2024,KS,Webster Reservoir,36.27,39.39323,-99.4549,5943595,2024-10-20,2024-10-26,Webster Reservoir </br> 36.27%
Oct-20-2024 to Oct-26-2024,MO,Silver Lake Pool,3.94,39.6138,-93.1748,5967404,2024-10-20,2024-10-26,Silver Lake Pool </br> 3.94%
Oct-20-2024 to Oct-26-2024,OK,Lake Konawa,3.28,34.96402,-96.7134,6027864,2024-10-20,2024-10-26,Lake Konawa </br> 3.28%
Oct-20-2024 to Oct-26-2024,OK,Wister Lake,5.93,34.93087,-94.7591,6043008,2024-10-20,2024-10-26,Wister Lake </br> 5.93%
Oct-20-2024 to Oct-26-2024,MA,Assawompset Pond,0.25,41.83663,-70.9148,6126157,2024-10-20,2024-10-26,Assawompset Pond </br> 0.25%
Oct-20-2024 to Oct-26-2024,MA,Long Pond,0.25,41.80145,-70.9446,6126185,2024-10-20,2024-10-26,Long Pond </br> 0.25%
Oct-20-2024 to Oct-26-2024,MA,Great Quittacas Pond,0.5,41.80042,-70.8974,6126199,2024-10-20,2024-10-26,Great Quittacas Pond </br> 0.5%
Oct-20-2024 to Oct-26-2024,RI,Scituate Reservoir,0.98,41.80816,-71.5957,6127173,2024-10-20,2024-10-26,Scituate Reservoir </br> 0.98%
Oct-20-2024 to Oct-26-2024,RI,Scituate Reservoir,0.66,41.77251,-71.611,6127281,2024-10-20,2024-10-26,Scituate Reservoir </br> 0.66%
Oct-20-2024 to Oct-26-2024,RI,Worden Pond,0.93,41.43915,-71.5749,6140554,2024-10-20,2024-10-26,Worden Pond </br> 0.93%
Oct-20-2024 to Oct-26-2024,RI,Watchaug Pond,0.48,41.38404,-71.6911,6140612,2024-10-20,2024-10-26,Watchaug Pond </br> 0.48%
Oct-20-2024 to Oct-26-2024,RI,Ninigret Pond,0.3,41.3612,-71.654,6140634,2024-10-20,2024-10-26,Ninigret Pond </br> 0.3%
Oct-20-2024 to Oct-26-2024,MA,Webster Lake,1,42.04088,-71.8446,6144103,2024-10-20,2024-10-26,Webster Lake </br> 1%
Oct-20-2024 to Oct-26-2024,CT,Lake Gaillard,1.09,41.34944,-72.7758,6176462,2024-10-20,2024-10-26,Lake Gaillard </br> 1.09%
Oct-20-2024 to Oct-26-2024,NY,Ashokan Reservoir,1.03,41.97614,-74.1522,6191412,2024-10-20,2024-10-26,Ashokan Reservoir </br> 1.03%
Oct-20-2024 to Oct-26-2024,NY,Ashokan Reservoir,0.68,41.95886,-74.243,6191414,2024-10-20,2024-10-26,Ashokan Reservoir </br> 0.68%
Oct-20-2024 to Oct-26-2024,NY,Rondout Reservoir,0.68,41.82605,-74.4718,6199522,2024-10-20,2024-10-26,Rondout Reservoir </br> 0.68%
Oct-20-2024 to Oct-26-2024,NY,Orange Lake,44.6,41.54905,-74.1036,6213032,2024-10-20,2024-10-26,Orange Lake </br> 44.6%
Oct-20-2024 to Oct-26-2024,NY,Kensico Reservoir,0.68,41.08937,-73.7455,6240309,2024-10-20,2024-10-26,Kensico Reservoir </br> 0.68%
Oct-20-2024 to Oct-26-2024,NY,Greenwood Lake,13.96,41.18539,-74.322,6244708,2024-10-20,2024-10-26,Greenwood Lake </br> 13.96%
Oct-20-2024 to Oct-26-2024,NJ,Wanaque Reservoir,3.02,41.07097,-74.2924,6244860,2024-10-20,2024-10-26,Wanaque Reservoir </br> 3.02%
Oct-20-2024 to Oct-26-2024,NJ,Boonton Reservoir,5.08,40.88257,-74.4082,6248826,2024-10-20,2024-10-26,Boonton Reservoir </br> 5.08%
Oct-20-2024 to Oct-26-2024,GA,Lake Tobesofkee,1.24,32.83627,-83.8092,6339936,2024-10-20,2024-10-26,Lake Tobesofkee </br> 1.24%
Oct-20-2024 to Oct-26-2024,GA,Carters Lake,1.28,34.61776,-84.6338,6479321,2024-10-20,2024-10-26,Carters Lake </br> 1.28%
Oct-20-2024 to Oct-26-2024,GA,Lake Sidney Lanier,0.52,34.20748,-84.0463,6495106,2024-10-20,2024-10-26,Lake Sidney Lanier </br> 0.52%
Oct-20-2024 to Oct-26-2024,MN,Albert Lea Lake,43.14,43.63017,-93.313,6558643,2024-10-20,2024-10-26,Albert Lea Lake </br> 43.14%
Oct-20-2024 to Oct-26-2024,IA,Clear Lake,39.76,43.12445,-93.4212,6565809,2024-10-20,2024-10-26,Clear Lake </br> 39.76%
Oct-20-2024 to Oct-26-2024,MN,Lake Sarah,7.98,44.15423,-95.7673,6579638,2024-10-20,2024-10-26,Lake Sarah </br> 7.98%
Oct-20-2024 to Oct-26-2024,MN,Wildlife Impoundment,65.43,43.8772,-95.4536,6580624,2024-10-20,2024-10-26,Wildlife Impoundment </br> 65.43%
Oct-20-2024 to Oct-26-2024,MN,West Graham Lake,27.26,43.8022,-95.5144,6580706,2024-10-20,2024-10-26,West Graham Lake </br> 27.26%
Oct-20-2024 to Oct-26-2024,MN,Heron Lake,35.25,43.77322,-95.266,6580726,2024-10-20,2024-10-26,Heron Lake </br> 35.25%
Oct-20-2024 to Oct-26-2024,MN,South Heron Lake,35.63,43.72304,-95.2352,6580736,2024-10-20,2024-10-26,South Heron Lake </br> 35.63%
Oct-20-2024 to Oct-26-2024,IA,Silver Lake,44.72,43.03273,-94.887200000000007,6586887,2024-10-20,2024-10-26,Silver Lake </br> 44.72%
Oct-20-2024 to Oct-26-2024,MN,Bright Lake,68.29,43.56051,-94.578,6590532,2024-10-20,2024-10-26,Bright Lake </br> 68.29%
Oct-20-2024 to Oct-26-2024,IA,Storm Lake,5.26,42.62603,-95.2064,6606076,2024-10-20,2024-10-26,Storm Lake </br> 5.26%
Oct-20-2024 to Oct-26-2024,IA,Arrowhead Lake,22.02,42.29821,-95.0255,6608534,2024-10-20,2024-10-26,Arrowhead Lake </br> 22.02%
Oct-20-2024 to Oct-26-2024,MN,Lake Traverse,45.2,45.80034,-96.6049,6639922,2024-10-20,2024-10-26,Lake Traverse </br> 45.2%
Oct-20-2024 to Oct-26-2024,MN,Lake Traverse,37.21,45.70447,-96.7311,6640180,2024-10-20,2024-10-26,Lake Traverse </br> 37.21%
Oct-20-2024 to Oct-26-2024,MN,Lightning Lake,42.78,46.06931,-96.0848,6644772,2024-10-20,2024-10-26,Lightning Lake </br> 42.78%
Oct-20-2024 to Oct-26-2024,MN,East Toqua Lake,41.72,45.56135,-96.444,6646370,2024-10-20,2024-10-26,East Toqua Lake </br> 41.72%
Oct-20-2024 to Oct-26-2024,MN,Many Point Lake,0.78,47.07621,-95.537,6652551,2024-10-20,2024-10-26,Many Point Lake </br> 0.78%
Oct-20-2024 to Oct-26-2024,MN,Round Lake,0.39,47.03807,-95.5421,6652777,2024-10-20,2024-10-26,Round Lake </br> 0.39%
Oct-20-2024 to Oct-26-2024,MN,Upper Cormorant Lake,14,46.77885,-96.1314,6653711,2024-10-20,2024-10-26,Upper Cormorant Lake </br> 14%
Oct-20-2024 to Oct-26-2024,MN,Big Cormorant Lake,0.9,46.76731,-96.0584,6653737,2024-10-20,2024-10-26,Big Cormorant Lake </br> 0.9%
Oct-20-2024 to Oct-26-2024,MN,Lake Ida,6.22,46.73221,-96.0988,6653905,2024-10-20,2024-10-26,Lake Ida </br> 6.22%
Oct-20-2024 to Oct-26-2024,MN,Prairie Lake,2.12,46.60131,-96.0719,6654109,2024-10-20,2024-10-26,Prairie Lake </br> 2.12%
Oct-20-2024 to Oct-26-2024,MN,Flat Lake,59.24,46.97471,-95.6549,6654439,2024-10-20,2024-10-26,Flat Lake </br> 59.24%
Oct-20-2024 to Oct-26-2024,MN,Tamarac Lake,11.19,46.92495,-95.6742,6654571,2024-10-20,2024-10-26,Tamarac Lake </br> 11.19%
Oct-20-2024 to Oct-26-2024,MN,Island Lake,1.82,46.9301,-95.5319,6654581,2024-10-20,2024-10-26,Island Lake </br> 1.82%
Oct-20-2024 to Oct-26-2024,MN,Height of Land Lake,2.44,46.89143,-95.6066,6654673,2024-10-20,2024-10-26,Height of Land Lake </br> 2.44%
Oct-20-2024 to Oct-26-2024,MN,Cotton Lake,0.43,46.88281,-95.6982,6654733,2024-10-20,2024-10-26,Cotton Lake </br> 0.43%
Oct-20-2024 to Oct-26-2024,MN,Floyd Lake,1.27,46.87126,-95.8578,6654769,2024-10-20,2024-10-26,Floyd Lake </br> 1.27%
Oct-20-2024 to Oct-26-2024,MN,Toad Lake,5.42,46.86524,-95.4908,6654805,2024-10-20,2024-10-26,Toad Lake </br> 5.42%
Oct-20-2024 to Oct-26-2024,MN,Detroit Lake,0.33,46.7891,-95.8317,6655119,2024-10-20,2024-10-26,Detroit Lake </br> 0.33%
Oct-20-2024 to Oct-26-2024,MN,Lake Sallie,0.75,46.77095,-95.8956,6655199,2024-10-20,2024-10-26,Lake Sallie </br> 0.75%
Oct-20-2024 to Oct-26-2024,MN,Lake Maud,0.31,46.74697,-95.9839,6655293,2024-10-20,2024-10-26,Lake Maud </br> 0.31%
Oct-20-2024 to Oct-26-2024,MN,Lake Melissa,0.21,46.7423,-95.8974,6655307,2024-10-20,2024-10-26,Lake Melissa </br> 0.21%
Oct-20-2024 to Oct-26-2024,MN,Pelican Lake,0.13,46.70574,-95.9825,6655435,2024-10-20,2024-10-26,Pelican Lake </br> 0.13%
Oct-20-2024 to Oct-26-2024,MN,Rose Lake,0.19,46.67387,-95.7467,6655603,2024-10-20,2024-10-26,Rose Lake </br> 0.19%
Oct-20-2024 to Oct-26-2024,MN,Lake Franklin,0.08,46.6431,-95.9727,6655725,2024-10-20,2024-10-26,Lake Franklin </br> 0.08%
Oct-20-2024 to Oct-26-2024,MN,Big Pine Lake,22.74,46.6091,-95.4954,6655827,2024-10-20,2024-10-26,Big Pine Lake </br> 22.74%
Oct-20-2024 to Oct-26-2024,MN,Little McDonald Lake,0.11,46.61089,-95.7038,6655871,2024-10-20,2024-10-26,Little McDonald Lake </br> 0.11%
Oct-20-2024 to Oct-26-2024,MN,Big McDonald Lake,0.05,46.58107,-95.767,6656013,2024-10-20,2024-10-26,Big McDonald Lake </br> 0.05%
