date_range,state,lake,chance_cyanoHAB,lat,lon,COMID,date_start,date_end,label
Oct-13-2024 to Oct-19-2024,CA,Camanche Reservoir,1.15,38.22138,-121.01,3950979,2024-10-13,2024-10-19,Camanche Reservoir </br> 1.15%
Oct-13-2024 to Oct-19-2024,OH,Clarence J Brown Reservoir,55.37,39.96826,-83.7308,3984810,2024-10-13,2024-10-19,Clarence J Brown Reservoir </br> 55.37%
Oct-13-2024 to Oct-19-2024,KY,Green River Lake,1.48,37.24829,-85.2918,3999688,2024-10-13,2024-10-19,Green River Lake </br> 1.48%
Oct-13-2024 to Oct-19-2024,SD,Bullhead Lake,63.97,45.43104,-96.7717,4082352,2024-10-13,2024-10-19,Bullhead Lake </br> 63.97%
Oct-13-2024 to Oct-19-2024,MN,Marsh Lake,37.24,45.19476,-96.1463,4083248,2024-10-13,2024-10-19,Marsh Lake </br> 37.24%
Oct-13-2024 to Oct-19-2024,MN,North Turtle Lake,40.7,46.30507,-95.8015,4098895,2024-10-13,2024-10-19,North Turtle Lake </br> 40.7%
Oct-13-2024 to Oct-19-2024,MN,Stalker Lake,1.01,46.20814,-95.8288,4099203,2024-10-13,2024-10-19,Stalker Lake </br> 1.01%
Oct-13-2024 to Oct-19-2024,MN,Eagle Lake,0.78,46.17086,-95.692,4099427,2024-10-13,2024-10-19,Eagle Lake </br> 0.78%
Oct-13-2024 to Oct-19-2024,MN,Tenmile Lake,0.62,46.12565,-95.9668,4099665,2024-10-13,2024-10-19,Tenmile Lake </br> 0.62%
Oct-13-2024 to Oct-19-2024,MN,Lake Christina,49.69,46.09054,-95.7366,4099849,2024-10-13,2024-10-19,Lake Christina </br> 49.69%
Oct-13-2024 to Oct-19-2024,MN,Melby Lake,41.1,46.05746,-95.8024,4099945,2024-10-13,2024-10-19,Melby Lake </br> 41.1%
Oct-13-2024 to Oct-19-2024,MN,Perkins Lake,24.62,45.7004,-95.8618,4103107,2024-10-13,2024-10-19,Perkins Lake </br> 24.62%
Oct-13-2024 to Oct-19-2024,MN,Artichoke Lake,49.84,45.35486,-96.139,4104123,2024-10-13,2024-10-19,Artichoke Lake </br> 49.84%
Oct-13-2024 to Oct-19-2024,SD,Lake Alice,19.8,44.87791,-96.634,4110960,2024-10-13,2024-10-19,Lake Alice </br> 19.8%
Oct-13-2024 to Oct-19-2024,SD,Fish Lake,50.2,44.60143,-96.4773,4111236,2024-10-13,2024-10-19,Fish Lake </br> 50.2%
Oct-13-2024 to Oct-19-2024,MN,Long Lake,53.05,45.20314,-95.0347,4120278,2024-10-13,2024-10-19,Long Lake </br> 53.05%
Oct-13-2024 to Oct-19-2024,TX,Navarro Mills Lake,80.04,31.9495,-96.7454,4132531,2024-10-13,2024-10-19,Navarro Mills Lake </br> 80.04%
Oct-13-2024 to Oct-19-2024,MN,Dead Coon Lake,34.78,44.36219,-96.0962,4136948,2024-10-13,2024-10-19,Dead Coon Lake </br> 34.78%
Oct-13-2024 to Oct-19-2024,MN,Lake Benton,49.47,44.29177,-96.2407,4136984,2024-10-13,2024-10-19,Lake Benton </br> 49.47%
Oct-13-2024 to Oct-19-2024,MN,Lake Washington,66.22,44.25315,-93.8714,4141150,2024-10-13,2024-10-19,Lake Washington </br> 66.22%
Oct-13-2024 to Oct-19-2024,MN,Loon Lake,59.16,44.09894,-94.1772,4141942,2024-10-13,2024-10-19,Loon Lake </br> 59.16%
Oct-13-2024 to Oct-19-2024,NY,Neversink Reservoir,0.88,41.84256,-74.6554,4146742,2024-10-13,2024-10-19,Neversink Reservoir </br> 0.88%
Oct-13-2024 to Oct-19-2024,MT,Clark Canyon Reservoir,10.26,44.96929,-112.872,4167440,2024-10-13,2024-10-19,Clark Canyon Reservoir </br> 10.26%
Oct-13-2024 to Oct-19-2024,MT,Upper Red Rock Lake,0.73,44.61054,-111.723,4171142,2024-10-13,2024-10-19,Upper Red Rock Lake </br> 0.73%
Oct-13-2024 to Oct-19-2024,MN,Pelican Lake,52.53,45.22734,-93.7594,4250226,2024-10-13,2024-10-19,Pelican Lake </br> 52.53%
Oct-13-2024 to Oct-19-2024,MN,Lake Pulaski,3.35,45.19812,-93.8541,4250322,2024-10-13,2024-10-19,Lake Pulaski </br> 3.35%
Oct-13-2024 to Oct-19-2024,MN,Buffalo Lake,41.45,45.16295,-93.8936,4250428,2024-10-13,2024-10-19,Buffalo Lake </br> 41.45%
Oct-13-2024 to Oct-19-2024,MN,Waverly Lake,14.15,45.07419,-93.9713,4250568,2024-10-13,2024-10-19,Waverly Lake </br> 14.15%
Oct-13-2024 to Oct-19-2024,MN,Rice Lake,49.28,45.37442,-94.6213,4251354,2024-10-13,2024-10-19,Rice Lake </br> 49.28%
Oct-13-2024 to Oct-19-2024,MN,Lake Koronis,13.41,45.33563,-94.7093,4251408,2024-10-13,2024-10-19,Lake Koronis </br> 13.41%
Oct-13-2024 to Oct-19-2024,MN,Lake Monongalia,0.29,45.33425,-94.9499,4251422,2024-10-13,2024-10-19,Lake Monongalia </br> 0.29%
Oct-13-2024 to Oct-19-2024,MN,Lake Calhoun,1.28,45.27294,-94.8325,4251580,2024-10-13,2024-10-19,Lake Calhoun </br> 1.28%
Oct-13-2024 to Oct-19-2024,MN,Green Lake,0.58,45.25232,-94.9054,4251588,2024-10-13,2024-10-19,Green Lake </br> 0.58%
Oct-13-2024 to Oct-19-2024,MN,Nest Lake,1.23,45.25987,-94.9673,4251590,2024-10-13,2024-10-19,Nest Lake </br> 1.23%
Oct-13-2024 to Oct-19-2024,MN,Marie Lake,0.23,45.25061,-94.2059,4251618,2024-10-13,2024-10-19,Marie Lake </br> 0.23%
Oct-13-2024 to Oct-19-2024,MN,Lake Francis,0.48,45.22107,-94.2607,4251680,2024-10-13,2024-10-19,Lake Francis </br> 0.48%
Oct-13-2024 to Oct-19-2024,MN,Diamond Lake,38.85,45.18338,-94.8416,4251740,2024-10-13,2024-10-19,Diamond Lake </br> 38.85%
Oct-13-2024 to Oct-19-2024,MN,Lake Ripley,14.56,45.10674,-94.54,4251934,2024-10-13,2024-10-19,Lake Ripley </br> 14.56%
Oct-13-2024 to Oct-19-2024,MN,Lake Washington,4.03,45.06936,-94.3757,4252042,2024-10-13,2024-10-19,Lake Washington </br> 4.03%
Oct-13-2024 to Oct-19-2024,MN,Howard Lake,34.8,45.0722,-94.0692,4252056,2024-10-13,2024-10-19,Howard Lake </br> 34.8%
Oct-13-2024 to Oct-19-2024,MN,Lake Stella,1.06,45.06662,-94.419,4252072,2024-10-13,2024-10-19,Lake Stella </br> 1.06%
Oct-13-2024 to Oct-19-2024,MN,Collinwood Lake,53.66,45.05167,-94.2551,4252106,2024-10-13,2024-10-19,Collinwood Lake </br> 53.66%
Oct-13-2024 to Oct-19-2024,MN,Lake Minnie-Belle,1.38,45.03587,-94.5275,4252134,2024-10-13,2024-10-19,Lake Minnie-Belle </br> 1.38%
Oct-13-2024 to Oct-19-2024,ME,Baker Lake,1.8,46.26733,-69.9115,4290163,2024-10-13,2024-10-19,Baker Lake </br> 1.8%
Oct-13-2024 to Oct-19-2024,ME,Brassua Lake,0.79,45.66824,-69.8754,4290677,2024-10-13,2024-10-19,Brassua Lake </br> 0.79%
Oct-13-2024 to Oct-19-2024,MT,Whitetail Reservoir,5.73,46.07833,-112.273,4312274,2024-10-13,2024-10-19,Whitetail Reservoir </br> 5.73%
Oct-13-2024 to Oct-19-2024,MN,Lake Aaron,16.84,46.07237,-95.5846,4411912,2024-10-13,2024-10-19,Lake Aaron </br> 16.84%
Oct-13-2024 to Oct-19-2024,MN,Lake Moses,3.72,46.06109,-95.5987,4411926,2024-10-13,2024-10-19,Lake Moses </br> 3.72%
Oct-13-2024 to Oct-19-2024,MN,Chippewa Lake,0,45.99079,-95.5432,4412412,2024-10-13,2024-10-19,Chippewa Lake </br> 0%
Oct-13-2024 to Oct-19-2024,MN,Maple Lake,0.78,45.77808,-95.3709,4413176,2024-10-13,2024-10-19,Maple Lake </br> 0.78%
Oct-13-2024 to Oct-19-2024,MN,Lake Reno,9.33,45.7402,-95.4198,4413246,2024-10-13,2024-10-19,Lake Reno </br> 9.33%
Oct-13-2024 to Oct-19-2024,MN,Villard Lake,13.59,45.71165,-95.2922,4413350,2024-10-13,2024-10-19,Villard Lake </br> 13.59%
Oct-13-2024 to Oct-19-2024,MN,Amelia Lake,5.51,45.68685,-95.2904,4413390,2024-10-13,2024-10-19,Amelia Lake </br> 5.51%
Oct-13-2024 to Oct-19-2024,MN,Lake Minnewaska,1.04,45.61765,-95.4508,4413504,2024-10-13,2024-10-19,Lake Minnewaska </br> 1.04%
Oct-13-2024 to Oct-19-2024,MN,Lake Emily,19.05,45.5162,-95.6473,4413720,2024-10-13,2024-10-19,Lake Emily </br> 19.05%
Oct-13-2024 to Oct-19-2024,MN,Lake Johanna,28.39,45.46834,-95.2243,4415134,2024-10-13,2024-10-19,Lake Johanna </br> 28.39%
Oct-13-2024 to Oct-19-2024,MN,Norway Lake,63.83,45.32043,-95.1211,4415506,2024-10-13,2024-10-19,Norway Lake </br> 63.83%
Oct-13-2024 to Oct-19-2024,MN,Andrew Lake,2.11,45.30999,-95.0438,4415554,2024-10-13,2024-10-19,Andrew Lake </br> 2.11%
Oct-13-2024 to Oct-19-2024,MN,Florida Lake,3.27,45.25241,-95.057,4415632,2024-10-13,2024-10-19,Florida Lake </br> 3.27%
Oct-13-2024 to Oct-19-2024,TX,Lake Palestine,44.65,32.18816,-95.4743,4451216,2024-10-13,2024-10-19,Lake Palestine </br> 44.65%
Oct-13-2024 to Oct-19-2024,MO,Long Branch Lake,17.02,39.7965,-92.5156,4460822,2024-10-13,2024-10-19,Long Branch Lake </br> 17.02%
Oct-13-2024 to Oct-19-2024,MO,Thomas Hill Reservoir,2.08,39.60589,-92.6318,4460922,2024-10-13,2024-10-19,Thomas Hill Reservoir </br> 2.08%
Oct-13-2024 to Oct-19-2024,ID,Mud Lake,0.93,42.1332,-111.293,4472023,2024-10-13,2024-10-19,Mud Lake </br> 0.93%
Oct-13-2024 to Oct-19-2024,VT,Caspian Lake,1.09,44.5859,-72.3097,4586134,2024-10-13,2024-10-19,Caspian Lake </br> 1.09%
Oct-13-2024 to Oct-19-2024,VT,Lake Carmi,22.95,44.97217,-72.8751,4589969,2024-10-13,2024-10-19,Lake Carmi </br> 22.95%
Oct-13-2024 to Oct-19-2024,NH,Second Connecticut Lake,1.32,45.15512,-71.1721,4592019,2024-10-13,2024-10-19,Second Connecticut Lake </br> 1.32%
Oct-13-2024 to Oct-19-2024,NH,Connecticut Lakes,0.55,45.09196,-71.2481,4592043,2024-10-13,2024-10-19,Connecticut Lakes </br> 0.55%
Oct-13-2024 to Oct-19-2024,NH,Lake Francis,0.98,45.04275,-71.3301,4592065,2024-10-13,2024-10-19,Lake Francis </br> 0.98%
Oct-13-2024 to Oct-19-2024,VT,Maidstone Lake,1.58,44.6479,-71.6494,4592671,2024-10-13,2024-10-19,Maidstone Lake </br> 1.58%
Oct-13-2024 to Oct-19-2024,NH,Moore Reservoir,0.72,44.35825,-71.8248,4594507,2024-10-13,2024-10-19,Moore Reservoir </br> 0.72%
Oct-13-2024 to Oct-19-2024,VT,Great Averill Pond,0.98,44.98442,-71.7031,4599077,2024-10-13,2024-10-19,Great Averill Pond </br> 0.98%
Oct-13-2024 to Oct-19-2024,VT,Lake Salem,0.39,44.93036,-72.1058,4599579,2024-10-13,2024-10-19,Lake Salem </br> 0.39%
Oct-13-2024 to Oct-19-2024,VT,Lake Willoughby,1.15,44.7502,-72.0566,4599629,2024-10-13,2024-10-19,Lake Willoughby </br> 1.15%
Oct-13-2024 to Oct-19-2024,MN,Roosevelt Lake,0.8,46.80522,-93.9649,4616338,2024-10-13,2024-10-19,Roosevelt Lake </br> 0.8%
Oct-13-2024 to Oct-19-2024,MN,Emily Lake,46.26,46.72526,-93.9459,4616696,2024-10-13,2024-10-19,Emily Lake </br> 46.26%
Oct-13-2024 to Oct-19-2024,MN,Pine Mountain Lake,3.89,46.82371,-94.5331,4619272,2024-10-13,2024-10-19,Pine Mountain Lake </br> 3.89%
Oct-13-2024 to Oct-19-2024,MN,Lake Ada,0.33,46.82975,-94.3492,4619296,2024-10-13,2024-10-19,Lake Ada </br> 0.33%
Oct-13-2024 to Oct-19-2024,MN,Pine River Reservoir,0.35,46.68946,-94.1948,4620258,2024-10-13,2024-10-19,Pine River Reservoir </br> 0.35%
Oct-13-2024 to Oct-19-2024,MN,Upper Hay Lake,4.42,46.64267,-94.3026,4620672,2024-10-13,2024-10-19,Upper Hay Lake </br> 4.42%
Oct-13-2024 to Oct-19-2024,MN,Pelican Lake,0.35,46.57607,-94.1756,4620890,2024-10-13,2024-10-19,Pelican Lake </br> 0.35%
Oct-13-2024 to Oct-19-2024,MN,Horseshoe Lake,0.83,46.58251,-94.1142,4621002,2024-10-13,2024-10-19,Horseshoe Lake </br> 0.83%
Oct-13-2024 to Oct-19-2024,PA,Raystown Lake,0.93,40.36437,-78.1025,4690013,2024-10-13,2024-10-19,Raystown Lake </br> 0.93%
Oct-13-2024 to Oct-19-2024,PA,Lake Aldred,1.39,39.77439,-76.2747,4726045,2024-10-13,2024-10-19,Lake Aldred </br> 1.39%
Oct-13-2024 to Oct-19-2024,MN,Pine Lake,0.46,48.06246,-90.1642,4792982,2024-10-13,2024-10-19,Pine Lake </br> 0.46%
Oct-13-2024 to Oct-19-2024,MN,Brule Lake,0.73,47.94058,-90.6824,4795750,2024-10-13,2024-10-19,Brule Lake </br> 0.73%
Oct-13-2024 to Oct-19-2024,MN,Devils Track Lake,1.08,47.82353,-90.4239,4796552,2024-10-13,2024-10-19,Devils Track Lake </br> 1.08%
Oct-13-2024 to Oct-19-2024,MN,Big Sand Lake,1.07,47.0634,-93.9703,4816421,2024-10-13,2024-10-19,Big Sand Lake </br> 1.07%
Oct-13-2024 to Oct-19-2024,MN,Portage Lake,8.28,47.34286,-94.3089,4817559,2024-10-13,2024-10-19,Portage Lake </br> 8.28%
Oct-13-2024 to Oct-19-2024,MN,Sucker Lakes,22.4,47.32918,-94.4257,4817601,2024-10-13,2024-10-19,Sucker Lakes </br> 22.4%
Oct-13-2024 to Oct-19-2024,MN,Sixmile Lake,2.57,47.31145,-94.1421,4817643,2024-10-13,2024-10-19,Sixmile Lake </br> 2.57%
Oct-13-2024 to Oct-19-2024,MN,Leech Lake,1.34,47.16226,-94.4053,4817675,2024-10-13,2024-10-19,Leech Lake </br> 1.34%
Oct-13-2024 to Oct-19-2024,MN,Lake Thirteen,0.28,47.29125,-94.5494,4817711,2024-10-13,2024-10-19,Lake Thirteen </br> 0.28%
Oct-13-2024 to Oct-19-2024,MN,Steamboat Lake,0.59,47.26459,-94.6589,4817769,2024-10-13,2024-10-19,Steamboat Lake </br> 0.59%
Oct-13-2024 to Oct-19-2024,MN,Crooked Lake,0.41,47.24292,-94.5678,4817819,2024-10-13,2024-10-19,Crooked Lake </br> 0.41%
Oct-13-2024 to Oct-19-2024,MN,Garfield Lake,1.93,47.22677,-94.7479,4817823,2024-10-13,2024-10-19,Garfield Lake </br> 1.93%
Oct-13-2024 to Oct-19-2024,MN,Swamp Lake,1.13,47.21398,-94.644,4817841,2024-10-13,2024-10-19,Swamp Lake </br> 1.13%
Oct-13-2024 to Oct-19-2024,MN,Kabekona Lake,0.41,47.16353,-94.7591,4817931,2024-10-13,2024-10-19,Kabekona Lake </br> 0.41%
Oct-13-2024 to Oct-19-2024,MN,Oak Lake,0.36,47.14042,-94.6574,4819397,2024-10-13,2024-10-19,Oak Lake </br> 0.36%
Oct-13-2024 to Oct-19-2024,MN,Girl Lake,0.88,46.9535,-94.2768,4821587,2024-10-13,2024-10-19,Girl Lake </br> 0.88%
Oct-13-2024 to Oct-19-2024,MN,Inguadona Lake/Rice Lake,0.33,46.96325,-94.1403,4821725,2024-10-13,2024-10-19,Inguadona Lake/Rice Lake </br> 0.33%
Oct-13-2024 to Oct-19-2024,MN,Webb Lake,0.42,46.9564,-94.414,4821741,2024-10-13,2024-10-19,Webb Lake </br> 0.42%
Oct-13-2024 to Oct-19-2024,MN,Little Boy Lake,0.23,46.94303,-94.19,4821857,2024-10-13,2024-10-19,Little Boy Lake </br> 0.23%
Oct-13-2024 to Oct-19-2024,MN,Birch Lake,0.5,46.93869,-94.5454,4821881,2024-10-13,2024-10-19,Birch Lake </br> 0.5%
Oct-13-2024 to Oct-19-2024,MN,Boss Lake,0.29,46.91649,-94.4731,4821997,2024-10-13,2024-10-19,Boss Lake </br> 0.29%
Oct-13-2024 to Oct-19-2024,MN,Wabedo Lake,0.3,46.90828,-94.2154,4822083,2024-10-13,2024-10-19,Wabedo Lake </br> 0.3%
Oct-13-2024 to Oct-19-2024,MN,Black Water Lake,0.56,46.90866,-94.3049,4822095,2024-10-13,2024-10-19,Black Water Lake </br> 0.56%
Oct-13-2024 to Oct-19-2024,MN,Round Lake,2.3,47.60069,-93.3608,4831058,2024-10-13,2024-10-19,Round Lake </br> 2.3%
Oct-13-2024 to Oct-19-2024,MN,Buck Lake,2.33,47.53787,-93.188,4831412,2024-10-13,2024-10-19,Buck Lake </br> 2.33%
Oct-13-2024 to Oct-19-2024,MN,Trout Lake,0.55,47.46094,-93.5529,4833160,2024-10-13,2024-10-19,Trout Lake </br> 0.55%
Oct-13-2024 to Oct-19-2024,MN,Wabana Lake,0.63,47.42229,-93.5227,4833388,2024-10-13,2024-10-19,Wabana Lake </br> 0.63%
Oct-13-2024 to Oct-19-2024,MN,Swan Lake,1.38,47.30015,-93.1839,4834066,2024-10-13,2024-10-19,Swan Lake </br> 1.38%
Oct-13-2024 to Oct-19-2024,MN,Shoal Lake,47.78,47.3024,-93.5725,4834134,2024-10-13,2024-10-19,Shoal Lake </br> 47.78%
Oct-13-2024 to Oct-19-2024,MN,Trout Lake,0.59,47.25978,-93.4049,4834232,2024-10-13,2024-10-19,Trout Lake </br> 0.59%
Oct-13-2024 to Oct-19-2024,MN,Split Hand Lake,31.91,47.06038,-93.4854,4835034,2024-10-13,2024-10-19,Split Hand Lake </br> 31.91%
Oct-13-2024 to Oct-19-2024,MN,Prairie Lake,8.77,46.79132,-92.9048,4838796,2024-10-13,2024-10-19,Prairie Lake </br> 8.77%
Oct-13-2024 to Oct-19-2024,MN,Thunder Lake,1.04,46.95265,-93.9741,4839500,2024-10-13,2024-10-19,Thunder Lake </br> 1.04%
Oct-13-2024 to Oct-19-2024,MN,Lake Minnewawa,4.6,46.70873,-93.2639,4840066,2024-10-13,2024-10-19,Lake Minnewawa </br> 4.6%
Oct-13-2024 to Oct-19-2024,MN,Round Lake,0.66,46.69644,-93.1925,4840114,2024-10-13,2024-10-19,Round Lake </br> 0.66%
Oct-13-2024 to Oct-19-2024,MN,Esquagamah Lake,37.35,46.7394,-93.6932,4851955,2024-10-13,2024-10-19,Esquagamah Lake </br> 37.35%
Oct-13-2024 to Oct-19-2024,MN,Waukenabo Lake,21.05,46.73531,-93.6216,4851965,2024-10-13,2024-10-19,Waukenabo Lake </br> 21.05%
Oct-13-2024 to Oct-19-2024,MN,Round Lake,3.68,46.72638,-93.6526,4851981,2024-10-13,2024-10-19,Round Lake </br> 3.68%
Oct-13-2024 to Oct-19-2024,MN,Upper Mission Lake,4.71,46.55453,-94.0735,4854979,2024-10-13,2024-10-19,Upper Mission Lake </br> 4.71%
Oct-13-2024 to Oct-19-2024,MN,Serpent Lake,0.73,46.48039,-93.9245,4855685,2024-10-13,2024-10-19,Serpent Lake </br> 0.73%
Oct-13-2024 to Oct-19-2024,MN,Ripple Lake,18.48,46.46615,-93.6831,4855703,2024-10-13,2024-10-19,Ripple Lake </br> 18.48%
Oct-13-2024 to Oct-19-2024,MN,Farm Island Lake,4.3,46.42207,-93.7721,4855949,2024-10-13,2024-10-19,Farm Island Lake </br> 4.3%
Oct-13-2024 to Oct-19-2024,MN,Nokay Lake,7.26,46.37863,-93.9637,4856147,2024-10-13,2024-10-19,Nokay Lake </br> 7.26%
Oct-13-2024 to Oct-19-2024,MN,Bass Lake,0.3,46.4907,-94.1403,4857069,2024-10-13,2024-10-19,Bass Lake </br> 0.3%
Oct-13-2024 to Oct-19-2024,MN,Upper South Long Lake,4.22,46.31034,-94.0376,4857623,2024-10-13,2024-10-19,Upper South Long Lake </br> 4.22%
Oct-13-2024 to Oct-19-2024,MN,South Long Lake,13.87,46.28056,-94.0856,4857683,2024-10-13,2024-10-19,South Long Lake </br> 13.87%
Oct-13-2024 to Oct-19-2024,MN,Big Swan Lake,18.81,45.88436,-94.7517,4859143,2024-10-13,2024-10-19,Big Swan Lake </br> 18.81%
Oct-13-2024 to Oct-19-2024,UT,Joes Valley Reservoir,1.28,39.29327,-111.28,4876219,2024-10-13,2024-10-19,Joes Valley Reservoir </br> 1.28%
Oct-13-2024 to Oct-19-2024,UT,Johnson Valley Reservoir,4.8,38.60957,-111.645,4899751,2024-10-13,2024-10-19,Johnson Valley Reservoir </br> 4.8%
Oct-13-2024 to Oct-19-2024,UT,Fish Lake,0.48,38.54808,-111.71,4899761,2024-10-13,2024-10-19,Fish Lake </br> 0.48%
Oct-13-2024 to Oct-19-2024,MN,Mantrap Lake,0.47,47.07077,-94.9127,4936611,2024-10-13,2024-10-19,Mantrap Lake </br> 0.47%
Oct-13-2024 to Oct-19-2024,MN,Lake Belle Taine,1.01,46.94354,-94.887200000000007,4940835,2024-10-13,2024-10-19,Lake Belle Taine </br> 1.01%
Oct-13-2024 to Oct-19-2024,MN,Lower Cullen Lake,0.27,46.5448,-94.2787,4942039,2024-10-13,2024-10-19,Lower Cullen Lake </br> 0.27%
Oct-13-2024 to Oct-19-2024,MN,Shell Lake,1.48,46.94617,-95.4467,4943483,2024-10-13,2024-10-19,Shell Lake </br> 1.48%
Oct-13-2024 to Oct-19-2024,MN,Mud Lake,0.57,46.95509,-95.0632,4945805,2024-10-13,2024-10-19,Mud Lake </br> 0.57%
Oct-13-2024 to Oct-19-2024,MN,Lake Hubert,0.09,46.48652,-94.267,4946183,2024-10-13,2024-10-19,Lake Hubert </br> 0.09%
Oct-13-2024 to Oct-19-2024,MN,Round Lake,0.1,46.45769,-94.2829,4946249,2024-10-13,2024-10-19,Round Lake </br> 0.1%
Oct-13-2024 to Oct-19-2024,MN,North Long Lake,0.17,46.43832,-94.2417,4946253,2024-10-13,2024-10-19,North Long Lake </br> 0.17%
Oct-13-2024 to Oct-19-2024,MN,Rice Portage Lake,0.31,46.85453,-94.4237,4955292,2024-10-13,2024-10-19,Rice Portage Lake </br> 0.31%
Oct-13-2024 to Oct-19-2024,MN,Wolf Lake,2.97,46.82418,-95.3857,4956852,2024-10-13,2024-10-19,Wolf Lake </br> 2.97%
Oct-13-2024 to Oct-19-2024,MN,Shamineau Lake,0.52,46.25443,-94.6047,4963129,2024-10-13,2024-10-19,Shamineau Lake </br> 0.52%
Oct-13-2024 to Oct-19-2024,MN,Lake Alexander,0.92,46.20752,-94.5415,4963177,2024-10-13,2024-10-19,Lake Alexander </br> 0.92%
Oct-13-2024 to Oct-19-2024,MN,Fish Trap Lake,4.92,46.21198,-94.6177,4963181,2024-10-13,2024-10-19,Fish Trap Lake </br> 4.92%
Oct-13-2024 to Oct-19-2024,MN,Lake Irene,2.21,46.06113,-95.3074,4964681,2024-10-13,2024-10-19,Lake Irene </br> 2.21%
Oct-13-2024 to Oct-19-2024,MN,Lake Miltona,0.68,46.04088,-95.369,4964689,2024-10-13,2024-10-19,Lake Miltona </br> 0.68%
Oct-13-2024 to Oct-19-2024,MN,Lake Carlos,0.13,45.96522,-95.359,4966535,2024-10-13,2024-10-19,Lake Carlos </br> 0.13%
Oct-13-2024 to Oct-19-2024,MN,Lake Le Homme Dieu,0.19,45.92846,-95.3487,4966599,2024-10-13,2024-10-19,Lake Le Homme Dieu </br> 0.19%
Oct-13-2024 to Oct-19-2024,MN,Lake Darling,0.07,45.91935,-95.3968,4966619,2024-10-13,2024-10-19,Lake Darling </br> 0.07%
Oct-13-2024 to Oct-19-2024,MN,Lake Mary,0.24,45.82654,-95.4783,4966777,2024-10-13,2024-10-19,Lake Mary </br> 0.24%
Oct-13-2024 to Oct-19-2024,MN,Lake Andrew,0.14,45.82077,-95.4222,4966827,2024-10-13,2024-10-19,Lake Andrew </br> 0.14%
Oct-13-2024 to Oct-19-2024,MN,Sullivan Lake,1,46.15291,-93.9306,4970199,2024-10-13,2024-10-19,Sullivan Lake </br> 1%
Oct-13-2024 to Oct-19-2024,MN,Little Rock Lake,69.04,45.73166,-94.1688,4971777,2024-10-13,2024-10-19,Little Rock Lake </br> 69.04%
Oct-13-2024 to Oct-19-2024,MN,Sauk Lake,23.24,45.784910000000004,-94.9361,4978558,2024-10-13,2024-10-19,Sauk Lake </br> 23.24%
Oct-13-2024 to Oct-19-2024,MN,Big Birch Lake,0.62,45.77879,-94.7497,4978640,2024-10-13,2024-10-19,Big Birch Lake </br> 0.62%
Oct-13-2024 to Oct-19-2024,MN,Lake Osakis,20.34,45.90299,-95.1172,4980330,2024-10-13,2024-10-19,Lake Osakis </br> 20.34%
Oct-13-2024 to Oct-19-2024,MN,Grand Lake,11.59,45.43684,-94.3369,4981198,2024-10-13,2024-10-19,Grand Lake </br> 11.59%
Oct-13-2024 to Oct-19-2024,MN,Pearl Lake,28.77,45.399,-94.3063,4981268,2024-10-13,2024-10-19,Pearl Lake </br> 28.77%
Oct-13-2024 to Oct-19-2024,ME,Grand Lake,0.35,45.71273,-67.7984,5194604,2024-10-13,2024-10-19,Grand Lake </br> 0.35%
Oct-13-2024 to Oct-19-2024,ME,Brackett Lake,0.95,45.74557,-67.8607,5194620,2024-10-13,2024-10-19,Brackett Lake </br> 0.95%
Oct-13-2024 to Oct-19-2024,ME,Spednic Lake,0.52,45.60715,-67.5866,5194634,2024-10-13,2024-10-19,Spednic Lake </br> 0.52%
Oct-13-2024 to Oct-19-2024,ME,East Musquash Lake,0.45,45.40914,-67.8006,5195104,2024-10-13,2024-10-19,East Musquash Lake </br> 0.45%
Oct-13-2024 to Oct-19-2024,ME,Pleasant Lake,0.23,45.35434,-67.9192,5195160,2024-10-13,2024-10-19,Pleasant Lake </br> 0.23%
Oct-13-2024 to Oct-19-2024,ME,West Musquash Lake,0.48,45.33495,-67.8322,5195184,2024-10-13,2024-10-19,West Musquash Lake </br> 0.48%
Oct-13-2024 to Oct-19-2024,ME,Big Lake,0.66,45.25976,-67.537,5195222,2024-10-13,2024-10-19,Big Lake </br> 0.66%
Oct-13-2024 to Oct-19-2024,ME,Lewy Lake,0.39,45.17621,-67.6745,5195294,2024-10-13,2024-10-19,Lewy Lake </br> 0.39%
Oct-13-2024 to Oct-19-2024,ME,Wabassus Lake,0.78,45.15288,-67.8832,5195346,2024-10-13,2024-10-19,Wabassus Lake </br> 0.78%
Oct-13-2024 to Oct-19-2024,ME,Upper Sysladobsis Lake,0.42,45.3018,-68.1259,5197464,2024-10-13,2024-10-19,Upper Sysladobsis Lake </br> 0.42%
Oct-13-2024 to Oct-19-2024,ME,Alford Lake,1.63,44.23736,-69.2158,5202150,2024-10-13,2024-10-19,Alford Lake </br> 1.63%
Oct-13-2024 to Oct-19-2024,ME,Damariscotta lake,0.47,44.14691,-69.4864,5202226,2024-10-13,2024-10-19,Damariscotta lake </br> 0.47%
Oct-13-2024 to Oct-19-2024,ME,Pemaquid Pond,1.37,44.05099,-69.4521,5202348,2024-10-13,2024-10-19,Pemaquid Pond </br> 1.37%
Oct-13-2024 to Oct-19-2024,ME,Sheepscot Pond,1.65,44.3617,-69.4304,5203442,2024-10-13,2024-10-19,Sheepscot Pond </br> 1.65%
Oct-13-2024 to Oct-19-2024,OH,Williams Lake,0.54,40.22616,-82.9658,5212313,2024-10-13,2024-10-19,Williams Lake </br> 0.54%
